current_x_A,current_y_A,current_z_A,coil_field_x_mG,coil_field_y_mG,coil_field_z_mG,coil_field_norm_mG,mot_gradient_field_x_mG,mot_gradient_field_y_mG,mot_gradient_field_z_mG,mot_gradient_field_norm_mG,switch_off_field_x_mG,switch_off_field_y_mG,switch_off_field_z_mG,final_temperature_uK,cooling_efficiency,mean_field_mG,initial_field_mG,final_field_mG,mean_relative_efficiency
-0.16666666666666674,-0.8333333333333334,-1.0,-49.389317697025284,-246.9819625322774,-296.3359061821516,388.91433994090517,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,82.69983803379807,0.5924250604353632,440.2684616068014,2127.1907004873524,299.22776404926077,0.30813500690721346
-0.08333333333333337,-0.8333333333333334,-1.0,-24.694658848512642,-246.9819625322774,-296.3359061821516,386.55515167274206,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,81.33126717438354,0.5993370344728104,437.1163704061374,2126.760634794837,296.1549868750935,0.314048255790795
0.0,-0.8333333333333334,-1.0,0.0,-246.9819625322774,-296.3359061821516,385.7655494067507,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,80.86724469607232,0.6016805823430691,436.0539644458249,2126.617260236852,295.12361829467727,0.3160745348218381
0.08333333333333326,-0.8333333333333334,-1.0,24.69465884851261,-246.9819625322774,-296.3359061821516,386.55515167274206,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,81.33126717438354,0.5993370344728104,437.1163704061374,2126.760634794837,296.1549868750935,0.314048255790795
0.16666666666666652,-0.8333333333333334,-1.0,49.38931769702522,-246.9819625322774,-296.3359061821516,388.91433994090517,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,82.69983803379806,0.5924250604353634,440.2684616068014,2127.1907004873524,299.22776404926077,0.30813500690721346
0.25,-0.8333333333333334,-1.0,74.0839765455379,-246.9819625322774,-296.3359061821516,392.81483511941354,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,84.90563759809771,0.5812846585954661,445.4117465513186,2127.9072834872513,304.28011051684297,0.2987970647267767
0.33333333333333326,-0.8333333333333334,-1.0,98.7786353940505,-246.9819625322774,-296.3359061821516,398.2113483056491,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,87.8461776572325,0.5664334461755934,452.4017475123715,2128.9100944726633,311.2156308504654,0.28670322640021456
0.4166666666666665,-0.8333333333333334,-1.0,123.47329424256311,-246.9819625322774,-296.3359061821516,405.0440883412605,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,91.39576787409295,0.5485062228581163,461.0687306608575,2130.1987292101185,319.9118698430131,0.27261487079311925
0.5,-0.8333333333333334,-1.0,148.1679530910758,-246.9819625322774,-296.3359061821516,413.2418195588286,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,95.41821181084795,0.5281908494401618,471.23571483319506,2131.772669367091,330.2297569852566,0.2572815038837288
0.5833333333333333,-0.8333333333333334,-1.0,172.8626119395884,-246.9819625322774,-296.3359061821516,422.72513731225985,-8.949577239940914e-13,87.4664794962657,262.42199660505764,276.61469472473,0.0,1500.0,1500.0,99.77810034198393,0.5061712103940206,482.73111300393333,2133.631283550152,342.02256165627307,0.241366657866752
