fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,0.6293489148580969,38.58553463320915,54.518132579401055
10.0,100.0,0.6398380634390651,38.68476619950786,54.63468118086032
10.0,100.0,0.6503272120200334,38.78349114376905,54.75011475223835
10.0,100.0,0.6608163606010017,38.88169860415296,54.8644205933917
10.0,100.0,0.67130550918197,38.979377775754145,54.977586128251275
10.0,100.0,0.6817946577629382,39.07651791179005,55.08959890620581
10.0,100.0,0.6922838063439065,39.17310832478346,55.20044660347174
10.0,100.0,0.7027729549248748,39.26913838773849,55.31011702444923
10.0,100.0,0.7132621035058431,39.364597535309514,55.418598103063715
10.0,100.0,0.7237512520868113,39.459475264963764,55.52587790409355
10.0,100.0,0.7342404006677796,39.553761138136856,55.63194462448322
10.0,100.0,0.7447295492487479,39.6474447813811,55.736786594641735
10.0,100.0,0.7552186978297162,39.74051588750686,55.840392279726636
10.0,100.0,0.7657078464106845,39.83296421671672,55.94275028091316
10.0,100.0,0.7761969949916527,39.92477959773181,56.043849336648165
10.0,100.0,0.786686143572621,40.015951928911036,56.14367832388923
10.0,100.0,0.7971752921535893,40.1064711793625,56.24222625932854
10.0,100.0,0.8076644407345576,40.196327390046974,56.339482300601055
10.0,100.0,0.8181535893155258,40.28551067487368,56.43543574747755
10.0,100.0,0.8286427378964941,40.37401122178805,56.5300760430419
10.0,100.0,0.8391318864774624,40.4618192938511,56.623392774852434
10.0,100.0,0.8496210350584308,40.54892523031077,56.715375676087575
10.0,100.0,0.8601101836393991,40.635319447664926,56.80601462667552
10.0,100.0,0.8705993322203673,40.72099244071555,56.895299654407495
10.0,100.0,0.8810884808013356,40.805934783614596,56.983220936034954
10.0,100.0,0.8915776293823039,40.890137130901145,57.06976879835048
10.0,100.0,0.9020667779632722,40.973590218529424,57.154933719251844
10.0,100.0,0.9125559265442404,41.05628486488812,57.23870632878974
10.0,100.0,0.9230450751252087,41.13821197181065,57.32107741019875
10.0,100.0,0.933534223706177,41.21936252557594,57.40203790091118
10.0,100.0,0.9440233722871453,41.29972759790037,57.481578893554385
10.0,100.0,0.9545125208681136,41.37929834691988,57.55969163693056
10.0,100.0,0.9650016694490818,41.45806601816282,57.63636753697962
10.0,100.0,0.9754908180300501,41.53602194551322,57.71159815772486
10.0,100.0,0.9859799666110184,41.61315755216412,57.78537522220087
10.0,100.0,0.9964691151919867,41.68946435156122,57.857690613364305
10.0,100.0,1.006958263772955,41.76493394833671,57.928536374987
10.0,100.0,1.0174474123539232,41.839558039232756,57.99790471253114
10.0,100.0,1.0279365609348916,41.91332841401513,58.06578799400694
10.0,100.0,1.0384257095158598,41.986236956376565,58.13217875081237
10.0,100.0,1.0489148580968282,42.05827564482958,58.19706967855474
10.0,100.0,1.0594040066777963,42.1294365535891,58.260453637854404
10.0,100.0,1.0698931552587647,42.199711853444526,58.32232365513027
10.0,100.0,1.0803823038397329,42.26909381262095,58.382672923366975
