Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
942,198555.2413,0.0000,638620.5355,0.0000,187652.5417,0.0000,624540.4478,0.0000,0.0038,0.0000,0.0058,0.0000,0.0037,0.0000,0.0056,0.0000,2.8099,0.0000,5.9212,0.0000,3.2840,0.0000,6.0114,0.0000,1.6625,0.0000,7.4937,0.0000,2.2678,0.0000,7.7261,0.0000,0.7985,0.0000,0.8036,0.0000,0.7980,0.0000,0.8037,0.0000,23.7173,0.0000,76.2827,0.0000,23.1044,0.0000,76.8956,0.0000
943,189141.9661,0.0000,649948.8555,0.0000,176555.8757,0.0000,633613.9116,0.0000,0.0037,0.0000,0.0059,0.0000,0.0037,0.0000,0.0056,0.0000,2.7490,0.0000,5.9240,0.0000,2.4491,0.0000,5.6774,0.0000,1.5909,0.0000,7.5006,0.0000,1.2650,0.0000,6.9007,0.0000,0.7984,0.0000,0.8036,0.0000,0.7990,0.0000,0.8041,0.0000,22.5413,0.0000,77.4587,0.0000,21.7925,0.0000,78.2075,0.0000
944,193415.1445,0.0000,645438.6361,0.0000,181977.3471,0.0000,633180.4385,0.0000,0.0037,0.0000,0.0059,0.0000,0.0038,0.0000,0.0057,0.0000,2.8111,0.0000,5.8829,0.0000,3.0057,0.0000,6.1227,0.0000,1.6643,0.0000,7.3984,0.0000,1.9034,0.0000,8.0103,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8035,0.0000,23.0571,0.0000,76.9429,0.0000,22.3242,0.0000,77.6758,0.0000
945,197142.8991,0.0000,609334.7889,0.0000,183843.5050,0.0000,598819.2223,0.0000,0.0038,0.0000,0.0055,0.0000,0.0038,0.0000,0.0053,0.0000,2.7899,0.0000,5.9578,0.0000,3.5067,0.0000,6.3454,0.0000,1.6388,0.0000,7.5866,0.0000,2.5853,0.0000,8.6002,0.0000,0.7985,0.0000,0.8036,0.0000,0.7980,0.0000,0.8033,0.0000,24.4449,0.0000,75.5551,0.0000,23.4895,0.0000,76.5105,0.0000
946,195776.4171,0.0000,603963.0773,0.0000,172536.6480,0.0000,595558.2251,0.0000,0.0038,0.0000,0.0055,0.0000,0.0037,0.0000,0.0053,0.0000,2.7706,0.0000,5.9053,0.0000,3.6736,0.0000,6.5680,0.0000,1.6163,0.0000,7.4509,0.0000,2.8368,0.0000,9.2019,0.0000,0.7985,0.0000,0.8035,0.0000,0.7979,0.0000,0.8029,0.0000,24.4800,0.0000,75.5200,0.0000,22.4629,0.0000,77.5371,0.0000
947,195607.5324,0.0000,622805.0639,0.0000,183353.4400,0.0000,612918.2017,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0054,0.0000,2.7682,0.0000,5.9807,0.0000,3.1170,0.0000,6.7350,0.0000,1.6133,0.0000,7.6450,0.0000,2.0443,0.0000,9.6795,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8030,0.0000,23.9008,0.0000,76.0992,0.0000,23.0265,0.0000,76.9735,0.0000
948,204881.9157,0.0000,660898.4402,0.0000,203864.2611,0.0000,645881.6776,0.0000,0.0038,0.0000,0.0060,0.0000,0.0038,0.0000,0.0058,0.0000,2.8994,0.0000,5.9234,0.0000,2.8944,0.0000,6.1227,0.0000,1.7704,0.0000,7.5003,0.0000,1.7654,0.0000,8.0103,0.0000,0.7985,0.0000,0.8036,0.0000,0.7988,0.0000,0.8035,0.0000,23.6644,0.0000,76.3356,0.0000,23.9912,0.0000,76.0088,0.0000
949,192791.0281,0.0000,641083.0180,0.0000,182006.8562,0.0000,628128.6046,0.0000,0.0037,0.0000,0.0057,0.0000,0.0037,0.0000,0.0055,0.0000,2.8021,0.0000,6.0483,0.0000,3.3953,0.0000,6.2340,0.0000,1.6531,0.0000,7.8174,0.0000,2.4242,0.0000,8.3058,0.0000,0.7985,0.0000,0.8035,0.0000,0.7980,0.0000,0.8035,0.0000,23.1199,0.0000,76.8801,0.0000,22.4662,0.0000,77.5338,0.0000
950,191811.0897,0.0000,619010.4881,0.0000,168003.8363,0.0000,609670.4678,0.0000,0.0038,0.0000,0.0056,0.0000,0.0037,0.0000,0.0054,0.0000,2.7144,0.0000,5.9443,0.0000,3.4510,0.0000,6.4010,0.0000,1.5514,0.0000,7.5512,0.0000,2.5029,0.0000,8.7484,0.0000,0.7985,0.0000,0.8035,0.0000,0.7978,0.0000,0.8032,0.0000,23.6564,0.0000,76.3436,0.0000,21.6034,0.0000,78.3966,0.0000
951,191865.8535,0.0000,617280.4931,0.0000,171595.4632,0.0000,605070.9788,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0053,0.0000,2.7152,0.0000,5.9277,0.0000,2.7831,0.0000,5.1765,0.0000,1.5521,0.0000,7.5111,0.0000,1.6322,0.0000,5.7464,0.0000,0.7984,0.0000,0.8036,0.0000,0.7988,0.0000,0.8047,0.0000,23.7121,0.0000,76.2879,0.0000,22.0938,0.0000,77.9062,0.0000
952,193969.2097,0.0000,615354.6202,0.0000,179639.4371,0.0000,600880.5924,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0053,0.0000,2.7450,0.0000,5.9092,0.0000,3.1170,0.0000,6.1227,0.0000,1.5865,0.0000,7.4624,0.0000,2.0447,0.0000,8.0103,0.0000,0.7985,0.0000,0.8035,0.0000,0.7983,0.0000,0.8035,0.0000,23.9668,0.0000,76.0332,0.0000,23.0154,0.0000,76.9846,0.0000
953,203852.4667,0.0000,627672.0220,0.0000,192221.9315,0.0000,611250.1090,0.0000,0.0039,0.0000,0.0056,0.0000,0.0039,0.0000,0.0054,0.0000,2.8109,0.0000,6.0275,0.0000,2.8387,0.0000,6.2340,0.0000,1.6634,0.0000,7.7643,0.0000,1.6975,0.0000,8.3058,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8035,0.0000,24.5155,0.0000,75.4845,0.0000,23.9239,0.0000,76.0761,0.0000
954,208839.8235,0.0000,657771.0017,0.0000,210840.4844,0.0000,652400.8201,0.0000,0.0038,0.0000,0.0059,0.0000,0.0039,0.0000,0.0058,0.0000,2.9554,0.0000,5.9953,0.0000,3.3397,0.0000,6.4567,0.0000,1.8394,0.0000,7.6827,0.0000,2.3467,0.0000,8.8978,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8031,0.0000,24.0985,0.0000,75.9015,0.0000,24.4243,0.0000,75.5757,0.0000
955,211942.3626,0.0000,640420.3400,0.0000,206721.1836,0.0000,623410.2552,0.0000,0.0039,0.0000,0.0057,0.0000,0.0038,0.0000,0.0054,0.0000,2.9224,0.0000,6.0420,0.0000,3.1170,0.0000,6.1227,0.0000,1.7985,0.0000,7.8033,0.0000,2.0459,0.0000,8.0149,0.0000,0.7985,0.0000,0.8036,0.0000,0.7985,0.0000,0.8037,0.0000,24.8653,0.0000,75.1347,0.0000,24.9022,0.0000,75.0978,0.0000
956,187823.3472,0.0000,609251.8435,0.0000,168332.9406,0.0000,601084.5319,0.0000,0.0037,0.0000,0.0055,0.0000,0.0037,0.0000,0.0053,0.0000,2.7299,0.0000,5.9570,0.0000,2.9500,0.0000,7.0690,0.0000,1.5693,0.0000,7.5852,0.0000,1.8336,0.0000,10.6490,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8026,0.0000,23.5641,0.0000,76.4359,0.0000,21.8780,0.0000,78.1220,0.0000
957,193728.1074,0.0000,630173.2092,0.0000,173961.5537,0.0000,618901.0467,0.0000,0.0038,0.0000,0.0057,0.0000,0.0038,0.0000,0.0055,0.0000,2.7416,0.0000,5.9453,0.0000,3.3397,0.0000,6.0114,0.0000,1.5824,0.0000,7.5540,0.0000,2.3458,0.0000,7.7275,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8037,0.0000,23.5135,0.0000,76.4865,0.0000,21.9409,0.0000,78.0591,0.0000
958,197094.8482,0.0000,638613.8486,0.0000,180763.5051,0.0000,632437.9906,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0057,0.0000,2.7892,0.0000,5.9211,0.0000,3.7850,0.0000,6.3454,0.0000,1.6384,0.0000,7.4933,0.0000,3.0107,0.0000,8.5985,0.0000,0.7985,0.0000,0.8036,0.0000,0.7978,0.0000,0.8033,0.0000,23.5842,0.0000,76.4158,0.0000,22.2286,0.0000,77.7714,0.0000
959,196816.0825,0.0000,632579.2859,0.0000,185952.2386,0.0000,621319.1567,0.0000,0.0038,0.0000,0.0057,0.0000,0.0039,0.0000,0.0055,0.0000,2.7853,0.0000,5.9680,0.0000,3.1727,0.0000,6.2340,0.0000,1.6333,0.0000,7.6111,0.0000,2.1171,0.0000,8.3026,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8034,0.0000,23.7301,0.0000,76.2699,0.0000,23.0347,0.0000,76.9653,0.0000
960,198216.9773,0.0000,621766.3171,0.0000,181714.4570,0.0000,606103.4796,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0054,0.0000,2.8051,0.0000,5.9708,0.0000,2.9500,0.0000,6.2340,0.0000,1.6569,0.0000,7.6197,0.0000,1.8336,0.0000,8.3042,0.0000,0.7985,0.0000,0.8036,0.0000,0.7987,0.0000,0.8035,0.0000,24.1733,0.0000,75.8267,0.0000,23.0655,0.0000,76.9345,0.0000
961,191245.2888,0.0000,633577.9667,0.0000,175750.3992,0.0000,617794.6735,0.0000,0.0037,0.0000,0.0057,0.0000,0.0037,0.0000,0.0054,0.0000,2.7796,0.0000,5.9775,0.0000,3.1170,0.0000,6.0671,0.0000,1.6269,0.0000,7.6375,0.0000,2.0459,0.0000,7.8743,0.0000,0.7985,0.0000,0.8036,0.0000,0.7985,0.0000,0.8039,0.0000,23.1862,0.0000,76.8138,0.0000,22.1475,0.0000,77.8525,0.0000
962,210616.9321,0.0000,644475.6122,0.0000,202233.9680,0.0000,630383.0527,0.0000,0.0040,0.0000,0.0058,0.0000,0.0040,0.0000,0.0055,0.0000,2.8316,0.0000,5.9754,0.0000,3.5067,0.0000,6.1784,0.0000,1.6881,0.0000,7.6302,0.0000,2.5842,0.0000,8.1566,0.0000,0.7985,0.0000,0.8035,0.0000,0.7978,0.0000,0.8035,0.0000,24.6309,0.0000,75.3691,0.0000,24.2890,0.0000,75.7110,0.0000
963,197333.0217,0.0000,648756.8815,0.0000,191421.0117,0.0000,634534.9606,0.0000,0.0037,0.0000,0.0058,0.0000,0.0037,0.0000,0.0056,0.0000,2.8681,0.0000,6.0151,0.0000,2.9500,0.0000,6.1784,0.0000,1.7320,0.0000,7.7327,0.0000,1.8329,0.0000,8.1566,0.0000,0.7985,0.0000,0.8035,0.0000,0.7986,0.0000,0.8035,0.0000,23.3229,0.0000,76.6771,0.0000,23.1757,0.0000,76.8243,0.0000
964,195364.7602,0.0000,635924.4745,0.0000,188383.0343,0.0000,620414.5757,0.0000,0.0037,0.0000,0.0057,0.0000,0.0037,0.0000,0.0054,0.0000,2.8395,0.0000,5.9996,0.0000,3.3397,0.0000,6.3454,0.0000,1.6974,0.0000,7.6919,0.0000,2.3449,0.0000,8.5985,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8033,0.0000,23.5014,0.0000,76.4986,0.0000,23.2917,0.0000,76.7083,0.0000
965,187600.6303,0.0000,598544.5699,0.0000,164283.7358,0.0000,587634.5308,0.0000,0.0037,0.0000,0.0054,0.0000,0.0038,0.0000,0.0052,0.0000,2.7266,0.0000,5.9607,0.0000,3.2840,0.0000,6.5680,0.0000,1.5653,0.0000,7.5938,0.0000,2.2692,0.0000,9.2072,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8031,0.0000,23.8634,0.0000,76.1366,0.0000,21.8486,0.0000,78.1514,0.0000
966,200639.4255,0.0000,606805.4146,0.0000,191548.6623,0.0000,596988.8347,0.0000,0.0039,0.0000,0.0055,0.0000,0.0040,0.0000,0.0053,0.0000,2.7666,0.0000,5.9330,0.0000,3.2283,0.0000,5.9557,0.0000,1.6116,0.0000,7.5210,0.0000,2.1925,0.0000,7.5837,0.0000,0.7985,0.0000,0.8034,0.0000,0.7982,0.0000,0.8037,0.0000,24.8487,0.0000,75.1513,0.0000,24.2916,0.0000,75.7084,0.0000
967,207488.1696,0.0000,615437.8724,0.0000,198194.0087,0.0000,604849.5366,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0053,0.0000,2.8610,0.0000,6.0175,0.0000,2.7831,0.0000,7.0133,0.0000,1.7234,0.0000,7.7383,0.0000,1.6329,0.0000,10.4819,0.0000,0.7985,0.0000,0.8035,0.0000,0.7989,0.0000,0.8026,0.0000,25.2135,0.0000,74.7865,0.0000,24.6804,0.0000,75.3196,0.0000
968,200013.9497,0.0000,656951.3308,0.0000,197210.2251,0.0000,647686.5443,0.0000,0.0037,0.0000,0.0059,0.0000,0.0037,0.0000,0.0057,0.0000,2.9070,0.0000,5.9879,0.0000,2.6717,0.0000,6.1227,0.0000,1.7794,0.0000,7.6632,0.0000,1.5048,0.0000,8.0103,0.0000,0.7985,0.0000,0.8036,0.0000,0.7989,0.0000,0.8035,0.0000,23.3398,0.0000,76.6602,0.0000,23.3413,0.0000,76.6587,0.0000
969,204259.0916,0.0000,645909.3170,0.0000,196460.4719,0.0000,630733.9867,0.0000,0.0038,0.0000,0.0058,0.0000,0.0038,0.0000,0.0056,0.0000,2.8906,0.0000,5.9887,0.0000,3.0057,0.0000,6.0671,0.0000,1.7591,0.0000,7.6650,0.0000,1.9027,0.0000,7.8668,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8035,0.0000,24.0257,0.0000,75.9743,0.0000,23.7502,0.0000,76.2498,0.0000
970,198997.4507,0.0000,627140.1003,0.0000,191025.4664,0.0000,613304.7480,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0054,0.0000,2.8161,0.0000,6.0224,0.0000,3.2840,0.0000,6.6237,0.0000,1.6699,0.0000,7.7522,0.0000,2.2700,0.0000,9.3621,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8030,0.0000,24.0877,0.0000,75.9123,0.0000,23.7496,0.0000,76.2504,0.0000
971,195493.1996,0.0000,592123.9992,0.0000,175384.2348,0.0000,583179.0128,0.0000,0.0038,0.0000,0.0053,0.0000,0.0037,0.0000,0.0051,0.0000,2.7666,0.0000,6.0080,0.0000,3.3953,0.0000,6.5124,0.0000,1.6113,0.0000,7.7143,0.0000,2.4247,0.0000,9.0536,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8032,0.0000,24.8208,0.0000,75.1792,0.0000,23.1206,0.0000,76.8794,0.0000
972,199177.4294,0.0000,632629.9513,0.0000,188525.9521,0.0000,618509.3842,0.0000,0.0038,0.0000,0.0057,0.0000,0.0039,0.0000,0.0055,0.0000,2.8187,0.0000,5.9685,0.0000,2.8944,0.0000,6.7907,0.0000,1.6730,0.0000,7.6142,0.0000,1.7647,0.0000,9.8345,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8028,0.0000,23.9451,0.0000,76.0549,0.0000,23.3603,0.0000,76.6397,0.0000
973,201113.3142,0.0000,621232.3909,0.0000,194012.8499,0.0000,612940.2336,0.0000,0.0038,0.0000,0.0055,0.0000,0.0039,0.0000,0.0053,0.0000,2.8461,0.0000,6.0741,0.0000,3.3397,0.0000,5.9001,0.0000,1.7054,0.0000,7.8860,0.0000,2.3445,0.0000,7.4497,0.0000,0.7984,0.0000,0.8036,0.0000,0.7979,0.0000,0.8040,0.0000,24.4561,0.0000,75.5439,0.0000,24.0426,0.0000,75.9574,0.0000
974,201937.8813,0.0000,618019.3050,0.0000,193166.8358,0.0000,603062.4333,0.0000,0.0038,0.0000,0.0055,0.0000,0.0039,0.0000,0.0052,0.0000,2.8578,0.0000,6.0427,0.0000,3.0057,0.0000,6.0114,0.0000,1.7199,0.0000,7.8041,0.0000,1.9031,0.0000,7.7290,0.0000,0.7985,0.0000,0.8036,0.0000,0.7986,0.0000,0.8038,0.0000,24.6279,0.0000,75.3721,0.0000,24.2602,0.0000,75.7398,0.0000
975,193902.2212,0.0000,623387.1786,0.0000,174470.9582,0.0000,609659.2716,0.0000,0.0038,0.0000,0.0056,0.0000,0.0037,0.0000,0.0053,0.0000,2.7440,0.0000,5.9863,0.0000,3.6736,0.0000,5.7331,0.0000,1.5854,0.0000,7.6576,0.0000,2.8357,0.0000,7.0353,0.0000,0.7985,0.0000,0.8035,0.0000,0.7978,0.0000,0.8041,0.0000,23.7250,0.0000,76.2750,0.0000,22.2503,0.0000,77.7497,0.0000
976,201993.4224,0.0000,613784.0783,0.0000,190965.7696,0.0000,597971.9162,0.0000,0.0039,0.0000,0.0055,0.0000,0.0039,0.0000,0.0052,0.0000,2.7852,0.0000,6.0013,0.0000,3.0057,0.0000,6.4010,0.0000,1.6335,0.0000,7.6969,0.0000,1.9016,0.0000,8.7517,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8033,0.0000,24.7608,0.0000,75.2392,0.0000,24.2054,0.0000,75.7946,0.0000
977,182475.2481,0.0000,624176.5220,0.0000,171368.5713,0.0000,613088.7068,0.0000,0.0036,0.0000,0.0056,0.0000,0.0037,0.0000,0.0054,0.0000,2.7258,0.0000,5.9939,0.0000,2.7831,0.0000,6.6793,0.0000,1.5643,0.0000,7.6792,0.0000,1.6310,0.0000,9.5202,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8030,0.0000,22.6213,0.0000,77.3787,0.0000,21.8455,0.0000,78.1545,0.0000
978,191441.0348,0.0000,631014.2761,0.0000,178667.7902,0.0000,619257.5304,0.0000,0.0037,0.0000,0.0057,0.0000,0.0037,0.0000,0.0055,0.0000,2.7824,0.0000,5.9533,0.0000,3.1170,0.0000,5.9001,0.0000,1.6302,0.0000,7.5745,0.0000,2.0443,0.0000,7.4454,0.0000,0.7985,0.0000,0.8035,0.0000,0.7982,0.0000,0.8038,0.0000,23.2768,0.0000,76.7232,0.0000,22.3915,0.0000,77.6085,0.0000
979,199717.7191,0.0000,611571.5532,0.0000,182625.5253,0.0000,601561.2832,0.0000,0.0038,0.0000,0.0055,0.0000,0.0038,0.0000,0.0054,0.0000,2.8263,0.0000,5.9797,0.0000,3.6736,0.0000,6.5680,0.0000,1.6818,0.0000,7.6416,0.0000,2.8362,0.0000,9.2090,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8032,0.0000,24.6173,0.0000,75.3827,0.0000,23.2885,0.0000,76.7115,0.0000
980,196117.4370,0.0000,600900.7287,0.0000,176242.2329,0.0000,593096.4713,0.0000,0.0038,0.0000,0.0054,0.0000,0.0038,0.0000,0.0053,0.0000,2.7754,0.0000,5.9841,0.0000,3.1170,0.0000,6.5124,0.0000,1.6215,0.0000,7.6539,0.0000,2.0459,0.0000,9.0553,0.0000,0.7984,0.0000,0.8036,0.0000,0.7985,0.0000,0.8032,0.0000,24.6064,0.0000,75.3936,0.0000,22.9083,0.0000,77.0917,0.0000
981,196356.5607,0.0000,601327.5967,0.0000,181611.3879,0.0000,591025.8947,0.0000,0.0038,0.0000,0.0054,0.0000,0.0039,0.0000,0.0052,0.0000,2.7788,0.0000,5.9884,0.0000,3.2283,0.0000,6.2340,0.0000,1.6256,0.0000,7.6629,0.0000,2.1933,0.0000,8.3042,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8035,0.0000,24.6158,0.0000,75.3842,0.0000,23.5054,0.0000,76.4946,0.0000
982,199404.1444,0.0000,627095.2181,0.0000,193691.6141,0.0000,612032.8533,0.0000,0.0037,0.0000,0.0056,0.0000,0.0037,0.0000,0.0054,0.0000,2.8982,0.0000,6.0219,0.0000,3.2840,0.0000,6.1784,0.0000,1.7683,0.0000,7.7494,0.0000,2.2696,0.0000,8.1566,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8035,0.0000,24.1264,0.0000,75.8736,0.0000,24.0394,0.0000,75.9606,0.0000
983,201161.6608,0.0000,642563.8681,0.0000,197432.7933,0.0000,625512.0843,0.0000,0.0037,0.0000,0.0057,0.0000,0.0037,0.0000,0.0055,0.0000,2.9237,0.0000,6.0622,0.0000,3.2283,0.0000,6.1227,0.0000,1.7998,0.0000,7.8541,0.0000,2.1937,0.0000,8.0118,0.0000,0.7985,0.0000,0.8035,0.0000,0.7984,0.0000,0.8035,0.0000,23.8421,0.0000,76.1579,0.0000,23.9910,0.0000,76.0090,0.0000
984,191411.9997,0.0000,632861.7614,0.0000,177120.7212,0.0000,622496.4015,0.0000,0.0037,0.0000,0.0057,0.0000,0.0038,0.0000,0.0055,0.0000,2.7820,0.0000,5.9707,0.0000,3.2840,0.0000,6.6793,0.0000,1.6294,0.0000,7.6193,0.0000,2.2678,0.0000,9.5183,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8030,0.0000,23.2219,0.0000,76.7781,0.0000,22.1507,0.0000,77.8493,0.0000
985,183729.3759,0.0000,607625.1524,0.0000,167605.4802,0.0000,594187.1575,0.0000,0.0036,0.0000,0.0055,0.0000,0.0036,0.0000,0.0052,0.0000,2.7445,0.0000,5.9411,0.0000,3.0614,0.0000,6.2897,0.0000,1.5862,0.0000,7.5445,0.0000,1.9731,0.0000,8.4532,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8035,0.0000,23.2171,0.0000,76.7829,0.0000,22.0015,0.0000,77.9985,0.0000
986,200698.3139,0.0000,601071.2349,0.0000,184048.1699,0.0000,589019.8813,0.0000,0.0039,0.0000,0.0054,0.0000,0.0038,0.0000,0.0052,0.0000,2.7674,0.0000,5.9858,0.0000,2.8944,0.0000,6.2340,0.0000,1.6122,0.0000,7.6538,0.0000,1.7644,0.0000,8.3026,0.0000,0.7984,0.0000,0.8034,0.0000,0.7986,0.0000,0.8034,0.0000,25.0319,0.0000,74.9681,0.0000,23.8075,0.0000,76.1925,0.0000
987,205125.3109,0.0000,602024.9703,0.0000,191982.4141,0.0000,588665.5086,0.0000,0.0039,0.0000,0.0053,0.0000,0.0039,0.0000,0.0050,0.0000,2.8284,0.0000,6.1084,0.0000,2.7831,0.0000,6.1784,0.0000,1.6841,0.0000,7.9741,0.0000,1.6316,0.0000,8.1613,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8037,0.0000,25.4135,0.0000,74.5865,0.0000,24.5927,0.0000,75.4073,0.0000
988,200490.0011,0.0000,622472.4808,0.0000,196514.7586,0.0000,606798.8006,0.0000,0.0037,0.0000,0.0055,0.0000,0.0037,0.0000,0.0053,0.0000,2.9140,0.0000,6.0862,0.0000,3.2283,0.0000,5.9557,0.0000,1.7879,0.0000,7.9174,0.0000,2.1937,0.0000,7.5894,0.0000,0.7985,0.0000,0.8036,0.0000,0.7984,0.0000,0.8039,0.0000,24.3620,0.0000,75.6380,0.0000,24.4630,0.0000,75.5370,0.0000
989,203216.8117,0.0000,632468.2724,0.0000,200096.3118,0.0000,618170.4782,0.0000,0.0038,0.0000,0.0056,0.0000,0.0038,0.0000,0.0054,0.0000,2.8759,0.0000,6.0735,0.0000,2.4491,0.0000,6.5124,0.0000,1.7415,0.0000,7.8834,0.0000,1.2652,0.0000,9.0553,0.0000,0.7985,0.0000,0.8035,0.0000,0.7991,0.0000,0.8032,0.0000,24.3174,0.0000,75.6826,0.0000,24.4537,0.0000,75.5463,0.0000
990,195168.6015,0.0000,607666.1499,0.0000,182059.4657,0.0000,593496.0026,0.0000,0.0037,0.0000,0.0054,0.0000,0.0037,0.0000,0.0051,0.0000,2.8366,0.0000,6.0515,0.0000,3.0614,0.0000,5.6218,0.0000,1.6939,0.0000,7.8273,0.0000,1.9727,0.0000,6.7686,0.0000,0.7984,0.0000,0.8036,0.0000,0.7984,0.0000,0.8043,0.0000,24.3099,0.0000,75.6901,0.0000,23.4747,0.0000,76.5253,0.0000
991,188161.7916,0.0000,592578.1469,0.0000,166903.1957,0.0000,580841.4989,0.0000,0.0037,0.0000,0.0053,0.0000,0.0036,0.0000,0.0051,0.0000,2.7348,0.0000,6.0126,0.0000,3.0614,0.0000,6.0114,0.0000,1.5745,0.0000,7.7265,0.0000,1.9738,0.0000,7.7275,0.0000,0.7984,0.0000,0.8036,0.0000,0.7986,0.0000,0.8037,0.0000,24.1004,0.0000,75.8996,0.0000,22.3209,0.0000,77.6791,0.0000
992,189550.7965,0.0000,613244.7798,0.0000,171234.7010,0.0000,602086.9294,0.0000,0.0037,0.0000,0.0055,0.0000,0.0037,0.0000,0.0053,0.0000,2.7550,0.0000,5.9960,0.0000,2.7831,0.0000,6.8463,0.0000,1.5978,0.0000,7.6824,0.0000,1.6325,0.0000,9.9964,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8028,0.0000,23.6113,0.0000,76.3887,0.0000,22.1428,0.0000,77.8572,0.0000
993,182683.6632,0.0000,625811.7448,0.0000,172729.3250,0.0000,619461.0593,0.0000,0.0035,0.0000,0.0057,0.0000,0.0036,0.0000,0.0056,0.0000,2.8069,0.0000,5.9042,0.0000,3.4510,0.0000,6.0114,0.0000,1.6588,0.0000,7.4494,0.0000,2.5053,0.0000,7.7231,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8035,0.0000,22.5955,0.0000,77.4045,0.0000,21.8040,0.0000,78.1960,0.0000
994,200822.8891,0.0000,603960.1243,0.0000,190525.8028,0.0000,589672.1894,0.0000,0.0038,0.0000,0.0053,0.0000,0.0038,0.0000,0.0050,0.0000,2.8420,0.0000,6.1281,0.0000,2.7274,0.0000,6.4010,0.0000,1.7007,0.0000,8.0293,0.0000,1.5682,0.0000,8.7584,0.0000,0.7985,0.0000,0.8037,0.0000,0.7989,0.0000,0.8036,0.0000,24.9537,0.0000,75.0463,0.0000,24.4202,0.0000,75.5798,0.0000
995,199299.6058,0.0000,596144.9998,0.0000,183668.8839,0.0000,585194.9851,0.0000,0.0038,0.0000,0.0053,0.0000,0.0037,0.0000,0.0050,0.0000,2.8204,0.0000,6.0488,0.0000,2.4491,0.0000,6.6793,0.0000,1.6752,0.0000,7.8200,0.0000,1.2655,0.0000,9.5220,0.0000,0.7985,0.0000,0.8036,0.0000,0.7992,0.0000,0.8031,0.0000,25.0551,0.0000,74.9449,0.0000,23.8883,0.0000,76.1117,0.0000
