# Power Spectral Density estimated with Welch's method
# Raw CSV rows: 1000000
# Preprocess method: reconstructed_uniform_time_axis
# Preprocess details: 原始时间列存在重复时间戳或非均匀步长，因此按首末时间和总样本数重建了均匀时间轴。 检测到 80002 个重复时间块，重复块长度范围为 1 到 10 行。
# Samples used for PSD: 1000000
# Sampling frequency used for PSD (Hz): 999999
# Window: hann
# nperseg: 131072
# noverlap: 65536
# detrend: constant
# Display unit: V^2/Hz
# Display formula: display = PSD_V2_per_Hz
# Reference impedance (Ohm): 50
# Peak count reported: 5
# Minimum peak prominence (dB): 6
# Peak 1: f=69564.74977 Hz, psd_v2_per_hz=1.722620836e-11, prominence_db=17.56305692
# Peak 2: f=40000.87553 Hz, psd_v2_per_hz=1.266751844e-11, prominence_db=16.07189258
# Peak 3: f=65116.81721 Hz, psd_v2_per_hz=8.669987205e-12, prominence_db=13.06382663
# Peak 4: f=17944.31799 Hz, psd_v2_per_hz=7.148190068e-12, prominence_db=12.2700983
# Peak 5: f=475356.5803 Hz, psd_v2_per_hz=6.876615323e-12, prominence_db=15.23737304
frequency_hz,psd_v2_per_hz,psd_v2_per_hz
244567.62652450104,1.0778138121988311e-12,1.0778138121988311e-12
244575.25591140284,9.931827240697073e-13,9.931827240697073e-13
244582.88529830467,8.717007693740928e-13,8.717007693740928e-13
244590.51468520646,9.057029904506999e-13,9.057029904506999e-13
244598.1440721083,7.304027406756439e-13,7.304027406756439e-13
244605.7734590101,8.593286261236643e-13,8.593286261236643e-13
244613.4028459119,8.417504536228961e-13,8.417504536228961e-13
244621.0322328137,6.596553866786875e-13,6.596553866786875e-13
244628.66161971554,5.088146264733282e-13,5.088146264733282e-13
244636.29100661734,6.203316008884575e-13,6.203316008884575e-13
244643.92039351916,1.1591989966281895e-12,1.1591989966281895e-12
244651.54978042096,5.198730223203259e-13,5.198730223203259e-13
244659.17916732279,8.099866841797977e-13,8.099866841797977e-13
244666.80855422458,8.138713717536739e-13,8.138713717536739e-13
244674.4379411264,5.796514152114109e-13,5.796514152114109e-13
244682.0673280282,6.548209966583131e-13,6.548209966583131e-13
244689.69671493003,8.306021246868017e-13,8.306021246868017e-13
244697.32610183183,6.026390751494899e-13,6.026390751494899e-13
244704.95548873366,7.901215316181251e-13,7.901215316181251e-13
244712.58487563545,9.783223455960048e-13,9.783223455960048e-13
244720.21426253728,1.152670317466208e-12,1.152670317466208e-12
244727.8436494391,1.33151545293257e-12,1.33151545293257e-12
244735.4730363409,1.2076132522585163e-12,1.2076132522585163e-12
244743.10242324273,1.0718826962863882e-12,1.0718826962863882e-12
244750.73181014453,1.0720115108136777e-12,1.0720115108136777e-12
244758.36119704635,8.926174777029783e-13,8.926174777029783e-13
244765.99058394815,6.91815967910282e-13,6.91815967910282e-13
244773.61997084998,8.07928101436302e-13,8.07928101436302e-13
244781.24935775177,7.904054824206473e-13,7.904054824206473e-13
244788.8787446536,8.092836407429591e-13,8.092836407429591e-13
244796.5081315554,1.157322702499478e-12,1.157322702499478e-12
244804.13751845722,1.2990698879956805e-12,1.2990698879956805e-12
244811.76690535902,6.054577739832045e-13,6.054577739832045e-13
244819.39629226085,6.356742789428006e-13,6.356742789428006e-13
244827.02567916265,9.409442093216696e-13,9.409442093216696e-13
244834.65506606447,1.4052656033187316e-12,1.4052656033187316e-12
244842.28445296627,1.1826483439696872e-12,1.1826483439696872e-12
244849.9138398681,9.158949109803897e-13,9.158949109803897e-13
244857.5432267699,6.826285280050859e-13,6.826285280050859e-13
244865.17261367172,7.969108850065675e-13,7.969108850065675e-13
244872.80200057352,9.772014184290413e-13,9.772014184290413e-13
244880.43138747534,9.413828886591699e-13,9.413828886591699e-13
244888.06077437717,9.387387521689598e-13,9.387387521689598e-13
244895.69016127897,1.0026510861975375e-12,1.0026510861975375e-12
244903.3195481808,7.768225170975346e-13,7.768225170975346e-13
244910.9489350826,5.701061437692473e-13,5.701061437692473e-13
244918.57832198442,6.729502785040943e-13,6.729502785040943e-13
244926.2077088862,9.877006311469424e-13,9.877006311469424e-13
244933.83709578804,8.726743134056551e-13,8.726743134056551e-13
244941.46648268984,1.2549587981695043e-12,1.2549587981695043e-12
244949.09586959166,9.552861421884741e-13,9.552861421884741e-13
244956.72525649346,8.301105426855213e-13,8.301105426855213e-13
244964.3546433953,5.990030342948938e-13,5.990030342948938e-13
244971.98403029708,4.59589567356461e-13,4.59589567356461e-13
244979.6134171989,7.471491434557551e-13,7.471491434557551e-13
244987.2428041007,9.138208156202522e-13,9.138208156202522e-13
244994.87219100253,9.145346880646738e-13,9.145346880646738e-13
245002.50157790433,1.0925893586507545e-12,1.0925893586507545e-12
245010.13096480616,9.192383429769218e-13,9.192383429769218e-13
245017.76035170796,9.199703183909874e-13,9.199703183909874e-13
245025.38973860978,9.198805906411647e-13,9.198805906411647e-13
245033.01912551158,8.170497067340097e-13,8.170497067340097e-13
245040.6485124134,8.438282750205976e-13,8.438282750205976e-13
245048.27789931523,1.247190173494803e-12,1.247190173494803e-12
245055.90728621703,8.245013292679172e-13,8.245013292679172e-13
245063.53667311886,9.693172129940612e-13,9.693172129940612e-13
245071.16606002065,8.572257549707315e-13,8.572257549707315e-13
245078.79544692248,8.487555266256018e-13,8.487555266256018e-13
245086.42483382428,9.137080813448053e-13,9.137080813448053e-13
245094.0542207261,1.481948041806519e-12,1.481948041806519e-12
245101.6836076279,1.1487026029075041e-12,1.1487026029075041e-12
245109.31299452973,7.305332680614412e-13,7.305332680614412e-13
245116.94238143152,4.721361586330247e-13,4.721361586330247e-13
245124.57176833335,6.138013793380212e-13,6.138013793380212e-13
245132.20115523515,9.269803629848231e-13,9.269803629848231e-13
245139.83054213697,1.2989389729670935e-12,1.2989389729670935e-12
245147.45992903877,9.253921014514378e-13,9.253921014514378e-13
245155.0893159406,1.2545957719424209e-12,1.2545957719424209e-12
245162.7187028424,1.1885659278161472e-12,1.1885659278161472e-12
245170.34808974422,8.443629421607562e-13,8.443629421607562e-13
245177.97747664602,1.0007099708511782e-12,1.0007099708511782e-12
245185.60686354784,7.017862263510266e-13,7.017862263510266e-13
245193.23625044964,8.469869389548379e-13,8.469869389548379e-13
245200.86563735147,1.117895639949841e-12,1.117895639949841e-12
245208.49502425327,1.2518590175648712e-12,1.2518590175648712e-12
245216.1244111551,1.341996934986584e-12,1.341996934986584e-12
245223.75379805692,1.5129594288729753e-12,1.5129594288729753e-12
245231.38318495871,1.1135120908701533e-12,1.1135120908701533e-12
245239.01257186054,8.314920822353791e-13,8.314920822353791e-13
245246.64195876234,9.452809656459722e-13,9.452809656459722e-13
245254.27134566416,7.982474785004234e-13,7.982474785004234e-13
245261.90073256596,8.260735413585585e-13,8.260735413585585e-13
245269.5301194678,1.4355612069506649e-12,1.4355612069506649e-12
245277.1595063696,1.2900013322378392e-12,1.2900013322378392e-12
245284.7888932714,1.2836008270410389e-12,1.2836008270410389e-12
245292.4182801732,1.1432559216780376e-12,1.1432559216780376e-12
245300.04766707504,8.301451881384285e-13,8.301451881384285e-13
245307.67705397683,6.707444066798484e-13,6.707444066798484e-13
245315.30644087866,8.501088987053577e-13,8.501088987053577e-13
245322.93582778046,1.1793496366693808e-12,1.1793496366693808e-12
245330.56521468228,9.632060738308386e-13,9.632060738308386e-13
245338.19460158408,9.034291184609532e-13,9.034291184609532e-13
245345.8239884859,1.1153239039538562e-12,1.1153239039538562e-12
245353.4533753877,9.926970651181285e-13,9.926970651181285e-13
245361.08276228953,8.351649199878328e-13,8.351649199878328e-13
245368.71214919133,1.1621913969469278e-12,1.1621913969469278e-12
245376.34153609315,1.4536172637492276e-12,1.4536172637492276e-12
245383.97092299498,1.3658274774533256e-12,1.3658274774533256e-12
245391.60030989678,1.038474362109178e-12,1.038474362109178e-12
245399.2296967986,1.3127442147583623e-12,1.3127442147583623e-12
245406.8590837004,8.698693854260977e-13,8.698693854260977e-13
245414.48847060223,4.956118516947434e-13,4.956118516947434e-13
245422.11785750402,1.0290631225360247e-12,1.0290631225360247e-12
245429.74724440585,1.3667997705199016e-12,1.3667997705199016e-12
245437.37663130765,1.0829980684563572e-12,1.0829980684563572e-12
245445.00601820947,1.081929789848102e-12,1.081929789848102e-12
245452.63540511127,1.3428161723066332e-12,1.3428161723066332e-12
245460.2647920131,9.21104991436438e-13,9.21104991436438e-13
245467.8941789149,9.148947526590247e-13,9.148947526590247e-13
245475.52356581672,1.247581364610544e-12,1.247581364610544e-12
245483.15295271852,1.3692016063679706e-12,1.3692016063679706e-12
245490.78233962035,1.2730364056154979e-12,1.2730364056154979e-12
245498.41172652214,7.804604257381942e-13,7.804604257381942e-13
245506.04111342397,7.169156112524038e-13,7.169156112524038e-13
245513.67050032577,7.803158418896184e-13,7.803158418896184e-13
245521.2998872276,1.042439883539124e-12,1.042439883539124e-12
245528.9292741294,1.1000650017424575e-12,1.1000650017424575e-12
245536.55866103122,9.499439214531018e-13,9.499439214531018e-13
245544.18804793304,7.552318617116859e-13,7.552318617116859e-13
245551.81743483484,9.58491754335316e-13,9.58491754335316e-13
245559.44682173667,7.793626465878657e-13,7.793626465878657e-13
245567.07620863846,5.958695244317217e-13,5.958695244317217e-13
245574.7055955403,8.717285790050839e-13,8.717285790050839e-13
245582.3349824421,1.0307690439731646e-12,1.0307690439731646e-12
245589.9643693439,5.46440904783444e-13,5.46440904783444e-13
245597.5937562457,8.211840843923246e-13,8.211840843923246e-13
245605.22314314754,1.235980919428303e-12,1.235980919428303e-12
245612.85253004933,1.3024733187970096e-12,1.3024733187970096e-12
245620.48191695116,1.193169505920441e-12,1.193169505920441e-12
245628.11130385296,8.704923827190685e-13,8.704923827190685e-13
245635.74069075478,7.517524628381875e-13,7.517524628381875e-13
245643.37007765658,6.857485927865859e-13,6.857485927865859e-13
245650.9994645584,7.26958776642086e-13,7.26958776642086e-13
245658.6288514602,7.619565491786507e-13,7.619565491786507e-13
245666.25823836203,8.741802987824831e-13,8.741802987824831e-13
245673.88762526383,1.1254368387088826e-12,1.1254368387088826e-12
245681.51701216566,9.641242830212907e-13,9.641242830212907e-13
245689.14639906745,9.359214118370092e-13,9.359214118370092e-13
245696.77578596928,1.4267277724030893e-12,1.4267277724030893e-12
245704.40517287108,9.610995180040347e-13,9.610995180040347e-13
245712.0345597729,5.960919410246742e-13,5.960919410246742e-13
245719.66394667473,6.737492778048762e-13,6.737492778048762e-13
245727.29333357653,8.218569286873167e-13,8.218569286873167e-13
245734.92272047835,8.11064485379888e-13,8.11064485379888e-13
245742.55210738015,9.247159917159952e-13,9.247159917159952e-13
245750.18149428198,1.0568821591525241e-12,1.0568821591525241e-12
245757.81088118377,1.010358606833511e-12,1.010358606833511e-12
245765.4402680856,1.1053397027838384e-12,1.1053397027838384e-12
245773.0696549874,1.0726539313509673e-12,1.0726539313509673e-12
245780.69904188922,8.045849813881535e-13,8.045849813881535e-13
245788.32842879102,8.737203227861174e-13,8.737203227861174e-13
245795.95781569285,1.3209074164413668e-12,1.3209074164413668e-12
245803.58720259464,9.763236655650825e-13,9.763236655650825e-13
245811.21658949647,8.909598880910402e-13,8.909598880910402e-13
245818.84597639827,1.4987340354713195e-12,1.4987340354713195e-12
245826.4753633001,9.485348420740975e-13,9.485348420740975e-13
245834.1047502019,1.4499430961359372e-12,1.4499430961359372e-12
245841.73413710372,1.4156711002288948e-12,1.4156711002288948e-12
245849.36352400552,1.5400438602476736e-12,1.5400438602476736e-12
245856.99291090734,1.7806422485116311e-12,1.7806422485116311e-12
245864.62229780914,1.0722343172526046e-12,1.0722343172526046e-12
245872.25168471097,8.353261644143626e-13,8.353261644143626e-13
245879.8810716128,1.0062823611757355e-12,1.0062823611757355e-12
245887.5104585146,8.005431411931312e-13,8.005431411931312e-13
245895.13984541642,8.589323529182692e-13,8.589323529182692e-13
245902.7692323182,1.0313592896010256e-12,1.0313592896010256e-12
245910.39861922004,1.0967974545474683e-12,1.0967974545474683e-12
245918.02800612184,8.978273213240109e-13,8.978273213240109e-13
245925.65739302366,8.555238838341528e-13,8.555238838341528e-13
245933.28677992546,1.008853263672429e-12,1.008853263672429e-12
245940.9161668273,6.928725571675222e-13,6.928725571675222e-13
245948.54555372908,5.967317858641652e-13,5.967317858641652e-13
245956.1749406309,7.234946098891346e-13,7.234946098891346e-13
245963.8043275327,1.2561152526126701e-12,1.2561152526126701e-12
245971.43371443453,1.39220150725711e-12,1.39220150725711e-12
245979.06310133633,1.0973908981075997e-12,1.0973908981075997e-12
245986.69248823816,7.800248576831102e-13,7.800248576831102e-13
245994.32187513995,7.092423716533006e-13,7.092423716533006e-13
246001.95126204178,1.0955159497739574e-12,1.0955159497739574e-12
246009.58064894358,1.6180837915088402e-12,1.6180837915088402e-12
246017.2100358454,1.2560216916854466e-12,1.2560216916854466e-12
246024.8394227472,1.2333943339273178e-12,1.2333943339273178e-12
246032.46880964903,1.3987086505759756e-12,1.3987086505759756e-12
246040.09819655085,1.341562810397764e-12,1.341562810397764e-12
246047.72758345265,6.135802106651352e-13,6.135802106651352e-13
246055.35697035448,7.205419821212422e-13,7.205419821212422e-13
246062.98635725628,1.1781821731621337e-12,1.1781821731621337e-12
246070.6157441581,1.111766840639969e-12,1.111766840639969e-12
246078.2451310599,9.452513941893277e-13,9.452513941893277e-13
246085.87451796173,7.355097563177934e-13,7.355097563177934e-13
246093.50390486352,5.803996335473593e-13,5.803996335473593e-13
246101.13329176535,7.334785138679508e-13,7.334785138679508e-13
246108.76267866715,9.532789409314458e-13,9.532789409314458e-13
246116.39206556897,8.589085831296489e-13,8.589085831296489e-13
246124.02145247077,9.772690003627045e-13,9.772690003627045e-13
246131.6508393726,7.062826345518877e-13,7.062826345518877e-13
246139.2802262744,8.523388689811944e-13,8.523388689811944e-13
246146.90961317622,1.1979780215882624e-12,1.1979780215882624e-12
246154.53900007802,1.0318353269499576e-12,1.0318353269499576e-12
246162.16838697984,1.4076429141365854e-12,1.4076429141365854e-12
246169.79777388164,8.315415545392217e-13,8.315415545392217e-13
246177.42716078347,9.09892370420439e-13,9.09892370420439e-13
246185.05654768526,1.010267414357751e-12,1.010267414357751e-12
246192.6859345871,1.3724050282619384e-12,1.3724050282619384e-12
246200.3153214889,9.807519386154066e-13,9.807519386154066e-13
246207.9447083907,5.84985704087192e-13,5.84985704087192e-13
246215.57409529254,5.115549462963266e-13,5.115549462963266e-13
246223.20348219434,6.976726121090895e-13,6.976726121090895e-13
246230.83286909616,9.080580861114682e-13,9.080580861114682e-13
246238.46225599796,9.073296615374452e-13,9.073296615374452e-13
246246.0916428998,8.514492246054965e-13,8.514492246054965e-13
246253.72102980159,8.796331859822961e-13,8.796331859822961e-13
246261.3504167034,7.799956542114934e-13,7.799956542114934e-13
246268.9798036052,6.870255427437408e-13,6.870255427437408e-13
246276.60919050704,1.0414321118692204e-12,1.0414321118692204e-12
246284.23857740883,1.234144795945218e-12,1.234144795945218e-12
246291.86796431066,9.877033242681932e-13,9.877033242681932e-13
246299.49735121246,9.930611693342552e-13,9.930611693342552e-13
246307.12673811428,8.720386119637715e-13,8.720386119637715e-13
246314.75612501608,9.31197202617832e-13,9.31197202617832e-13
246322.3855119179,7.69713868982545e-13,7.69713868982545e-13
246330.0148988197,1.2148269351301294e-12,1.2148269351301294e-12
246337.64428572153,1.4119653931462828e-12,1.4119653931462828e-12
246345.27367262333,1.2625672295249013e-12,1.2625672295249013e-12
246352.90305952515,1.5481023389056333e-12,1.5481023389056333e-12
246360.53244642695,1.2038279978398453e-12,1.2038279978398453e-12
246368.16183332878,1.123927316734631e-12,1.123927316734631e-12
246375.7912202306,1.4856184029396359e-12,1.4856184029396359e-12
246383.4206071324,8.299917851523412e-13,8.299917851523412e-13
246391.04999403423,8.522301066692589e-13,8.522301066692589e-13
246398.67938093602,6.230200919822725e-13,6.230200919822725e-13
246406.30876783785,7.38460734645124e-13,7.38460734645124e-13
246413.93815473965,1.1309787341500286e-12,1.1309787341500286e-12
246421.56754164147,9.787099950110463e-13,9.787099950110463e-13
246429.19692854327,7.960318722204622e-13,7.960318722204622e-13
246436.8263154451,7.250401197198381e-13,7.250401197198381e-13
246444.4557023469,7.70370655434127e-13,7.70370655434127e-13
246452.08508924872,1.6354690884253134e-12,1.6354690884253134e-12
246459.71447615052,1.1235961358027798e-12,1.1235961358027798e-12
246467.34386305235,9.663590439392436e-13,9.663590439392436e-13
246474.97324995414,1.1089329051177607e-12,1.1089329051177607e-12
246482.60263685597,1.0039724764589606e-12,1.0039724764589606e-12
246490.23202375777,7.475014211821254e-13,7.475014211821254e-13
246497.8614106596,1.2503445796287126e-12,1.2503445796287126e-12
246505.4907975614,1.6731575220432396e-12,1.6731575220432396e-12
246513.12018446322,1.0983453899331853e-12,1.0983453899331853e-12
246520.749571365,7.780315690980731e-13,7.780315690980731e-13
246528.37895826684,9.54907135880306e-13,9.54907135880306e-13
246536.00834516867,5.066606747461326e-13,5.066606747461326e-13
246543.63773207046,7.201738827686495e-13,7.201738827686495e-13
246551.2671189723,8.20793382210768e-13,8.20793382210768e-13
246558.8965058741,6.028102602998455e-13,6.028102602998455e-13
246566.5258927759,7.259728694499064e-13,7.259728694499064e-13
246574.1552796777,5.592916540922951e-13,5.592916540922951e-13
246581.78466657954,1.016599915567166e-12,1.016599915567166e-12
246589.41405348133,5.035767018876619e-13,5.035767018876619e-13
246597.04344038316,6.055528420694447e-13,6.055528420694447e-13
246604.67282728496,8.383675643822912e-13,8.383675643822912e-13
246612.30221418678,1.1902647850961133e-12,1.1902647850961133e-12
246619.93160108858,1.0289604537299789e-12,1.0289604537299789e-12
246627.5609879904,7.948574605480874e-13,7.948574605480874e-13
246635.1903748922,9.765226697282803e-13,9.765226697282803e-13
246642.81976179403,1.2274480743132405e-12,1.2274480743132405e-12
246650.44914869583,1.0595084955846617e-12,1.0595084955846617e-12
246658.07853559765,1.121737445856716e-12,1.121737445856716e-12
246665.70792249945,1.337785081526881e-12,1.337785081526881e-12
246673.33730940128,9.731460648294508e-13,9.731460648294508e-13
246680.96669630308,5.582175275309855e-13,5.582175275309855e-13
246688.5960832049,7.222901454635768e-13,7.222901454635768e-13
246696.2254701067,6.42180965256494e-13,6.42180965256494e-13
246703.85485700853,8.684549742069372e-13,8.684549742069372e-13
246711.48424391035,1.253958012455843e-12,1.253958012455843e-12
246719.11363081215,7.764364266246187e-13,7.764364266246187e-13
246726.74301771398,8.427368117372036e-13,8.427368117372036e-13
246734.37240461577,9.13559257274498e-13,9.13559257274498e-13
246742.0017915176,9.708907011088208e-13,9.708907011088208e-13
246749.6311784194,1.0398263104510826e-12,1.0398263104510826e-12
246757.26056532122,1.3302463108947643e-12,1.3302463108947643e-12
246764.88995222302,1.913334502338431e-12,1.913334502338431e-12
246772.51933912485,1.5773505114000388e-12,1.5773505114000388e-12
246780.14872602664,1.047693722723678e-12,1.047693722723678e-12
246787.77811292847,1.020960428439949e-12,1.020960428439949e-12
246795.40749983027,6.393214577786191e-13,6.393214577786191e-13
246803.0368867321,1.0008913971643148e-12,1.0008913971643148e-12
246810.6662736339,8.577798181765031e-13,8.577798181765031e-13
246818.29566053572,6.018727616122814e-13,6.018727616122814e-13
246825.92504743751,8.723008743260645e-13,8.723008743260645e-13
246833.55443433934,8.718780411238368e-13,8.718780411238368e-13
246841.18382124114,5.789409361902931e-13,5.789409361902931e-13
246848.81320814296,9.743909596015555e-13,9.743909596015555e-13
246856.44259504476,6.331573395609885e-13,6.331573395609885e-13
246864.0719819466,7.81058036014012e-13,7.81058036014012e-13
246871.70136884841,1.1166162347691928e-12,1.1166162347691928e-12
246879.3307557502,9.148626971359519e-13,9.148626971359519e-13
246886.96014265204,7.506034192182112e-13,7.506034192182112e-13
246894.58952955384,1.0928176827311493e-12,1.0928176827311493e-12
246902.21891645566,1.3617312650979491e-12,1.3617312650979491e-12
246909.84830335746,1.0420723981819913e-12,1.0420723981819913e-12
246917.4776902593,9.627348639295911e-13,9.627348639295911e-13
246925.10707716108,8.391254808055844e-13,8.391254808055844e-13
246932.7364640629,1.2026662745479943e-12,1.2026662745479943e-12
246940.3658509647,1.342355322274758e-12,1.342355322274758e-12
246947.99523786653,1.0208575617513411e-12,1.0208575617513411e-12
246955.62462476833,7.278335251686919e-13,7.278335251686919e-13
246963.25401167016,9.30499139674923e-13,9.30499139674923e-13
246970.88339857195,9.592424553353887e-13,9.592424553353887e-13
246978.51278547378,1.0496695872932439e-12,1.0496695872932439e-12
246986.14217237558,9.643890606911137e-13,9.643890606911137e-13
246993.7715592774,9.63595525253917e-13,9.63595525253917e-13
247001.4009461792,9.700891009598957e-13,9.700891009598957e-13
247009.03033308103,6.246188575942779e-13,6.246188575942779e-13
247016.65971998282,7.072206095695862e-13,7.072206095695862e-13
247024.28910688465,1.0210952484652185e-12,1.0210952484652185e-12
247031.91849378648,1.0622406263955867e-12,1.0622406263955867e-12
247039.54788068827,1.351169622795134e-12,1.351169622795134e-12
247047.1772675901,1.05300865532664e-12,1.05300865532664e-12
247054.8066544919,9.142048534734252e-13,9.142048534734252e-13
247062.43604139372,9.263586321098778e-13,9.263586321098778e-13
247070.06542829552,7.054037040785716e-13,7.054037040785716e-13
247077.69481519735,1.115665034120277e-12,1.115665034120277e-12
247085.32420209915,7.399202171436706e-13,7.399202171436706e-13
247092.95358900097,8.209174701603042e-13,8.209174701603042e-13
247100.58297590277,9.970941462624958e-13,9.970941462624958e-13
247108.2123628046,7.984506259843024e-13,7.984506259843024e-13
247115.8417497064,7.897445717294815e-13,7.897445717294815e-13
247123.47113660822,8.309847941221854e-13,8.309847941221854e-13
247131.10052351002,9.272748248622483e-13,9.272748248622483e-13
247138.72991041184,1.0959116314739855e-12,1.0959116314739855e-12
247146.35929731364,1.0347455445596968e-12,1.0347455445596968e-12
247153.98868421547,1.2210404148277081e-12,1.2210404148277081e-12
247161.61807111726,1.5762195755349458e-12,1.5762195755349458e-12
247169.2474580191,1.108184181751654e-12,1.108184181751654e-12
247176.8768449209,1.1965901376625664e-12,1.1965901376625664e-12
247184.5062318227,1.305408176052903e-12,1.305408176052903e-12
247192.1356187245,6.876659555347945e-13,6.876659555347945e-13
247199.76500562634,8.752058453508262e-13,8.752058453508262e-13
247207.39439252816,9.698120843575286e-13,9.698120843575286e-13
247215.02377942996,8.062477163622557e-13,8.062477163622557e-13
247222.6531663318,1.1304138434194263e-12,1.1304138434194263e-12
247230.28255323358,9.241112211648345e-13,9.241112211648345e-13
247237.9119401354,9.71915504862717e-13,9.71915504862717e-13
247245.5413270372,1.2161429816233866e-12,1.2161429816233866e-12
247253.17071393903,7.664512409975953e-13,7.664512409975953e-13
247260.80010084083,7.209425501656346e-13,7.209425501656346e-13
247268.42948774266,7.831598259881767e-13,7.831598259881767e-13
247276.05887464446,8.570162818218537e-13,8.570162818218537e-13
247283.68826154628,1.0454371206939405e-12,1.0454371206939405e-12
247291.31764844808,7.763526818303769e-13,7.763526818303769e-13
247298.9470353499,1.1195215419135574e-12,1.1195215419135574e-12
247306.5764222517,1.4418963534664876e-12,1.4418963534664876e-12
247314.20580915353,1.1761051155088823e-12,1.1761051155088823e-12
247321.83519605533,8.061282888083064e-13,8.061282888083064e-13
247329.46458295715,7.26951442941325e-13,7.26951442941325e-13
247337.09396985895,1.0061197314506935e-12,1.0061197314506935e-12
247344.72335676078,8.631206792633658e-13,8.631206792633658e-13
247352.35274366257,5.515833857140375e-13,5.515833857140375e-13
247359.9821305644,5.530423072524132e-13,5.530423072524132e-13
247367.61151746623,4.890956176259826e-13,4.890956176259826e-13
247375.24090436802,4.5438278436035205e-13,4.5438278436035205e-13
247382.87029126985,8.282759449634025e-13,8.282759449634025e-13
247390.49967817165,1.0327878128177026e-12,1.0327878128177026e-12
247398.12906507347,6.976321108129189e-13,6.976321108129189e-13
247405.75845197527,8.739228653059117e-13,8.739228653059117e-13
247413.3878388771,1.1037089050501975e-12,1.1037089050501975e-12
247421.0172257789,1.0592030829414435e-12,1.0592030829414435e-12
247428.64661268072,7.682165134993627e-13,7.682165134993627e-13
247436.27599958252,7.32418753146485e-13,7.32418753146485e-13
247443.90538648434,8.774978093431438e-13,8.774978093431438e-13
247451.53477338614,9.382594737172652e-13,9.382594737172652e-13
247459.16416028797,6.233232772582062e-13,6.233232772582062e-13
247466.79354718977,6.76142746612067e-13,6.76142746612067e-13
247474.4229340916,1.339115149540937e-12,1.339115149540937e-12
247482.0523209934,1.1022837509321966e-12,1.1022837509321966e-12
247489.68170789522,8.295348743410085e-13,8.295348743410085e-13
247497.311094797,8.296769758257726e-13,8.296769758257726e-13
247504.94048169884,9.505449453914235e-13,9.505449453914235e-13
247512.56986860064,9.415657602740365e-13,9.415657602740365e-13
247520.19925550246,9.76016361119624e-13,9.76016361119624e-13
247527.8286424043,1.3539095247510582e-12,1.3539095247510582e-12
247535.4580293061,1.1894652629149418e-12,1.1894652629149418e-12
247543.0874162079,1.0588770443395091e-12,1.0588770443395091e-12
247550.7168031097,9.321258963902905e-13,9.321258963902905e-13
247558.34619001154,8.076552346671549e-13,8.076552346671549e-13
247565.97557691333,6.569707538277901e-13,6.569707538277901e-13
247573.60496381516,5.958448493919496e-13,5.958448493919496e-13
247581.23435071696,1.0424061712385305e-12,1.0424061712385305e-12
247588.86373761878,1.322121008026082e-12,1.322121008026082e-12
247596.49312452058,1.3448617675981665e-12,1.3448617675981665e-12
247604.1225114224,1.9298487147573742e-12,1.9298487147573742e-12
247611.7518983242,2.313567433587769e-12,2.313567433587769e-12
247619.38128522603,1.3631414306540963e-12,1.3631414306540963e-12
247627.01067212783,9.696417712755445e-13,9.696417712755445e-13
247634.64005902965,9.910631022352326e-13,9.910631022352326e-13
247642.26944593145,8.851541287039495e-13,8.851541287039495e-13
247649.89883283328,9.981695969272772e-13,9.981695969272772e-13
247657.52821973508,8.271640543180909e-13,8.271640543180909e-13
247665.1576066369,1.5430708764640569e-12,1.5430708764640569e-12
247672.7869935387,1.4008008394583749e-12,1.4008008394583749e-12
247680.41638044053,9.145605075961173e-13,9.145605075961173e-13
247688.04576734235,1.0511265007277735e-12,1.0511265007277735e-12
247695.67515424415,7.812658652880937e-13,7.812658652880937e-13
247703.30454114598,6.427978406155684e-13,6.427978406155684e-13
247710.93392804777,1.1546024169458493e-12,1.1546024169458493e-12
247718.5633149496,1.0492224749327529e-12,1.0492224749327529e-12
247726.1927018514,1.1054672210423176e-12,1.1054672210423176e-12
247733.82208875322,7.178593821026262e-13,7.178593821026262e-13
247741.45147565502,8.508238301164875e-13,8.508238301164875e-13
247749.08086255685,1.0500247274536614e-12,1.0500247274536614e-12
247756.71024945864,8.887353278442685e-13,8.887353278442685e-13
247764.33963636047,7.638430417359415e-13,7.638430417359415e-13
247771.96902326227,8.271748388783554e-13,8.271748388783554e-13
247779.5984101641,7.657740128276934e-13,7.657740128276934e-13
247787.2277970659,8.946707202594338e-13,8.946707202594338e-13
247794.85718396772,7.906788509919519e-13,7.906788509919519e-13
247802.4865708695,9.01111565354272e-13,9.01111565354272e-13
247810.11595777134,8.976935554508772e-13,8.976935554508772e-13
247817.74534467314,6.934406043083745e-13,6.934406043083745e-13
247825.37473157496,8.552340044493295e-13,8.552340044493295e-13
247833.00411847676,9.835552831800612e-13,9.835552831800612e-13
247840.6335053786,1.0387035205546955e-12,1.0387035205546955e-12
247848.26289228039,8.00566344237305e-13,8.00566344237305e-13
247855.8922791822,5.805142819705582e-13,5.805142819705582e-13
247863.52166608404,6.433649822909425e-13,6.433649822909425e-13
247871.15105298584,7.849818244530062e-13,7.849818244530062e-13
247878.78043988766,7.383177111561058e-13,7.383177111561058e-13
247886.40982678946,7.000823487675072e-13,7.000823487675072e-13
247894.03921369129,8.915446613514808e-13,8.915446613514808e-13
247901.66860059308,8.546883589133834e-13,8.546883589133834e-13
