comp_x_unit,comp_y_unit,comp_z_unit,final_temperature_uK,cooling_efficiency,mean_field_mG,initial_field_mG,final_field_mG,mean_relative_efficiency
-110.0,-80.0,-30.0,25.05711801428099,0.40386167528970296,178.74717967396384,171.09938632268674,180.55351908279644,0.7262920349351528
-100.0,-80.0,-30.0,24.065282430203407,0.43066804242693496,173.16501272589915,168.74537030686204,174.64143916347697,0.7387204829512267
-90.0,-80.0,-30.0,23.134968561310163,0.4558116605051307,167.99066047650527,166.95807857064,169.11443253903295,0.750259095083088
-80.0,-80.0,-30.0,22.27516455213097,0.47904960669916297,163.26232327225767,165.75584454250776,164.01143348226614,0.7608041503512898
-70.0,-80.0,-30.0,21.494553259089425,0.5001472092137993,159.01921976500418,165.15144564913746,159.37317632781404,0.7702563591331044
-60.0,-80.0,-30.0,20.801341937464354,0.5188826503388012,155.3006148695231,165.15144564913746,155.24132295469914,0.7785229774163506
-50.0,-80.0,-30.0,20.20308921653298,0.5350516427964059,152.14457977273523,165.75584454250776,151.65726943550675,0.7855199153076492
-40.0,-80.0,-30.0,19.70653545035827,0.5484720148551819,149.58651714800516,166.95807857064,148.66064170634598,0.7911737582631055
-30.0,-80.0,-30.0,19.317443062902633,0.5589880253269559,147.657532143004,168.74537030686204,146.28754359975858,0.7954236161111392
-20.0,-80.0,-30.0,19.04045364691597,0.5664742257590278,146.38278052244024,171.09938632268674,144.56868413442783,0.7982227168245017
-10.0,-80.0,-30.0,18.87896826695202,0.5708386954877833,145.77996668997613,173.99712641305317,143.5275703559029,0.7995396695689001
0.0,-80.0,-30.0,18.835056640391887,0.5720254962056247,145.85818051720304,177.4119499921017,143.17898753719885,0.799359334671986
10.0,-80.0,-30.0,18.909399657705748,0.5700162254674123,146.61724034455483,181.31464364468746,143.5279815648713,0.7976832561074808
20.0,-80.0,-30.0,19.101268134476214,0.5648305909601024,148.04764759898558,185.67444627627142,144.56950062857217,0.7945296336275964
30.0,-80.0,-30.0,19.40853888475976,0.556525976087574,150.13116771949402,190.4599695474091,146.28875394883715,0.7899328351376209
40.0,-80.0,-30.0,19.82774731789657,0.5451960184352278,152.84195569557002,195.63997546513852,148.6622297418282,0.7839424733904632
50.0,-80.0,-30.0,20.354173948127297,0.5309682716722353,156.1480685321495,201.18399538730708,151.65921525486277,0.7766220926756309
60.0,-80.0,-30.0,20.981960617215034,0.5140010643995937,160.0131695393265,207.06279240848656,155.24360402808708,0.7680475291904458
70.0,-80.0,-30.0,21.704250985183972,0.4944797031031359,164.39823440605772,213.24868112136122,159.3757685833646,0.758305021922185
80.0,-80.0,-30.0,22.513349022160725,0.47261218859025067,169.2631070261213,219.71572542719832,164.01431227623667,0.7474891583858603
90.0,-80.0,-30.0,23.40088886597506,0.44862462524391733,174.56780744034955,226.43983748448505,169.11757345514263,0.7357007412874556
100.0,-80.0,-30.0,24.358009479252523,0.4227565005607426,180.2735489194065,233.39880033967611,174.64481862129279,0.7230446585050816
110.0,-80.0,-30.0,25.375527989873927,0.39525600027367763,186.3434653053944,240.57223447438818,180.5571147619859,0.7096278305428194
120.0,-80.0,-30.0,26.444106345366542,0.36637550417928266,192.74307888282854,247.94152536434876,186.81790789718644,0.6955572979634678
-120.0,-70.0,-30.0,24.844452374300104,0.4096093952891864,177.0875317647737,164.54482671904336,179.44216765662458,0.7299866495163811
-110.0,-70.0,-30.0,23.746303590098435,0.43928909215950174,170.87093333236623,161.47755261955143,172.9148650440929,0.7438350582122435
-100.0,-70.0,-30.0,22.702556488394542,0.467498473286634,165.02470111374961,158.98113095584645,166.73214918882786,0.7568726970965637
-90.0,-70.0,-30.0,21.722913541931383,0.49397530967753017,159.5888726605091,157.08278072405008,160.93373975967327,0.768986131051491
-80.0,-70.0,-30.0,20.8169459354321,0.5184609206639973,154.6060060959279,155.80436450882883,155.5626163734171,0.7800642465281256
-70.0,-70.0,-30.0,19.993918512305054,0.5407049050728364,150.1204578324481,155.161206491829,150.66448364777818,0.7900004795808377
-60.0,-70.0,-30.0,19.26260515119965,0.5604701310486581,146.1773115454542,155.161206491829,146.28686083432206,0.7986951272667371
-50.0,-70.0,-30.0,18.631100341431402,0.5775378286099621,142.82093061517392,155.80436450882883,142.4777339540077,0.8060576607664216
-40.0,-70.0,-30.0,18.106633710437475,0.5917126024206087,140.09315328637146,157.08278072405008,139.2837524357299,0.8120089492349213
-30.0,-70.0,-30.0,17.695394903040796,0.6028271647826812,138.0312181196728,158.98113095584645,136.7480263568231,0.8164832990761429
-20.0,-70.0,-30.0,17.40237641395881,0.6107465834065187,136.66558826484334,161.47755261955143,134.90767855239034,0.8194302150499121
-10.0,-70.0,-30.0,17.23124165894888,0.6153718470554357,136.0179170360411,164.54482671904336,133.7914076176186,0.820815797870254
0.0,-70.0,-30.0,17.184224712535617,0.6166425753368753,136.09943645181423,168.15171720800237,133.41738931718183,0.8206237076139988
10.0,-70.0,-30.0,17.262066775401472,0.6145387357999602,136.91002906195487,172.26433176952216,133.79184875066625,0.8188556425293966
20.0,-70.0,-30.0,17.46399265443786,0.6090812796097875,138.43815227834853,176.84739183827395,134.90855351692807,0.8155313072783815
30.0,-70.0,-30.0,17.78772848522177,0.6003316625615738,140.66164111255304,181.86533479473212,136.74932113885808,0.8106878713285898
40.0,-70.0,-30.0,18.229559775752993,0.5883902763310002,143.54926094922956,187.28320800328044,139.2854473800017,0.804378944918111
50.0,-70.0,-30.0,18.784426788438537,0.5733938705827423,147.0627641075592,193.06734576307824,142.47980513657336,0.7966731245196649
60.0,-70.0,-30.0,19.446052478729676,0.5555120951694682,151.15915397280452,199.18584287042088,146.28928153376313,0.7876521800603068
70.0,-70.0,-30.0,20.207096813469626,0.5349433293656858,155.79288175689146,205.6088519495209,150.66722573795968,0.7774089708224088
80.0,-70.0,-30.0,21.059330389941387,0.5119099894610436,160.917772309837,212.30873745562144,155.56565151562856,0.7660451851139488
90.0,-70.0,-30.0,21.993819900504196,0.4866535162025893,166.48856559693573,219.26011949280698,160.9370403337612,0.7536690002965932
100.0,-70.0,-30.0,23.001118114340006,0.4594292401529728,172.4620426733582,226.43983748448505,166.7356889550026,0.7403927550937759
110.0,-70.0,-30.0,24.071451607250648,0.43050130791214464,178.7977643541618,233.82685902179844,172.91861956194325,0.7263307162875005
120.0,-70.0,-30.0,25.19490036049545,0.4001378280947176,185.45848419539436,241.40215409146623,179.4461145054881,0.7115970083176327
-120.0,-60.0,-30.0,23.622992539891975,0.44262182324616284,169.71992130681122,155.161206491829,172.33533831847515,0.746400029615081
-110.0,-60.0,-30.0,22.4716838977672,0.47373827303331895,163.2251794338669,151.90457530963312,165.52802739491577,0.760880287655164
-100.0,-60.0,-30.0,21.376694579242585,0.5033325789393895,157.09718389807202,149.248115565993,159.05843854747434,0.7745236133639154
-90.0,-60.0,-30.0,20.348298780325088,0.5311270599912138,151.37966708724426,147.22431864335456,152.96942796869368,0.787209162836728
-80.0,-60.0,-30.0,19.396653227373537,0.5568472100709855,146.11989110895578,145.8595214581482,147.30819703254144,0.7988183291770151
-70.0,-60.0,-30.0,18.53160920271741,0.5802267783049349,141.36796254010176,145.17231140957975,142.1258735518862,0.8092371571895091
-60.0,-60.0,-30.0,17.762513248415214,0.6010131554482374,137.17569721922018,145.17231140957975,137.47662693270968,0.8183588583879707
-50.0,-60.0,-30.0,17.09800284790895,0.6189728960024607,133.594964705405,145.8595214581482,133.41619831453798,0.8260863363645913
-40.0,-60.0,-30.0,16.545804537046724,0.6338971746744129,130.67549817008106,147.22431864335456,129.99977304831273,0.8323346215713802
-30.0,-60.0,-30.0,16.112542671659256,0.6456069548200201,128.46225074468137,149.248115565993,127.27922066276768,0.837033109207351
-20.0,-60.0,-30.0,15.803567351108397,0.6539576391592324,126.99250658276065,151.90457530963312,125.29987642623675,0.8401274953822375
-10.0,-60.0,-30.0,15.622809678039902,0.6588429816745973,126.29308595059537,155.161206491829,124.0972121054252,0.8415813156614438
0.0,-60.0,-30.0,15.572671592978214,0.6601980650546428,126.37806992195353,158.98113095584645,123.69388453859627,0.8413770063862697
10.0,-60.0,-30.0,15.653955995014972,0.6580011893239197,127.24745915377713,163.32482971061074,124.09768769866857,0.8395164319133867
20.0,-60.0,-30.0,15.865840851981039,0.65227457156808,128.88704642204553,168.15171720800237,125.30081848122528,0.8360208484847927
30.0,-60.0,-30.0,16.205898679514966,0.6430838194725684,131.26954988326133,173.42145196024626,127.28061176775377,0.8309303055927277
40.0,-60.0,-30.0,16.670160332308892,0.6305362072348948,134.3567992013791,179.09494688572315,130.00158903598967,0.824302515881553
50.0,-60.0,-30.0,17.25321971985148,0.6147778454094195,138.10257931753887,185.13508581573618,133.41841016812876,0.8162112522531088
60.0,-60.0,-30.0,17.948374035400366,0.5959898909351252,142.45567285473192,191.50718002205556,137.4792027606348,0.8067443536403535
70.0,-60.0,-30.0,18.74779253208336,0.5743839856193687,147.3627003611329,198.17921182606415,142.128780377545,0.7960014371873299
80.0,-60.0,-30.0,19.64270589600401,0.5501971379458376,152.77049084408625,205.12191496766016,147.3114022454376,0.7840914233745961
90.0,-60.0,-30.0,20.623607887251836,0.5236862733175179,158.62786402610774,212.30873745562144,152.97290038247232,0.771129981823008
100.0,-60.0,-30.0,21.68046111441702,0.49512267258332376,164.88682694398403,219.71572542719832,159.0621490843579,0.7572369997146671
110.0,-60.0,-30.0,22.802899491048308,0.46478650024193763,171.5032630873181,227.3213584333861,165.53194945762942,0.74253416320828
120.0,-60.0,-30.0,23.980420971443234,0.4329615953663991,178.4372248532371,235.10635891017495,172.33944792516854,0.7271427265038647
-120.0,-50.0,-30.0,22.447154882033434,0.4744012194045018,162.6307538879506,145.8595214581482,165.52778054869947,0.7621976510101945
-110.0,-50.0,-30.0,21.243961316198472,0.5069199644270683,155.84331275753098,142.3903086589814,158.4282334474733,0.7772991909929661
-100.0,-50.0,-30.0,20.098896795572124,0.5378676541737264,149.4157687834146,139.55285736952862,151.6560719958017,0.791538720518824
-90.0,-50.0,-30.0,19.022801433104462,0.5669513126187983,143.39555639628648,137.38631664034085,145.2570934347252,0.8047879883889218
-80.0,-50.0,-30.0,18.02641364990643,0.5938807121646911,137.83489398156954,135.92277219068185,139.28274197836993,0.8169208762987706
-70.0,-50.0,-30.0,17.12016921808709,0.6183738049165651,132.79021937084215,135.18505834595774,133.78991454112625,0.8278160029750593
-60.0,-50.0,-30.0,16.313987100622096,0.6401625107939974,128.3210623579838,135.18505834595774,128.84021209556647,0.837359446904424
-50.0,-50.0,-30.0,15.617048929014112,0.6589986775942133,124.48821424781183,135.92277219068185,124.49843080432478,0.8454474891497177
-40.0,-50.0,-30.0,15.037580292760229,0.6746599920875613,121.35111239019248,137.38631664034085,120.83012162804414,0.8519892649595109
-30.0,-50.0,-30.0,14.582642932094968,0.6869555964298657,118.96448300612391,139.55285736952862,117.89816500928515,0.8569092063634456
-20.0,-50.0,-30.0,14.257947277583447,0.6957311546599069,117.37448087219303,142.3903086589814,115.75852596014396,0.8601491591162137
-10.0,-50.0,-30.0,14.067694462004189,0.7008731226485354,116.61479435141635,145.8595214581482,114.4556479706179,0.8616700669671548
0.0,-50.0,-30.0,14.014455902161494,0.702312002644284,116.70336595848664,149.9166435056495,114.01821947514661,0.8614531342177062
10.0,-50.0,-30.0,14.099096849863152,0.700024409463158,117.64040481335518,154.51537140362444,114.45616362691611,0.8595004028927764
20.0,-50.0,-30.0,14.320748061581458,0.6940338361734741,119.40816852785346,159.60889699512367,115.7595456629823,0.8558347117298466
30.0,-50.0,-30.0,14.676827123796963,0.6844100777352172,121.97260243353016,165.15144564913746,117.8996668019413,0.850499038028888
40.0,-50.0,-30.0,15.16310823071738,0.6712673451157465,125.28648796382726,171.09938632268674,120.83207542667414,0.8435552572677197
50.0,-50.0,-30.0,15.773836593619642,0.654761173145415,129.2934463822958,177.4119499921017,124.50080108909404,0.8350823863142575
60.0,-50.0,-30.0,16.501881399190392,0.6350842865083678,133.9320715986236,184.0516231930596,128.8429605827763,0.825174401459453
70.0,-50.0,-30.0,17.338919512482786,0.6124616347977625,139.13960622591995,190.98429254784278,133.79300247637596,0.8139377404256947
80.0,-50.0,-30.0,18.27564105324688,0.587144836398733,144.85482333954172,198.17921182606415,139.2861318708802,0.8014886069255024
90.0,-50.0,-30.0,19.301967597851476,0.5594062811391493,151.02002009908475,205.6088519495209,145.2607502096176,0.7879501971473314
100.0,-50.0,-30.0,20.40727403198222,0.5295331342707509,157.58220144428057,213.24868112136122,151.65996364027527,0.7734499604906275
110.0,-50.0,-30.0,21.580605898752047,0.49782146219589063,164.4936183969732,221.07690969434145,158.43233126883638,0.7581169934045521
120.0,-50.0,-30.0,22.81088530879565,0.46457066732984725,171.7118446950996,229.07422377910615,165.53205916434135,0.7420796471747889
-120.0,-40.0,-30.0,21.327320931198788,0.5046670018594922,155.8574595328101,136.65650368716447,159.05792477400655,0.7772529043074782
-110.0,-40.0,-30.0,20.0740628696524,0.5385388413607459,148.76395488639295,132.9473580030833,151.6558025705651,0.7929584442582776
-100.0,-40.0,-30.0,18.880622397438422,0.5707939892584211,142.01965332195573,129.9038105676658,144.56673709132025,0.807778182894069
-90.0,-40.0,-30.0,17.758392940542894,0.6011245151204623,135.67551156397155,127.57350822173073,137.8390383495895,0.8215765547824267
-80.0,-40.0,-30.0,16.71868365689278,0.6292247660299249,129.78878687186776,125.99603168354153,131.52817003611162,0.834220006305355
-70.0,-40.0,-30.0,15.77250560940407,0.6547971456917818,124.42271901848058,125.19984025548915,125.69693127899735,0.8455797894895476
-60.0,-40.0,-30.0,14.930342753785798,0.6775583039517352,119.64553884201982,125.19984025548915,120.41502212292981,0.855534893757037
-50.0,-40.0,-30.0,14.201915125067273,0.697245537160344,115.52855729962504,125.99603168354153,115.75766312764942,0.8639750084173473
-40.0,-40.0,-30.0,13.595943133030714,0.7136231585667374,112.14312908732336,127.57350822173073,111.80293195029842,0.8708033940212278
-30.0,-40.0,-30.0,13.119922946682925,0.7264885690085695,109.55643265835427,129.9038105676658,108.62759599932122,0.8759395329259714
-20.0,-40.0,-30.0,12.779923388225011,0.7356777462641889,107.82629556003816,132.9473580030833,106.30152224921541,0.87932143022149
-10.0,-40.0,-30.0,12.580414444251312,0.7410698798850998,106.99569108749532,136.65650368716447,104.88123117321388,0.8809074464471185
0.0,-40.0,-30.0,12.524136387207195,0.7425909084538597,107.08790596175712,140.97872179871683,104.40369568323634,0.8806775632543924
10.0,-40.0,-30.0,12.612016624684188,0.7402157669004273,108.1035110334946,145.8595214581482,104.88179390259546,0.8786340112486373
20.0,-40.0,-30.0,12.843138891856466,0.7339692191390145,110.01998018916225,151.24483462254173,106.30263266794104,0.8748012235737517
30.0,-40.0,-30.0,13.214766487460862,0.7239252300686253,112.79412805163626,157.08278072405008,108.62922595712396,0.869225116496026
40.0,-40.0,-30.0,13.722418194412414,0.7102049136645294,116.36676035176436,163.32482971061074,111.80504349962298,0.8619717359520238
50.0,-40.0,-30.0,14.359992608764125,0.6929731727361048,120.66841877364507,169.9264546796643,115.76021238690467,0.8531253433904893
60.0,-40.0,-30.0,15.11993409058765,0.6724342137679014,125.62504748709345,176.84739183827395,120.41796291156054,0.842786042312343
70.0,-40.0,-30.0,15.99343165661912,0.6488261714427265,131.16273068828045,184.0516231930596,125.70021802558124,0.8310670665296815
80.0,-40.0,-30.0,16.97064098522617,0.6224151085074009,137.21111210267622,191.50718002205556,131.5317597829032,0.818091861171407
90.0,-40.0,-30.0,18.040919335593998,0.5934886666055676,143.7054976702952,199.18584287042088,137.84289191502057,0.8039910877895966
100.0,-40.0,-30.0,19.193063543528023,0.5623496339587021,150.58786993021403,207.06279240848656,144.5708195709104,0.7888996764867398
110.0,-40.0,-30.0,20.41554222371984,0.5293096696291936,157.80711844956755,215.11624764298952,151.66008338159855,0.7729540324764781
120.0,-40.0,-30.0,21.696714714913938,0.49468338608340706,165.3187706655447,223.32711434127293,159.062377422262,0.7562894840639286
-120.0,-30.0,-30.0,20.2739076065605,0.5331376322551217,149.4423337804466,127.57350822173073,152.96862663124307,0.791436803345696
-110.0,-30.0,-30.0,18.972975544542766,0.5682979582556009,142.03153063326968,123.59207094308275,145.25653084580168,0.8077219255336605
-100.0,-30.0,-30.0,17.733416696654313,0.6017995487390726,134.95479719728846,120.31209415515964,137.83874191701702,0.82309893782236
-90.0,-30.0,-30.0,16.567157855413924,0.6333200579617858,128.26617305640767,117.79218989389746,130.76535394811089,0.8374251541474417
-80.0,-30.0,-30.0,15.48606019211363,0.6625389137266586,122.02776688718859,116.081867662439,124.09527312949277,0.8505597658615957
-70.0,-30.0,-30.0,14.501692867580704,0.6891434360113323,116.30986005290501,115.21718621802913,117.89697126301465,0.8623668226384578
-60.0,-30.0,-30.0,13.625089411572255,0.712835421308858,111.19025811391171,115.21718621802913,112.24862962593706,0.8727183713056242
-50.0,-30.0,-30.0,12.866494790994631,0.7333379786217668,106.75249615683047,116.081867662439,107.23718512162414,0.881497636770935
-40.0,-30.0,-30.0,12.235112814196194,0.7504023563730758,103.08248478083986,117.79218989389746,102.95568412049028,0.8886021125104755
-30.0,-30.0,-30.0,11.738864749006536,0.7638144662430666,100.26331795941942,120.31209415515964,99.49840155815,0.8939464189832366
-20.0,-30.0,-30.0,11.384170567484917,0.7734007954733807,98.36835326438066,123.59207094308275,96.95355038643793,0.8974647887100051
-10.0,-30.0,-30.0,11.175763927279789,0.7790334073708165,97.45334141721688,127.57350822173073,95.39418196328458,0.8991130476785563
0.0,-30.0,-30.0,11.116550798749486,0.7806337621959598,97.54913797426877,132.19304066402285,94.86890413804167,0.8988699842190025
10.0,-30.0,-30.0,11.207519591609326,0.7781751461727209,98.65693964980385,137.38631664034085,95.39480065633363,0.8967380273397519
20.0,-30.0,-30.0,11.447707873792824,0.7716835709785723,100.74760101359499,143.09088021254183,96.95476786713648,0.8927431943855104
30.0,-30.0,-30.0,11.834227549402247,0.7612370932593987,103.76537639063564,149.248115565993,99.50018106555893,0.8869343095234772
40.0,-30.0,-30.0,12.362346975069247,0.7469635952683987,107.63498476842798,155.80436450882883,102.95797711682036,0.8793815362184975
50.0,-30.0,-30.0,13.025625268515084,0.7290371549049977,112.27001459900048,162.7114009527298,107.23993692601836,0.8701743047371174
60.0,-30.0,-30.0,13.816091299069088,0.707673208133268,117.58074006573142,169.9264546796643,112.25178435911425,0.8594187465165783
70.0,-30.0,-30.0,14.724457782140085,0.6831227626448626,123.4801443112178,177.4119499921017,117.90047545160188,0.8472347685348365
80.0,-30.0,-30.0,15.740359669738227,0.6556659548719399,129.8877969178348,185.13508581573618,124.09907788385243,0.8337529113667564
90.0,-30.0,-30.0,16.85260567361072,0.6256052520645751,136.7318312027365,193.06734576307824,130.76941596386808,0.8191111343855803
100.0,-30.0,-30.0,18.049432213217433,0.5932585888319613,143.94952419112627,201.18399538730708,137.84302365894277,0.8034516616598629
110.0,-30.0,-30.0,19.31875020485831,0.5589526971659916,151.48699305362612,209.4636006565341,145.26100024214531,0.7869180044506179
120.0,-30.0,-30.0,20.648376707760153,0.5230168457362121,159.29841660241814,217.88758569500925,152.97325652301853,0.7696522532843643
-120.0,-20.0,-30.0,19.297192819936697,0.5595353291909001,143.43271227316384,118.63810517704673,147.30708751952082,0.8046201813827357
-110.0,-20.0,-30.0,17.951560922808696,0.5959037588430082,135.69672029333822,114.34596626029271,139.28186189663197,0.8214530511077911
-100.0,-20.0,-30.0,16.66871490922529,0.6305752727236408,128.2747403110733,110.7925990308017,131.52754872383636,0.8373571683646219
-90.0,-20.0,-30.0,15.461087256218631,0.663213857940037,121.22312297688804,108.05091392487155,124.09494386641963,0.8521830275222084
-80.0,-20.0,-30.0,14.34106416399469,0.6934847523244679,114.60825218209287,106.18380290797651,117.04535066852732,0.8657828573081092
-70.0,-20.0,-30.0,13.320747121863974,0.721060888598271,108.50729278771146,105.23782589924595,110.45213050469972,0.8780137830205557
-60.0,-20.0,-30.0,12.411695178773998,0.7456298600331352,103.00818836164852,105.23782589924595,104.40178232643306,0.8887411668986974
-50.0,-20.0,-30.0,11.624656357819976,0.766901179518379,98.2083336153788,106.18380290797651,98.9938946240858,0.8978420023328745
-40.0,-20.0,-30.0,10.969298585368316,0.7846135517468024,94.211195088187,108.05091392487155,94.3390173404053,0.9052082188682161
-30.0,-20.0,-30.0,10.453951900614488,0.7985418405239327,91.12017936515248,110.7925990308017,90.55335009077237,0.9107497444738559
-20.0,-20.0,-30.0,10.08537434612665,0.8085033960506312,89.0294915523054,114.34596626029271,87.7494628620066,0.9143971714545833
-10.0,-20.0,-30.0,9.868553650384078,0.8143634148544844,88.01278581275228,118.63810517704673,86.02341107209924,0.9161038839186908
0.0,-20.0,-30.0,9.806555529067277,0.8160390397549385,88.11190926051681,123.59207094308275,85.44054232264715,0.915847527938452
10.0,-20.0,-30.0,9.900427197412403,0.8135019676375026,89.32914833056188,129.1317157014496,86.02409716060232,0.9136307391564633
20.0,-20.0,-30.0,10.149161665311832,0.8067794144510316,91.62596530173296,135.18505834595774,87.75080804303423,0.9094810840160132
30.0,-20.0,-30.0,10.549724848224205,0.7959533824804269,94.92895458968563,141.68627315304755,90.55530537806237,0.9034502164118697
40.0,-20.0,-30.0,11.097143808919716,0.7811582754346023,99.1409133224933,148.57657958103627,94.34151976740051,0.8956122971742092
50.0,-20.0,-30.0,11.784650909739014,0.7625770024394861,104.15337003478757,155.80436450882883,98.99687556651227,0.8860617651948518
60.0,-20.0,-30.0,12.603875636803306,0.7404357935999106,109.85736151819926,163.32482971061074,104.40517416220428,0.8749105825065244
70.0,-20.0,-30.0,13.545073617315074,0.7149980103428358,116.15086117102705,171.09938632268674,110.45587087950055,0.8622850985714711
80.0,-20.0,-30.0,14.597381043883274,0.6865572690842359,122.94280225890002,179.09494688572315,117.04938458470248,0.8483226900721197
90.0,-20.0,-30.0,15.749082382062184,0.6554302058902113,130.15447653129243,187.28320800328044,124.09922421822901,0.8331683316536165
100.0,-20.0,-30.0,16.98787979337516,0.6219491947736443,137.71926963166038,195.63997546513852,131.53203591321383,0.8169712416210053
110.0,-20.0,-30.0,18.301153991773432,0.586455297519637,145.58152682285368,204.14455662593602,139.28652300701478,0.7998817267587969
120.0,-20.0,-30.0,19.676208047708464,0.5492916743862577,153.69508241881792,212.77922830953213,147.31189534892405,0.782048324977163
-120.0,-10.0,-30.0,18.407126249102372,0.5835911824566926,137.8808801857597,109.88630487917955,142.12443608865746,0.81667615389874
-110.0,-10.0,-30.0,17.020352870071022,0.6210715440521345,129.81665853338296,105.23782589924595,133.78869292069334,0.8340174088622657
-100.0,-10.0,-30.0,15.697626853095269,0.6568208958622901,122.04122078976947,101.36567466356647,125.69595607391777,0.8504111044468656
-90.0,-10.0,-30.0,14.451850743049393,0.6904905204581245,114.61207305458032,98.36157786453,117.89627811447211,0.8657013282397276
-80.0,-10.0,-30.0,13.295900237272445,0.7217324260196637,107.59879427021548,96.30680142129111,110.45176057063847,0.8797337559923151
-70.0,-10.0,-30.0,12.242374443687073,0.7502060961165656,101.08467695898953,95.26279441628824,103.43911461851528,0.8923589860353932
-60.0,-10.0,-30.0,11.303324814941194,0.7755858158124003,95.16776769801328,95.26279441628824,96.95209875485435,0.9034360717637194
-50.0,-10.0,-30.0,10.489971689478734,0.797568332716791,89.96055754248172,96.30680142129111,91.10306511243033,0.9128361197346302
-40.0,-10.0,-30.0,9.81241950386832,0.8158805539495049,85.58718684353778,98.36157786453,86.02224998678197,0.9204458001796996
-30.0,-10.0,-30.0,9.279383300447936,0.8302869378257315,82.17674883248596,101.36567466356647,81.85283448175208,0.9261706048665299
-20.0,-10.0,-30.0,8.897939890077419,0.8405962191870968,79.85156375127734,105.23782589924595,78.73973287105942,0.9299376866617454
-10.0,-10.0,-30.0,8.673316756888555,0.8466671146786877,78.71079959033706,109.88630487917955,76.81148711302552,0.9316981272571434
0.0,-10.0,-30.0,8.608730428501056,0.8484126911215931,78.81269345345362,115.21718621802913,76.15814843090119,0.9314285044331794
10.0,-10.0,-30.0,8.705283626825617,0.8458031452209293,80.16145272088531,121.14041439585718,76.81225548264982,0.9291316665598264
20.0,-10.0,-30.0,8.961927240042943,0.8388668313501907,82.70483458980382,127.57350822173073,78.74123197055377,0.9248366669451168
30.0,-10.0,-30.0,9.375489310831922,0.8276894780856237,86.34402750906912,134.44329659748752,81.85499760032523,0.9185978601588054
40.0,-10.0,-30.0,9.94076919342108,0.8124116434210519,90.95158538961599,141.68627315304755,86.02499434500383,0.9104932119574715
50.0,-10.0,-30.0,10.650691192898003,0.7932245623541081,96.39039956458377,149.248115565993,91.10630423832718,0.9006219192692225
60.0,-10.0,-30.0,11.496508733647273,0.770364628820344,102.52836946913027,157.08278072405008,96.9557512057708,0.8891014728219835
70.0,-10.0,-30.0,12.468047696470286,0.7441068190143166,109.24700114418876,165.15144564913746,103.44310857560312,0.876064319514898
80.0,-10.0,-30.0,13.553976184234727,0.7147574004260885,116.44481758215021,173.42145196024626,110.4560352886736,0.8616542930923015
90.0,-10.0,-30.0,14.742087659639159,0.6826462794692119,124.03740405091654,181.86533479473212,117.90078350715655,0.846022980174487
100.0,-10.0,-30.0,16.01958505736947,0.6481193227737981,131.95573007865863,190.4599695474091,125.70065143629961,0.829326175692594
110.0,-10.0,-30.0,17.373354920594807,0.6115309480920322,140.14384537273168,199.18584287042088,133.7935454026792,0.8117205597554409
120.0,-10.0,-30.0,18.79022260322486,0.5732372269398687,148.55655194627496,208.0264406271472,142.12941923235834,0.7933607000101263
-120.0,0.0,-30.0,17.613130233773052,0.6050505342223499,132.8435852604161,101.36567466356647,137.47484363895092,0.8274827832908644
-110.0,0.0,-30.0,16.18934357228855,0.6435312548030122,124.45470377925895,96.30680142129111,128.83862640319748,0.845285619797427
-100.0,0.0,-30.0,14.830708116517604,0.6802511319860106,116.3243698056269,92.05976319760984,120.41366481164579,0.8621240790884701
-90.0,0.0,-30.0,13.550552959140276,0.7148499200232358,108.50970871565491,88.74119674649424,112.24753758225644,0.8778363675095001
-80.0,0.0,-30.0,12.362199183602973,0.746967589632352,101.08184455468516,86.45808232895291,104.40099957945213,0.8922621364087722
-70.0,0.0,-30.0,11.278699773533605,0.7762513574720648,94.12866049707283,85.2936105461599,96.9516773093558,0.9052459762185947
-60.0,0.0,-30.0,10.312556263857863,0.8023633442200577,87.75732211855312,85.2936105461599,89.99825972209767,0.9166411276041305
-50.0,0.0,-30.0,9.475421517612645,0.8249886076320907,82.09573338733692,86.45808232895291,83.66448334218552,0.9263132696081577
-40.0,0.0,-30.0,8.777800339924697,0.8438432340560893,77.2913829160933,88.74119674649424,78.10124706317774,0.9341442220371383
-30.0,0.0,-30.0,8.228761359497039,0.8586821254189989,73.50513340779504,92.05976319760984,73.4837656406653,0.9400353861341262
-20.0,0.0,-30.0,7.8356744427956055,0.8693060961406592,70.89708107121268,96.30680142129111,69.99944880240781,0.9439107465087849
-10.0,0.0,-30.0,7.603987651952915,0.8755679012985699,69.60323114448416,101.36567466356647,67.82316604634144,0.9457192699351455
0.0,0.0,-30.0,7.537056320940398,0.8773768561908002,69.70690796108674,107.12142642814275,67.08234396961912,0.9454365631399176
10.0,0.0,-30.0,7.63603425211343,0.8747017769699073,71.21575664928723,113.46805717910217,67.82403624355443,0.9430656906093483
20.0,0.0,-30.0,7.899833519531945,0.8675720670396772,74.05692244496974,120.31209415515964,70.00113507848053,0.938637101677104
30.0,0.0,-30.0,8.325155227657923,0.856076885738975,78.09421868217719,127.57350822173073,73.48617510922968,0.9322076693913653
40.0,0.0,-30.0,8.906589222322932,0.8403624534507316,83.15818347311429,135.18505834595774,78.10426974303684,0.923858896855279
50.0,0.0,-30.0,9.636776622527906,0.8206276588505972,89.07504745965517,143.09088021254183,83.66801044605847,0.9136943948265822
