636	6.3599	0.3763	6.3599	6.3599
637	6.3699	0.3766	6.3699	6.3699
638	6.3797	0.3769	6.3797	6.3797
639	6.3898	0.3772	6.3898	6.3898
640	6.3998	0.3772	6.3998	6.3998
641	6.4099	0.3775	6.4099	6.4099
642	6.4200	0.3778	6.4200	6.4200
643	6.4297	0.3778	6.4297	6.4297
644	6.4398	0.3781	6.4398	6.4398
645	6.4499	0.3784	6.4499	6.4499
646	6.4600	0.3787	6.4600	6.4600
647	6.4697	0.3790	6.4697	6.4697
648	6.4798	0.3790	6.4798	6.4798
649	6.4899	0.3793	6.4899	6.4899
650	6.4999	0.3796	6.4999	6.4999
651	6.5097	0.3799	6.5097	6.5097
652	6.5198	0.3799	6.5198	6.5198
653	6.5298	0.3802	6.5298	6.5298
654	6.5399	0.3802	6.5399	6.5399
655	6.5500	0.3806	6.5500	6.5500
656	6.5598	0.3809	6.5598	6.5598
657	6.5698	0.3809	6.5698	6.5698
658	6.5799	0.3812	6.5799	6.5799
659	6.5900	0.3812	6.5900	6.5900
660	6.5997	0.3815	6.5997	6.5997
661	6.6098	0.3818	6.6098	6.6098
662	6.6199	0.3818	6.6199	6.6199
663	6.6299	0.3821	6.6299	6.6299
664	6.6397	0.3821	6.6397	6.6397
665	6.6498	0.3824	6.6498	6.6498
666	6.6599	0.3827	6.6599	6.6599
667	6.6699	0.3827	6.6699	6.6699
668	6.6800	0.3830	6.6800	6.6800
669	6.6898	0.3830	6.6898	6.6898
670	6.6998	0.3833	6.6998	6.6998
671	6.7099	0.3833	6.7099	6.7099
672	6.7200	0.3836	6.7200	6.7200
673	6.7297	0.3836	6.7297	6.7297
674	6.7398	0.3839	6.7398	6.7398
675	6.7499	0.3842	6.7499	6.7499
676	6.7599	0.3842	6.7599	6.7599
677	6.7697	0.3845	6.7697	6.7697
678	6.7798	0.3845	6.7798	6.7798
679	6.7899	0.3848	6.7899	6.7899
680	6.7999	0.3851	6.7999	6.7999
681	6.8100	0.3851	6.8100	6.8100
682	6.8198	0.3854	6.8198	6.8198
683	6.8298	0.3854	6.8298	6.8298
684	6.8399	0.3857	6.8399	6.8399
685	6.8500	0.3860	6.8500	6.8500
686	6.8597	0.3860	6.8597	6.8597
687	6.8698	0.3864	6.8698	6.8698
688	6.8799	0.3864	6.8799	6.8799
689	6.8900	0.3867	6.8900	6.8900
690	6.8997	0.3870	6.8997	6.8997
691	6.9098	0.3870	6.9098	6.9098
692	6.9199	0.3873	6.9199	6.9199
693	6.9299	0.3873	6.9299	6.9299
694	6.9397	0.3876	6.9397	6.9397
695	6.9498	0.3879	6.9498	6.9498
696	6.9598	0.3879	6.9598	6.9598
697	6.9699	0.3882	6.9699	6.9699
698	6.9800	0.3882	6.9800	6.9800
699	6.9897	0.3885	6.9897	6.9897
700	6.9998	0.3888	6.9998	6.9998
701	7.0099	0.3888	7.0099	7.0099
702	7.0200	0.3891	7.0200	7.0200
703	7.0297	0.3891	7.0297	7.0297
704	7.0398	0.3894	7.0398	7.0398
705	7.0499	0.3894	7.0499	7.0499
706	7.0599	0.3897	7.0599	7.0599
707	7.0697	0.3897	7.0697	7.0697
708	7.0798	0.3900	7.0798	7.0798
709	7.0898	0.3903	7.0898	7.0898
710	7.0999	0.3906	7.0999	7.0999
711	7.1100	0.3906	7.1100	7.1100
712	7.1198	0.3909	7.1198	7.1198
713	7.1298	0.3912	7.1298	7.1298
714	7.1399	0.3915	7.1399	7.1399
715	7.1500	0.3915	7.1500	7.1500
716	7.1597	0.3918	7.1597	7.1597
717	7.1698	0.3922	7.1698	7.1698
718	7.1799	0.3925	7.1799	7.1799
719	7.1899	0.3925	7.1899	7.1899
720	7.1997	0.3928	7.1997	7.1997
721	7.2098	0.3931	7.2098	7.2098
722	7.2198	0.3931	7.2198	7.2198
723	7.2299	0.3934	7.2299	7.2299
724	7.2400	0.3937	7.2400	7.2400
725	7.2498	0.3940	7.2498	7.2498
726	7.2598	0.3940	7.2598	7.2598
727	7.2699	0.3943	7.2699	7.2699
728	7.2800	0.3946	7.2800	7.2800
729	7.2897	0.3949	7.2897	7.2897
730	7.2998	0.3949	7.2998	7.2998
731	7.3099	0.3952	7.3099	7.3099
732	7.3199	0.3955	7.3199	7.3199
733	7.3297	0.3955	7.3297	7.3297
734	7.3398	0.3958	7.3398	7.3398
735	7.3499	0.3961	7.3499	7.3499
736	7.3599	0.3961	7.3599	7.3599
737	7.3700	0.3964	7.3700	7.3700
738	7.3798	0.3967	7.3798	7.3798
739	7.3898	0.3970	7.3898	7.3898
740	7.3999	0.3970	7.3999	7.3999
741	7.4100	0.3973	7.4100	7.4100
742	7.4197	0.3976	7.4197	7.4197
743	7.4298	0.3979	7.4298	7.4298
744	7.4399	0.3979	7.4399	7.4399
745	7.4500	0.3983	7.4500	7.4500
746	7.4597	0.3986	7.4597	7.4597
747	7.4698	0.3989	7.4698	7.4698
748	7.4799	0.3989	7.4799	7.4799
749	7.4899	0.3992	7.4899	7.4899
750	7.5000	0.3995	7.5000	7.5000
751	7.5098	0.3998	7.5098	7.5098
752	7.5198	0.3998	7.5198	7.5198
753	7.5299	0.4004	7.5299	7.5299
754	7.5400	0.4007	7.5400	7.5400
755	7.5497	0.4013	7.5497	7.5497
756	7.5598	0.4019	7.5598	7.5598
757	7.5699	0.4022	7.5699	7.5699
758	7.5800	0.4028	7.5800	7.5800
759	7.5897	0.4034	7.5897	7.5897
760	7.5998	0.4037	7.5998	7.5998
761	7.6099	0.4044	7.6099	7.6099
762	7.6199	0.4050	7.6199	7.6199
763	7.6297	0.4053	7.6297	7.6297
764	7.6398	0.4059	7.6398	7.6398
765	7.6498	0.4065	7.6498	7.6498
766	7.6599	0.4068	7.6599	7.6599
767	7.6700	0.4074	7.6700	7.6700
768	7.6797	0.4077	7.6797	7.6797
769	7.6898	0.4083	7.6898	7.6898
770	7.6999	0.4089	7.6999	7.6999
771	7.7100	0.4095	7.7100	7.7100
772	7.7197	0.4099	7.7197	7.7197
773	7.7298	0.4105	7.7298	7.7298
774	7.7399	0.4111	7.7399	7.7399
775	7.7499	0.4114	7.7499	7.7499
776	7.7597	0.4120	7.7597	7.7597
777	7.7698	0.4126	7.7698	7.7698
778	7.7798	0.4129	7.7798	7.7798
779	7.7899	0.4135	7.7899	7.7899
780	7.8000	0.4138	7.8000	7.8000
781	7.8098	0.4144	7.8098	7.8098
782	7.8198	0.4150	7.8198	7.8198
783	7.8299	0.4153	7.8299	7.8299
784	7.8400	0.4160	7.8400	7.8400
785	7.8497	0.4166	7.8497	7.8497
786	7.8598	0.4169	7.8598	7.8598
787	7.8699	0.4175	7.8699	7.8699
788	7.8799	0.4181	7.8799	7.8799
789	7.8897	0.4184	7.8897	7.8897
790	7.8998	0.4190	7.8998	7.8998
791	7.9099	0.4196	7.9099	7.9099
792	7.9199	0.4199	7.9199	7.9199
793	7.9300	0.4202	7.9300	7.9300
794	7.9398	0.4205	7.9398	7.9398
795	7.9498	0.4205	7.9498	7.9498
796	7.9599	0.4208	7.9599	7.9599
797	7.9700	0.4211	7.9700	7.9700
798	7.9797	0.4214	7.9797	7.9797
799	7.9898	0.4218	7.9898	7.9898
800	7.9999	0.4218	7.9999	7.9999
801	8.0099	0.4221	8.0099	8.0099
802	8.0197	0.4224	8.0197	8.0197
803	8.0298	0.4227	8.0298	8.0298
804	8.0399	0.4230	8.0399	8.0399
805	8.0499	0.4230	8.0499	8.0499
806	8.0600	0.4233	8.0600	8.0600
807	8.0698	0.4236	8.0698	8.0698
808	8.0798	0.4239	8.0798	8.0798
809	8.0899	0.4242	8.0899	8.0899
810	8.1000	0.4242	8.1000	8.1000
811	8.1097	0.4245	8.1097	8.1097
812	8.1198	0.4248	8.1198	8.1198
813	8.1299	0.4248	8.1299	8.1299
814	8.1400	0.4251	8.1400	8.1400
815	8.1497	0.4254	8.1497	8.1497
816	8.1598	0.4257	8.1598	8.1598
817	8.1699	0.4260	8.1699	8.1699
818	8.1799	0.4260	8.1799	8.1799
819	8.1897	0.4263	8.1897	8.1897
820	8.1998	0.4266	8.1998	8.1998
821	8.2098	0.4269	8.2098	8.2098
822	8.2199	0.4272	8.2199	8.2199
823	8.2300	0.4272	8.2300	8.2300
824	8.2397	0.4276	8.2397	8.2397
825	8.2498	0.4279	8.2498	8.2498
826	8.2599	0.4282	8.2599	8.2599
827	8.2700	0.4285	8.2700	8.2700
828	8.2797	0.4285	8.2797	8.2797
829	8.2898	0.4288	8.2898	8.2898
830	8.2999	0.4291	8.2999	8.2999
831	8.3099	0.4294	8.3099	8.3099
832	8.3197	0.4297	8.3197	8.3197
833	8.3298	0.4297	8.3298	8.3298
834	8.3398	0.4303	8.3398	8.3398
835	8.3499	0.4306	8.3499	8.3499
836	8.3600	0.4309	8.3600	8.3600
837	8.3698	0.4315	8.3698	8.3698
838	8.3798	0.4318	8.3798	8.3798
839	8.3899	0.4324	8.3899	8.3899
840	8.4000	0.4327	8.4000	8.4000
841	8.4097	0.4333	8.4097	8.4097
842	8.4198	0.4337	8.4198	8.4198
843	8.4299	0.4343	8.4299	8.4299
844	8.4399	0.4346	8.4399	8.4399
845	8.4497	0.4352	8.4497	8.4497
846	8.4598	0.4355	8.4598	8.4598
847	8.4698	0.4361	8.4698	8.4698
848	8.4799	0.4364	8.4799	8.4799
849	8.4900	0.4370	8.4900	8.4900
850	8.4998	0.4373	8.4998	8.4998
851	8.5098	0.4379	8.5098	8.5098
852	8.5199	0.4382	8.5199	8.5199
853	8.5300	0.4388	8.5300	8.5300
854	8.5397	0.4391	8.5397	8.5397
855	8.5498	0.4398	8.5498	8.5498
856	8.5599	0.4401	8.5599	8.5599
857	8.5699	0.4407	8.5699	8.5699
858	8.5797	0.4410	8.5797	8.5797
859	8.5898	0.4416	8.5898	8.5898
860	8.5999	0.4419	8.5999	8.5999
861	8.6099	0.4422	8.6099	8.6099
862	8.6200	0.4428	8.6200	8.6200
863	8.6298	0.4431	8.6298	8.6298
864	8.6398	0.4437	8.6398	8.6398
865	8.6499	0.4440	8.6499	8.6499
866	8.6600	0.4446	8.6600	8.6600
867	8.6697	0.4449	8.6697	8.6697
868	8.6798	0.4456	8.6798	8.6798
869	8.6899	0.4459	8.6899	8.6899
870	8.7000	0.4465	8.7000	8.7000
871	8.7097	0.4468	8.7097	8.7097
872	8.7198	0.4474	8.7198	8.7198
873	8.7299	0.4477	8.7299	8.7299
874	8.7399	0.4483	8.7399	8.7399
875	8.7500	0.4486	8.7500	8.7500
876	8.7598	0.4492	8.7598	8.7598
877	8.7698	0.4495	8.7698	8.7698
878	8.7799	0.4501	8.7799	8.7799
879	8.7900	0.4504	8.7900	8.7900
880	8.7997	0.4510	8.7997	8.7997
881	8.8098	0.4517	8.8098	8.8098
882	8.8199	0.4523	8.8199	8.8199
883	8.8300	0.4526	8.8300	8.8300
884	8.8397	0.4532	8.8397	8.8397
885	8.8498	0.4538	8.8498	8.8498
886	8.8599	0.4541	8.8599	8.8599
887	8.8699	0.4547	8.8699	8.8699
888	8.8797	0.4550	8.8797	8.8797
889	8.8898	0.4556	8.8898	8.8898
890	8.8998	0.4562	8.8998	8.8998
891	8.9099	0.4568	8.9099	8.9099
892	8.9200	0.4572	8.9200	8.9200
893	8.9297	0.4578	8.9297	8.9297
894	8.9398	0.4584	8.9398	8.9398
895	8.9499	0.4587	8.9499	8.9499
896	8.9600	0.4593	8.9600	8.9600
897	8.9697	0.4599	8.9697	8.9697
898	8.9798	0.4602	8.9798	8.9798
899	8.9899	0.4608	8.9899	8.9899
900	8.9999	0.4614	8.9999	8.9999
901	9.0097	0.4617	9.0097	9.0097
902	9.0198	0.4623	9.0198	9.0198
903	9.0298	0.4630	9.0298	9.0298
904	9.0399	0.4633	9.0399	9.0399
905	9.0500	0.4639	9.0500	9.0500
906	9.0598	0.4645	9.0598	9.0598
907	9.0698	0.4651	9.0698	9.0698
908	9.0799	0.4654	9.0799	9.0799
909	9.0900	0.4660	9.0900	9.0900
910	9.0997	0.4663	9.0997	9.0997
911	9.1098	0.4669	9.1098	9.1098
912	9.1199	0.4675	9.1199	9.1199
913	9.1299	0.4678	9.1299	9.1299
914	9.1397	0.4684	9.1397	9.1397
915	9.1498	0.4691	9.1498	9.1498
916	9.1599	0.4697	9.1599	9.1599
917	9.1699	0.4700	9.1699	9.1699
918	9.1800	0.4709	9.1800	9.1800
919	9.1898	0.4715	9.1898	9.1898
920	9.1998	0.4721	9.1998	9.1998
921	9.2099	0.4727	9.2099	9.2099
922	9.2200	0.4736	9.2200	9.2200
923	9.2297	0.4742	9.2297	9.2297
924	9.2398	0.4749	9.2398	9.2398
925	9.2499	0.4758	9.2499	9.2499
926	9.2599	0.4764	9.2599	9.2599
927	9.2697	0.4770	9.2697	9.2697
928	9.2798	0.4776	9.2798	9.2798
929	9.2899	0.4782	9.2899	9.2899
930	9.2999	0.4791	9.2999	9.2999
931	9.3100	0.4797	9.3100	9.3100
932	9.3198	0.4803	9.3198	9.3198
933	9.3298	0.4813	9.3298	9.3298
934	9.3399	0.4819	9.3399	9.3399
935	9.3500	0.4825	9.3500	9.3500
936	9.3597	0.4834	9.3597	9.3597
937	9.3698	0.4840	9.3698	9.3698
938	9.3799	0.4846	9.3799	9.3799
939	9.3900	0.4852	9.3900	9.3900
940	9.3997	0.4861	9.3997	9.3997
941	9.4098	0.4868	9.4098	9.4098
942	9.4199	0.4874	9.4199	9.4199
943	9.4299	0.4880	9.4299	9.4299
944	9.4397	0.4889	9.4397	9.4397
945	9.4498	0.4895	9.4498	9.4498
946	9.4598	0.4901	9.4598	9.4598
947	9.4699	0.4907	9.4699	9.4699
948	9.4800	0.4916	9.4800	9.4800
949	9.4897	0.4922	9.4897	9.4897
950	9.4998	0.4929	9.4998	9.4998
951	9.5099	0.4938	9.5099	9.5099
952	9.5200	0.4944	9.5200	9.5200
953	9.5297	0.4950	9.5297	9.5297
954	9.5398	0.4956	9.5398	9.5398
955	9.5499	0.4962	9.5499	9.5499
956	9.5599	0.4971	9.5599	9.5599
957	9.5697	0.4977	9.5697	9.5697
958	9.5798	0.4984	9.5798	9.5798
959	9.5898	0.4993	9.5898	9.5898
960	9.5999	0.4999	9.5999	9.5999
961	9.6100	0.5011	9.6100	9.6100
962	9.6198	0.5023	9.6198	9.6198
963	9.6298	0.5035	9.6298	9.6298
964	9.6399	0.5048	9.6399	9.6399
965	9.6500	0.5060	9.6500	9.6500
966	9.6597	0.5072	9.6597	9.6597
967	9.6698	0.5087	9.6698	9.6698
968	9.6799	0.5099	9.6799	9.6799
969	9.6899	0.5112	9.6899	9.6899
970	9.6997	0.5124	9.6997	9.6997
971	9.7098	0.5136	9.7098	9.7098
972	9.7198	0.5148	9.7198	9.7198
973	9.7299	0.5161	9.7299	9.7299
974	9.7400	0.5173	9.7400	9.7400
975	9.7498	0.5188	9.7498	9.7498
976	9.7598	0.5197	9.7598	9.7598
977	9.7699	0.5209	9.7699	9.7699
978	9.7800	0.5225	9.7800	9.7800
979	9.7897	0.5237	9.7897	9.7897
980	9.7998	0.5249	9.7998	9.7998
981	9.8099	0.5261	9.8099	9.8099
982	9.8199	0.5273	9.8199	9.8199
983	9.8297	0.5286	9.8297	9.8297
984	9.8398	0.5298	9.8398	9.8398
985	9.8499	0.5310	9.8499	9.8499
986	9.8599	0.5322	9.8599	9.8599
987	9.8700	0.5338	9.8700	9.8700
988	9.8798	0.5350	9.8798	9.8798
989	9.8898	0.5362	9.8898	9.8898
990	9.8999	0.5374	9.8999	9.8999
991	9.9100	0.5386	9.9100	9.9100
992	9.9197	0.5399	9.9197	9.9197
993	9.9298	0.5411	9.9298	9.9298
994	9.9399	0.5423	9.9399	9.9399
995	9.9500	0.5435	9.9500	9.9500
996	9.9597	0.5447	9.9597	9.9597
997	9.9698	0.5463	9.9698	9.9698
998	9.9799	0.5475	9.9799	9.9799
999	9.9899	0.5484	9.9899	9.9899
1000	9.9997	0.5499	9.9997	9.9997
1001	9.9997	0.5499	9.9997	5.9998
1002	9.9997	0.5362	9.9997	5.8798
1003	9.9997	0.5237	9.9997	5.7599
1004	9.9997	0.5112	9.9997	5.6299
1005	9.9997	0.4993	9.9997	5.5099
1006	9.9997	0.4922	9.9997	5.3897
1007	9.9997	0.4852	9.9997	5.2698
1008	9.9997	0.4782	9.9997	5.1398
1009	9.9997	0.4715	9.9997	5.0198
1010	9.9997	0.4660	9.9997	4.8999
1011	9.9997	0.4602	9.9997	4.7800
1012	9.9997	0.4550	9.9997	4.6500
1013	9.9997	0.4501	9.9997	4.5297
1014	9.9997	0.4456	9.9997	4.4098
1015	9.9997	0.4410	9.9997	4.2899
1016	9.9997	0.4364	9.9997	4.1599
1017	9.9997	0.4318	9.9997	4.0399
1018	9.9997	0.4285	9.9997	3.9200
1019	9.9997	0.4260	9.9997	3.7997
1020	9.9997	0.4239	9.9997	3.6697
1021	9.9997	0.4211	9.9997	3.5498
1022	9.9997	0.4175	9.9997	3.4299
1023	9.9997	0.4126	9.9997	3.3099
1024	9.9997	0.4074	9.9997	3.1799
1025	9.9997	0.4022	9.9997	3.0600
1026	9.9997	0.3989	9.9997	2.9398
1027	9.9997	0.3964	9.9997	2.8198
1028	9.9997	0.3943	9.9997	2.6898
1029	9.9997	0.3922	9.9997	2.5699
1030	9.9997	0.3897	9.9997	2.4500
1031	9.9997	0.3879	9.9997	2.3297
1032	9.9997	0.3860	9.9997	2.1997
1033	9.9997	0.3842	9.9997	2.0798
1034	9.9997	0.3827	9.9997	1.9598
1035	9.9997	0.3809	9.9997	1.8399
1036	9.9997	0.3787	9.9997	1.7099
1037	9.9997	0.3763	9.9997	1.5900
1038	9.9997	0.3741	9.9997	1.4697
1039	9.9997	0.3717	9.9997	1.3498
1040	9.9997	0.3696	9.9997	1.2198
1041	9.9997	0.3668	9.9997	1.0999
1042	9.9997	0.3647	9.9997	0.9799
1043	9.9997	0.3622	9.9997	0.8600
1044	9.9997	0.3598	9.9997	0.7300
1045	9.9997	0.3580	9.9997	0.6097
1046	9.9997	0.3558	9.9997	0.4898
1047	9.9997	0.3537	9.9997	0.3699
1048	9.9997	0.3519	9.9997	0.2399
1049	9.9997	0.3497	9.9997	0.1199
1050	9.9997	0.3479	9.9997	0.0000
1051	9.9997	0.3458	9.9997	0.0000
1052	9.9997	0.3436	9.9997	0.0000
1053	9.9997	0.3418	9.9997	0.0000
1054	9.9997	0.3397	9.9997	0.0000
1055	9.9997	0.3378	9.9997	0.0000
1056	9.9997	0.3360	9.9997	0.0000
1057	9.9997	0.3342	9.9997	0.0000
1058	9.9997	0.3323	9.9997	0.0000
1059	9.9997	0.3305	9.9997	0.0000
1060	9.9997	0.3287	9.9997	0.0000
1061	9.9997	0.3265	9.9997	0.0000
1062	9.9997	0.3247	9.9997	0.0000
1063	9.9997	0.3229	9.9997	0.0000
1064	9.9997	0.3210	9.9997	0.0000
1065	9.9997	0.3192	9.9997	0.0000
1066	9.9997	0.3171	9.9997	0.0000
1067	9.9997	0.3149	9.9997	0.0000
1068	9.9997	0.3128	9.9997	0.0000
1069	9.9997	0.3107	9.9997	0.0000
1070	9.9997	0.3085	9.9997	0.0000
1071	9.9997	0.3064	9.9997	0.0000
1072	9.9997	0.3043	9.9997	0.0000
1073	9.9997	0.3021	9.9997	0.0000
1074	9.9997	0.3000	9.9997	0.0000
1075	9.9997	0.2972	9.9997	0.0000
1076	9.9997	0.2948	9.9997	0.0000
1077	9.9997	0.2924	9.9997	0.0000
1078	9.9997	0.2899	9.9997	0.0000
1079	9.9997	0.2875	9.9997	0.0000
1080	9.9997	0.2847	9.9997	0.0000
1081	9.9997	0.2820	9.9997	0.0000
1082	9.9997	0.2795	9.9997	0.0000
1083	9.9997	0.2762	9.9997	0.0000
1084	9.9997	0.2728	9.9997	0.0000
1085	9.9997	0.2698	9.9997	0.0000
1086	9.9997	0.2664	9.9997	0.0000
1087	9.9997	0.2631	9.9997	0.0000
1088	9.9997	0.2600	9.9997	0.0000
1089	9.9997	0.2554	9.9997	0.0000
1090	9.9997	0.2509	9.9997	0.0000
1091	9.9997	0.2460	9.9997	0.0000
1092	9.9997	0.2414	9.9997	0.0000
1093	9.9997	0.2353	9.9997	0.0000
1094	9.9997	0.2280	9.9997	0.0000
1095	9.9997	0.2206	9.9997	0.0000
1096	9.9997	0.2112	9.9997	0.0000
1097	9.9997	0.2014	9.9997	0.0000
1098	9.9997	0.1862	9.9997	0.0000
1099	9.9997	0.1639	6.0599	0.0000
1100	9.9997	0.0000	0.0000	0.0000
1101	0.0000	0.0000	0.0000	0.0000
1102	0.0000	0.0000	0.0000	0.0000
1103	0.0000	0.0000	0.0000	0.0000
1104	0.0000	0.0000	0.0000	0.0000
1105	0.0000	0.0000	0.0000	0.0000
1106	0.0000	0.0000	0.0000	0.0000
1107	0.0000	0.0000	0.0000	0.0000
1108	0.0000	0.0000	0.0000	0.0000
1109	0.0000	0.0000	0.0000	0.0000
1110	0.0000	0.0000	0.0000	0.0000
1111	0.0000	0.0000	0.0000	0.0000
1112	0.0000	0.0000	0.0000	0.0000
1113	0.0000	0.0000	0.0000	0.0000
1114	0.0000	0.0000	0.0000	0.0000
1115	0.0000	0.0000	0.0000	0.0000
1116	0.0000	0.0000	0.0000	0.0000
1117	0.0000	0.0000	0.0000	0.0000
1118	0.0000	0.0000	0.0000	0.0000
1119	0.0000	0.0000	0.0000	0.0000
1120	0.0000	0.0000	0.0000	0.0000
1121	0.0000	0.0000	0.0000	0.0000
1122	0.0000	0.0000	0.0000	0.0000
1123	0.0000	0.0000	0.0000	0.0000
1124	0.0000	0.0000	0.0000	0.0000
1125	0.0000	0.0000	0.0000	0.0000
1126	0.0000	0.0000	0.0000	0.0000
1127	0.0000	0.0000	0.0000	0.0000
1128	0.0000	0.0000	0.0000	0.0000
1129	0.0000	0.0000	0.0000	0.0000
1130	0.0000	0.0000	0.0000	0.0000
1131	0.0000	0.0000	0.0000	0.0000
1132	0.0000	0.0000	0.0000	0.0000
1133	0.0000	0.0000	0.0000	0.0000
1134	0.0000	0.0000	0.0000	0.0000
1135	0.0000	0.0000	0.0000	0.0000
1136	0.0000	0.0000	0.0000	0.0000
1137	0.0000	0.0000	0.0000	0.0000
1138	0.0000	0.0000	0.0000	0.0000
1139	0.0000	0.0000	0.0000	0.0000
1140	0.0000	0.0000	0.0000	0.0000
1141	0.0000	0.0000	0.0000	0.0000
1142	0.0000	0.0000	0.0000	0.0000
1143	0.0000	0.0000	0.0000	0.0000
1144	0.0000	0.0000	0.0000	0.0000
1145	0.0000	0.0000	0.0000	0.0000
1146	0.0000	0.0000	0.0000	0.0000
1147	0.0000	0.0000	0.0000	0.0000
1148	0.0000	0.0000	0.0000	0.0000
1149	0.0000	0.0000	0.0000	0.0000
1150	0.0000	0.0000	0.0000	0.0000
1151	0.0000	0.0000	0.0000	0.0000
1152	0.0000	0.0000	0.0000	0.0000
1153	0.0000	0.0000	0.0000	0.0000
1154	0.0000	0.0000	0.0000	0.0000
1155	0.0000	0.0000	0.0000	0.0000
1156	0.0000	0.0000	0.0000	0.0000
1157	0.0000	0.0000	0.0000	0.0000
1158	0.0000	0.0000	0.0000	0.0000
1159	0.0000	0.0000	0.0000	0.0000
1160	0.0000	0.0000	0.0000	0.0000
1161	0.0000	0.0000	0.0000	0.0000
1162	0.0000	0.0000	0.0000	0.0000
1163	0.0000	0.0000	0.0000	0.0000
1164	0.0000	0.0000	0.0000	0.0000
1165	0.0000	0.0000	0.0000	0.0000
1166	0.0000	0.0000	0.0000	0.0000
1167	0.0000	0.0000	0.0000	0.0000
1168	0.0000	0.0000	0.0000	0.0000
1169	0.0000	0.0000	0.0000	0.0000
1170	0.0000	0.0000	0.0000	0.0000
1171	0.0000	0.0000	0.0000	0.0000
1172	0.0000	0.0000	0.0000	0.0000
1173	0.0000	0.0000	0.0000	0.0000
1174	0.0000	0.0000	0.0000	0.0000
1175	0.0000	0.0000	0.0000	0.0000
1176	0.0000	0.0000	0.0000	0.0000
1177	0.0000	0.0000	0.0000	0.0000
1178	0.0000	0.0000	0.0000	0.0000
1179	0.0000	0.0000	0.0000	0.0000
1180	0.0000	0.0000	0.0000	0.0000
1181	0.0000	0.0000	0.0000	0.0000
1182	0.0000	0.0000	0.0000	0.0000
1183	0.0000	0.0000	0.0000	0.0000
1184	0.0000	0.0000	0.0000	0.0000
1185	0.0000	0.0000	0.0000	0.0000
1186	0.0000	0.0000	0.0000	0.0000
1187	0.0000	0.0000	0.0000	0.0000
1188	0.0000	0.0000	0.0000	0.0000
1189	0.0000	0.0000	0.0000	0.0000
1190	0.0000	0.0000	0.0000	0.0000
1191	0.0000	0.0000	0.0000	0.0000
1192	0.0000	0.0000	0.0000	0.0000
1193	0.0000	0.0000	0.0000	0.0000
1194	0.0000	0.0000	0.0000	0.0000
1195	0.0000	0.0000	0.0000	0.0000
1196	0.0000	0.0000	0.0000	0.0000
1197	0.0000	0.0000	0.0000	0.0000
1198	0.0000	0.0000	0.0000	0.0000
1199	0.0000	0.0000	0.0000	0.0000
1200	0.0000	0.0000	0.0000	0.0000
1201	0.0000	0.0000	0.0000	0.0000
1202	0.0000	0.0000	0.0000	0.0000
1203	0.0000	0.0000	0.0000	0.0000
1204	0.0000	0.0000	0.0000	0.0000
1205	0.0000	0.0000	0.0000	0.0000
1206	0.0000	0.0000	0.0000	0.0000
1207	0.0000	0.0000	0.0000	0.0000
1208	0.0000	0.0000	0.0000	0.0000
1209	0.0000	0.0000	0.0000	0.0000
1210	0.0000	0.0000	0.0000	0.0000
1211	0.0000	0.0000	0.0000	0.0000
1212	0.0000	0.0000	0.0000	0.0000
1213	0.0000	0.0000	0.0000	0.0000
1214	0.0000	0.0000	0.0000	0.0000
1215	0.0000	0.0000	0.0000	0.0000
1216	0.0000	0.0000	0.0000	0.0000
1217	0.0000	0.0000	0.0000	0.0000
1218	0.0000	0.0000	0.0000	0.0000
1219	0.0000	0.0000	0.0000	0.0000
1220	0.0000	0.0000	0.0000	0.0000
1221	0.0000	0.0000	0.0000	0.0000
1222	0.0000	0.0000	0.0000	0.0000
1223	0.0000	0.0000	0.0000	0.0000
1224	0.0000	0.0000	0.0000	0.0000
1225	0.0000	0.0000	0.0000	0.0000
1226	0.0000	0.0000	0.0000	0.0000
1227	0.0000	0.0000	0.0000	0.0000
1228	0.0000	0.0000	0.0000	0.0000
1229	0.0000	0.0000	0.0000	0.0000
1230	0.0000	0.0000	0.0000	0.0000
1231	0.0000	0.0000	0.0000	0.0000
1232	0.0000	0.0000	0.0000	0.0000
1233	0.0000	0.0000	0.0000	0.0000
1234	0.0000	0.0000	0.0000	0.0000
1235	0.0000	0.0000	0.0000	0.0000
1236	0.0000	0.0000	0.0000	0.0000
1237	0.0000	0.0000	0.0000	0.0000
1238	0.0000	0.0000	0.0000	0.0000
1239	0.0000	0.0000	0.0000	0.0000
1240	0.0000	0.0000	0.0000	0.0000
1241	0.0000	0.0000	0.0000	0.0000
1242	0.0000	0.0000	0.0000	0.0000
1243	0.0000	0.0000	0.0000	0.0000
1244	0.0000	0.0000	0.0000	0.0000
1245	0.0000	0.0000	0.0000	0.0000
1246	0.0000	0.0000	0.0000	0.0000
1247	0.0000	0.0000	0.0000	0.0000
1248	0.0000	0.0000	0.0000	0.0000
1249	0.0000	0.0000	0.0000	0.0000
1250	0.0000	0.0000	0.0000	0.0000
1251	0.0000	0.0000	0.0000	0.0000
1252	0.0000	0.0000	0.0000	0.0000
1253	0.0000	0.0000	0.0000	0.0000
1254	0.0000	0.0000	0.0000	0.0000
1255	0.0000	0.0000	0.0000	0.0000
1256	0.0000	0.0000	0.0000	0.0000
1257	0.0000	0.0000	0.0000	0.0000
1258	0.0000	0.0000	0.0000	0.0000
1259	0.0000	0.0000	0.0000	0.0000
