time_s,value
2019.2561989999895,835864857.1865549
2025.2647219999894,835840791.9691905
2031.2732449999894,835871289.0590944
2037.2817679999894,835847495.5129855
2043.2902909999893,835903698.2396017
2049.2988139999893,835896893.520588
2055.3073369999893,835847308.8362451
2061.3158599999892,835808483.3192767
2067.324382999989,835874625.8684312
2073.332905999989,835880323.1711502
2079.341428999989,835893331.0
2085.349951999989,835893453.1534039
2091.358474999989,835898447.6808003
2097.366997999989,835910726.7721711
2103.375520999989,835876664.0
2109.384043999989,835885994.0020436
2115.392566999989,835931492.2695607
2121.401089999989,835934651.2447227
2127.409612999989,835886815.8923005
2133.418135999989,835905238.6354356
2139.426658999989,835891829.6934168
2145.435181999989,835849530.5583708
2151.4437049999888,835875680.6960758
2157.4522279999887,835823255.3693528
2163.4607509999887,835837787.8166643
2169.4692739999887,835818238.51127
2175.4777969999886,835811451.2653478
2181.4863199999886,835840897.3796493
2187.4948429999886,835861164.1324005
2193.5033659999885,835817534.6792265
2199.5118889999885,835843646.0199834
2205.5204119999885,835835126.2679111
2211.5289349999885,835858137.8418806
2217.5374579999884,835852553.5182576
2223.5459809999884,835864865.1509043
2229.5545039999884,835880793.1559626
2235.5630269999883,835797620.5043342
2241.5715499999883,835822183.8131876
2247.5800729999883,835845103.2125732
2253.5885959999882,835829592.6157469
2259.597118999988,835846212.8654482
2265.605641999988,835891642.9419545
2271.614164999988,835878918.5834984
2277.622687999988,835866664.0
2283.631210999988,835870040.4568903
2289.639733999988,835883391.8933995
2295.648256999988,835862789.7158952
2301.656779999988,835812872.8913506
2307.665302999988,835854966.3702024
2313.673825999988,835868545.4776893
2319.682348999988,835938302.1889372
2325.690871999988,835963288.6143309
2331.699394999988,836012253.256672
2337.707917999988,835919648.721386
2343.7164409999878,835941841.4786122
2349.7249639999877,835964725.6884301
2355.7334869999877,835955959.2873635
2361.7420099999877,835980000.7802007
2367.7505329999876,835890751.8374571
2373.7590559999876,835889664.0
2379.7675789999876,835891889.1867492
2385.7761019999875,835892666.5817145
2391.7846249999875,835872192.4689497
2397.7931479999875,835942490.9331409
2403.8016709999874,835910131.4425253
2409.8101939999874,835994705.6728046
2415.8187169999874,835878666.675364
2421.8272399999873,835894840.6958036
2427.8357629999873,835931845.7260692
2433.8442859999873,835954036.7629311
2439.8528089999872,835956090.9803942
2445.861331999987,835916649.9806852
2451.869854999987,835870176.1323801
2457.878377999987,835936216.4291486
2463.886900999987,835870192.4292942
2469.895423999987,835878331.0
2475.903946999987,835882820.220086
2481.912469999987,835907079.1983033
2487.920992999987,835909664.0
2493.929515999987,835920699.8469508
2499.938038999987,835911244.1921756
2505.946561999987,835897091.0847744
2511.955084999987,835915938.7292966
2517.963607999987,835928535.5614402
2523.972130999987,835929820.4289627
2529.9806539999868,835892399.7068752
2535.9891769999867,835887974.248032
2541.9976999999867,835903021.3520496
2548.0062229999867,835889545.9842038
2554.0147459999866,835940886.9610302
2560.0232689999866,835883550.4805768
2566.0317919999866,835841113.0533818
2572.0403149999865,835812648.0120535
