time_s,value,kept
8510.582664,836029431.0,1
8516.594306,836129731.0,1
8522.606816,835993331.0,1
8528.607836,836076664.0,1
8534.602965,836121498.0,1
8540.603944,836046298.0,1
8546.607003,836036264.0,1
8552.604306,836003031.0,1
8558.603267,836112564.0,1
8564.60452,836079731.0,1
8570.603831,836051664.0,1
8576.610224,836019898.0,1
8582.622976,836018331.0,1
8588.620059,836163464.0,1
8594.620677,836103831.0,1
8600.696302,835987664.0,1
8606.704877,836083398.0,1
8612.726306,836097598.0,1
8618.728035,836072298.0,1
8624.73435,836078631.0,1
8630.755251,836105531.0,1
8636.769323,835996898.0,1
8642.775616,836093331.0,1
8648.774291,836005531.0,1
8654.78556,836026664.0,1
8660.79802,836138264.0,1
8666.811705,836113364.0,1
8672.830262,836068331.0,1
8678.84547,836043331.0,1
8684.851792,836005131.0,1
8690.853663,836011964.0,1
8696.853441,836030031.0,1
8702.853798,836137764.0,1
8708.854715,836137264.0,1
8714.855175,836129131.0,1
8720.857658,835968331.0,1
8726.868128,836079731.0,1
8732.867501,836021098.0,1
8738.869856,836030931.0,1
8744.869588,836022498.0,1
8750.868421,836130031.0,1
8756.876727,836071298.0,1
8762.876612,836071598.0,1
8768.891413,836144898.0,1
8774.909935,836069198.0,1
8780.920303,836129831.0,1
8786.937439,836079131.0,1
8792.950717,836130031.0,1
8798.954532,836029631.0,1
8804.968265,836029631.0,1
8810.964592,836003431.0,1
8816.963085,836009998.0,1
8822.967159,836009998.0,1
8828.966097,836012964.0,1
8834.970359,836079731.0,1
8840.980384,836021198.0,1
8846.987217,835918331.0,1
8852.995155,836018498.0,1
8859.006562,835998098.0,1
8865.014211,836079831.0,1
8871.030916,835996498.0,1
8877.047374,836059998.0,1
8883.049164,836009998.0,1
8889.069993,835979331.0,1
8895.072918,836018331.0,1
8901.072192,836096698.0,1
8907.076636,836129631.0,1
8913.072329,836123898.0,1
8919.074727,836039964.0,1
8925.074731,836068331.0,1
8931.075255,836030431.0,1
8937.093767,836147098.0,1
8943.116678,836034998.0,1
8949.11794,835998398.0,1
8955.128795,835968331.0,1
8961.142812,836170198.0,1
8967.164342,836154231.0,1
8973.17873,835968331.0,1
8979.186965,836046398.0,1
8985.22295,836153831.0,1
8991.343338,836020698.0,1
8997.343411,836080898.0,1
9003.354652,836095998.0,1
9009.355674,836078831.0,1
9015.356574,836029331.0,1
9021.355992,836096898.0,1
9027.369614,836012864.0,1
9033.370065,835972398.0,1
9039.367089,836104931.0,1
9045.366895,836068331.0,1
9051.366884,836001664.0,1
9057.373794,836106331.0,1
9063.380045,836171498.0,1
9069.400204,836080131.0,1
9075.403896,836043331.0,1
9081.417889,836014464.0,1
9087.431492,835978531.0,1
9093.431251,836062664.0,1
9099.43543,836113564.0,1
9105.435185,836109998.0,1
9111.431454,836054631.0,1
9117.440449,836097298.0,1
9123.440654,835989964.0,1
9129.448811,835979231.0,1
9135.445019,836062264.0,1
9141.452989,836104131.0,1
9147.447289,836109998.0,1
9153.45658,836037164.0,1
9159.455006,836105831.0,1
9165.447189,836021598.0,1
9171.451668,836006431.0,1
9177.474053,836102031.0,1
9183.553005,835968331.0,1
9189.554371,836087864.0,1
9195.556741,836113064.0,1
9201.561583,836014164.0,1
9207.573698,836114864.0,1
9213.573832,836029731.0,1
9219.580454,835943331.0,1
9225.598339,836121598.0,1
9231.616912,835964764.0,1
9237.620831,836037364.0,1
9243.620142,835965764.0,1
9249.626721,835980631.0,1
9255.647587,835993331.0,1
9261.654903,836076664.0,1
9267.680432,836063464.0,1
9273.684507,836095298.0,1
9279.692827,835951664.0,1
9285.702849,835959998.0,1
9291.699347,836009998.0,1
9297.703523,836037464.0,1
9303.715613,835993331.0,1
9309.722776,836097098.0,1
9315.735376,836096298.0,1
9321.75431,836063864.0,1
9327.767202,836120298.0,1
9333.780989,835959998.0,1
9339.799902,836012264.0,1
9345.820188,836029131.0,1
9351.82881,835986964.0,1
9357.842633,836004731.0,1
9363.853136,836087864.0,1
9369.861149,836036964.0,1
9375.87166,836009998.0,1
9381.972853,835993331.0,1
9387.96726,835996931.0,1
9393.980368,836030231.0,1
9399.980721,836036764.0,1
9405.986677,836020798.0,1
9412.006454,835971098.0,1
9418.018334,836111864.0,1
9424.031052,836073498.0,1
9430.048789,836020998.0,1
9436.055704,836005431.0,1
9442.07511,836096398.0,1
9448.086662,836029831.0,1
9454.086805,836012264.0,1
9460.090685,836003731.0,1
9466.111019,836070698.0,1
9472.119326,836059998.0,1
9478.120463,836030931.0,1
9484.12127,836007631.0,1
9490.136909,836038364.0,1
9496.139271,836031331.0,1
9502.150422,835995598.0,1
9508.155614,836089064.0,1
9514.16999,836009998.0,1
9520.172,835959998.0,1
9526.184651,835980231.0,1
9532.187514,836080531.0,1
9538.20939,836045798.0,1
9544.218106,836043331.0,1
9550.217227,836096498.0,1
9556.231455,835987464.0,1
9562.230802,836112464.0,1
9568.236419,836028631.0,1
9574.245953,836070398.0,1
9580.251751,836043331.0,1
9586.265275,836043331.0,1
9592.279397,835918331.0,1
9598.280452,836070998.0,1
9604.303482,836077831.0,1
9610.325995,836112564.0,1
9616.329888,836004831.0,1
9622.338178,836070898.0,1
9628.339957,836101664.0,1
9634.354166,836029731.0,1
9640.356233,836063764.0,1
9646.355087,836105131.0,1
9652.358133,835971198.0,1
9658.373026,836018331.0,1
9664.371986,836119898.0,1
9670.380942,836094398.0,1
9676.3829,835956131.0,1
9683.301183,835956131.0,1
9689.317023,835956131.0,1
9695.334168,835981831.0,1
9701.33952,836021898.0,1
9707.339559,836071698.0,1
9713.341006,836064164.0,1
9719.351124,836012664.0,1
9725.356147,836048898.0,1
9731.373085,836062564.0,1
9737.374825,836009998.0,1
9743.384582,835987864.0,1
9749.389038,835962564.0,1
9755.403578,835996198.0,1
9761.403892,836009998.0,1
9767.425058,835989464.0,1
9773.439393,835987664.0,1
9779.466593,836022898.0,1
9785.464679,836022098.0,1
9791.471583,835938364.0,1
9797.481166,835995698.0,1
9803.48333,835987864.0,1
9809.49959,836064164.0,1
9815.519576,836001664.0,1
9821.536643,835995398.0,1
9827.548049,836104531.0,1
9833.55908,836002431.0,1
9839.555998,836051664.0,1
9845.558924,836111264.0,1
9851.559831,836102931.0,1
9857.555824,836138864.0,1
9863.558291,836104231.0,1
9869.623881,836034998.0,1
9875.653397,836130831.0,1
9881.649294,836130831.0,1
9887.650201,836055031.0,1
9893.655134,836021098.0,1
9899.679656,835984998.0,1
9905.699912,836059998.0,1
9911.696448,835996298.0,1
9917.697372,836013564.0,1
9923.699892,835996798.0,1
9929.701459,835951664.0,1
9935.717447,836045698.0,1
9941.720662,835980731.0,1
9947.734144,836059998.0,1
9953.736582,836012164.0,1
9959.750918,836041264.0,1
9965.764127,836059998.0,1
9971.783646,835988964.0,1
9977.790413,835926664.0,1
9983.795338,836036864.0,1
9989.809408,835954631.0,1
9995.81034,835986864.0,1
10001.806584,836037564.0,1
10007.807,836004531.0,1
10013.805217,836009998.0,1
10019.818577,835984998.0,1
10025.830646,835995398.0,1
10031.844191,835946198.0,1
10037.855492,835997898.0,1
10043.869882,836054331.0,1
10049.888933,836062564.0,1
10055.903269,836078931.0,1
10061.900156,836071098.0,1
10067.908341,836111964.0,1
10073.919338,836111964.0,1
10079.917244,836001664.0,1
10085.916184,835984998.0,1
10091.920309,836001664.0,1
10097.936065,836079331.0,1
10103.952199,835962064.0,1
10109.970453,836018331.0,1
10115.990663,835984998.0,1
10121.998664,836026664.0,1
10128.021337,836064564.0,1
10134.033546,835971098.0,1
10140.052745,836061764.0,1
10146.056804,836081731.0,1
10152.060221,835954031.0,1
10158.060921,835947398.0,1
10164.077145,835945998.0,1
10170.098902,836037164.0,1
10176.10465,835978931.0,1
10182.109834,836028631.0,1
10188.120942,836037364.0,1
10194.133323,836055331.0,1
10200.134146,835972298.0,1
10206.138206,836038264.0,1
10212.139526,835955231.0,1
10218.170753,836064664.0,1
10224.19226,836062364.0,1
10230.202528,836104231.0,1
10236.214526,835962464.0,1
10242.223664,835947598.0,1
10248.229294,836019898.0,1
10254.236124,835993331.0,1
10260.263098,835955631.0,1
10266.268799,835935031.0,1
10272.282095,835956231.0,1
10278.295711,835962064.0,1
10284.291527,836062964.0,1
10290.297667,835988664.0,1
10296.310441,836070898.0,1
10302.323532,836094598.0,1
10308.327446,836029731.0,1
10314.336802,836028731.0,1
10320.346104,835953131.0,1
10326.365663,836071898.0,1
10332.386293,835978831.0,1
10338.40371,836029531.0,1
10344.417342,836070398.0,1
10350.421394,836045398.0,1
10356.419989,836005131.0,1
10362.433594,836071998.0,1
10368.436212,836009998.0,1
10374.439503,835938164.0,1
10380.45471,835943331.0,1
10386.463185,836095898.0,1
10392.468615,835934998.0,1
10398.486275,836046998.0,1
10404.502977,836055031.0,1
10410.521628,835995798.0,1
10416.528625,836037664.0,1
10422.539135,836047398.0,1
10428.542564,836004231.0,1
10434.556314,836063664.0,1
10440.556173,836029831.0,1
10446.565486,835988064.0,1
10452.576113,835929231.0,1
10458.683387,836020898.0,1
10464.689672,836044364.0,1
10470.705382,836062764.0,1
10476.719391,836071398.0,1
10482.734582,835997798.0,1
10488.753478,836031831.0,1
10494.764165,836037064.0,1
10500.776024,835964564.0,1
10506.781667,835989064.0,1
10512.802355,835918331.0,1
10518.810523,836047298.0,1
10524.808027,835948098.0,1
10530.818954,835987464.0,1
10536.824213,836003831.0,1
10542.825408,836046798.0,1
10548.82294,835904831.0,1
10554.821638,835940464.0,1
10560.821086,835947098.0,1
10566.823736,835971998.0,1
10572.824093,835905131.0,1
10578.821732,836020698.0,1
10584.825646,835970598.0,1
10590.848037,836034998.0,1
10596.855246,836071798.0,1
10602.86518,836054831.0,1
10608.879308,835930131.0,1
10614.883029,835981431.0,1
10620.885765,835943331.0,1
10626.88432,836030331.0,1
10632.883312,836012764.0,1
10638.883756,835993331.0,1
10644.884201,835963164.0,1
10650.903304,835946798.0,1
10656.907671,835924898.0,1
10662.935371,835945798.0,1
10668.939025,835918331.0,1
10674.950777,835959998.0,1
10680.964281,835961364.0,1
10686.972823,835979331.0,1
10692.97991,835937764.0,1
10698.985124,835959998.0,1
10705.008314,836021298.0,1
10711.017621,836080731.0,1
10717.028549,835980831.0,1
10723.029271,835955231.0,1
10729.035939,835968331.0,1
10735.048442,835905031.0,1
10741.067856,836038164.0,1
10747.073831,836001664.0,1
10753.079811,835911964.0,1
10759.097001,836018331.0,1
10765.109175,836009998.0,1
10771.124211,836014264.0,1
10777.137194,836079831.0,1
10783.1409,835996598.0,1
10789.164377,836046898.0,1
10795.173995,836036964.0,1
10801.188061,836021398.0,1
10807.200193,836018331.0,1
10813.203815,836036664.0,1
10819.196364,836002731.0,1
10825.201865,836022598.0,1
10831.220166,835979231.0,1
10837.228375,835945198.0,1
10843.239898,835893331.0,1
10849.323285,836009998.0,1
10855.32961,836004598.0,1
10861.342918,836021598.0,1
10867.337986,835893331.0,1
10873.338544,835989664.0,1
10879.343625,835968331.0,1
10885.357449,835919898.0,1
10891.375272,835911964.0,1
10897.385026,835939164.0,1
10903.387578,835921898.0,1
10909.406236,835968331.0,1
10915.419586,836026664.0,1
10921.420074,835963064.0,1
10927.43125,835956231.0,1
10933.433585,835979731.0,1
10939.440146,835996498.0,1
10945.461764,835988464.0,1
10951.468918,835946798.0,1
10957.485954,835954731.0,1
10963.482,836013264.0,1
10969.498928,835995598.0,1
10975.51682,835929531.0,1
10981.530641,835936964.0,1
10987.555453,835919898.0,1
10993.570499,835918331.0,1
10999.573757,835997198.0,1
11005.588837,836045998.0,1
11011.596206,835909998.0,1
11017.605754,836021698.0,1
11023.609945,835921598.0,1
11029.621875,835905331.0,1
11035.639649,835951664.0,1
11041.640147,835968331.0,1
11047.741708,836022698.0,1
11053.757739,835930864.0,1
11059.761998,835937164.0,1
11065.763617,835972198.0,1
11071.773976,835945098.0,1
11077.77901,835937664.0,1
11083.787733,835913464.0,1
11089.79278,835968331.0,1
11095.79086,835962764.0,1
11101.790521,836029531.0,1
11107.794789,835979531.0,1
11113.820545,835997098.0,1
11119.82404,835945998.0,1
11125.829421,835915264.0,1
11131.837994,835921698.0,1
11137.838506,835997498.0,1
11143.836554,835901664.0,1
11149.853366,835946798.0,1
11155.858636,835863164.0,1
11161.875532,835954831.0,1
11167.890339,835963264.0,1
11173.904752,836006931.0,1
11179.924016,835862064.0,1
11185.930681,835944598.0,1
11191.93527,835979931.0,1
11197.933693,835930331.0,1
11203.945583,835946398.0,1
11209.951303,836029131.0,1
11215.963134,835929431.0,1
11221.968362,836004031.0,1
11227.99048,835929231.0,1
11234.004361,835976664.0,1
11240.009934,835963964.0,1
11246.020996,835913264.0,1
11252.027264,835913264.0,1
11258.02613,835996898.0,1
11264.034488,835909998.0,1
11270.0428,836037964.0,1
11276.047215,835921298.0,1
11282.069324,835976664.0,1
11288.077124,835953831.0,1
11294.075143,835937264.0,1
11300.070121,836012364.0,1
11306.079195,835955831.0,1
11312.080181,835884998.0,1
11318.095005,835951664.0,1
11324.112246,836040764.0,1
11330.121222,836064864.0,1
11336.1241,835930531.0,1
11342.124155,835970098.0,1
11348.141312,835959998.0,1
11354.155509,835938664.0,1
11360.15531,835943331.0,1
11366.175391,836063364.0,1
11372.165292,836060864.0,1
11378.169495,836072598.0,1
11384.167564,835963864.0,1
11390.168321,836054131.0,1
11396.170254,835951664.0,1
11402.187176,835876664.0,1
11408.20924,836046398.0,1
11414.217047,836070398.0,1
11420.224031,836029731.0,1
11426.218171,836063364.0,1
11432.237312,836096498.0,1
11438.377686,836028531.0,1
11444.395568,835968331.0,1
11450.403527,835968331.0,1
11456.420442,836001664.0,1
11462.423195,835962764.0,1
11468.435651,835954931.0,1
11474.447029,835934998.0,1
11480.455791,835959998.0,1
11486.46744,835980731.0,1
11492.464065,836013164.0,1
11498.462004,835904431.0,1
11504.476658,836013164.0,1
11510.480506,836029531.0,1
11516.480809,835951664.0,1
11522.477966,836022398.0,1
11528.484509,836072198.0,1
11534.499769,836020198.0,1
11540.524821,836081931.0,1
11546.533339,836001664.0,1
11552.541983,835947198.0,1
11558.543357,836026664.0,1
11564.54426,835926664.0,1
11570.540412,835980131.0,1
11576.541477,835980631.0,1
11582.550907,836105131.0,1
11588.55796,836109998.0,1
11594.5549,836038364.0,1
11600.556783,835979731.0,1
11606.555907,836021198.0,1
11612.559763,835971298.0,1
11618.582086,836104831.0,1
11624.592586,836045498.0,1
11630.616124,835993331.0,1
11636.620969,835962598.0,1
11642.617318,835971098.0,1
11648.626546,836020398.0,1
11654.637632,836009998.0,1
11660.64085,835978731.0,1
11666.65214,836038664.0,1
11672.657711,836043331.0,1
11678.675163,835929831.0,1
11684.685643,836004931.0,1
11690.691935,835997598.0,1
11696.705964,835943331.0,1
11702.716224,835955431.0,1
11708.710905,835997398.0,1
11714.713917,835988464.0,1
11720.721687,836097098.0,1
11726.732902,836053531.0,1
11732.744626,836036864.0,1
11738.760825,836010664.0,1
11744.771404,836136464.0,1
11750.777203,836036764.0,1
11756.786485,836062764.0,1
11762.792268,836079631.0,1
11768.801717,836079431.0,1
11774.806369,836064764.0,1
11780.818442,836018331.0,1
11786.827319,836038264.0,1
11792.846346,836097798.0,1
11798.875108,836039764.0,1
11804.897893,835968331.0,1
11810.903957,836046098.0,1
11816.910164,836037164.0,1
11822.915289,835981231.0,1
11829.031893,836053231.0,1
11835.045208,836013698.0,1
11841.063343,836020698.0,1
11847.072562,836080431.0,1
11853.076334,836047298.0,1
11859.0889,836072098.0,1
11865.094203,836013264.0,1
11871.115389,835963064.0,1
11877.120201,836005031.0,1
11883.138012,836021798.0,1
11889.140348,836096898.0,1
11895.137378,836013464.0,1
11901.150066,836026664.0,1
11907.160511,836079531.0,1
11913.173982,836064164.0,1
11919.181674,836112964.0,1
11925.188495,836088064.0,1
11931.200713,836055631.0,1
11937.19718,836037564.0,1
11943.20192,836076664.0,1
11949.217804,836030631.0,1
11955.226401,836062864.0,1
11961.230135,835947898.0,1
11967.228721,835972398.0,1
11973.229437,836062164.0,1
11979.226445,836021798.0,1
11985.235406,836078331.0,1
11991.244387,836045098.0,1
11997.242467,836055231.0,1
12003.246968,836062164.0,1
12009.246141,836020798.0,1
12015.243997,836031331.0,1
12021.253598,835981131.0,1
12027.263105,836047964.0,1
12033.262193,836063064.0,1
12039.268827,836069498.0,1
12045.280562,835964864.0,1
12051.302544,836062364.0,1
12057.307692,835926664.0,1
12063.308374,835953431.0,1
12069.311038,835996798.0,1
12075.332877,836020898.0,1
12081.343679,835979331.0,1
12087.357386,836113664.0,1
12093.355936,835993331.0,1
12099.366269,836028731.0,1
12105.368386,836013464.0,1
12111.374257,836128731.0,1
12117.393804,836087864.0,1
12123.399495,835970698.0,1
12129.407777,836020698.0,1
12135.425269,836029031.0,1
12141.436959,836054731.0,1
12147.45344,836043331.0,1
12153.467261,835951664.0,1
12159.48679,836013264.0,1
12165.498021,835963764.0,1
12171.496206,836013164.0,1
12177.49382,835978131.0,1
12183.506282,836004831.0,1
12189.508531,836088764.0,1
12195.510083,836078231.0,1
12201.510431,836059998.0,1
12207.515134,836051664.0,1
12213.53309,836097098.0,1
12219.685725,836064164.0,1
12225.71047,836064364.0,1
12231.716533,836064364.0,1
12237.716898,835963264.0,1
12243.728039,836022098.0,1
12249.736441,836072498.0,1
12255.743969,836001664.0,1
12261.745207,836096998.0,1
12267.751458,836137364.0,1
12273.766177,836043331.0,1
12279.775627,836105031.0,1
12285.77883,836039664.0,1
12291.778297,836015064.0,1
12297.780843,836109564.0,1
12303.791921,836009998.0,1
12309.79787,836046898.0,1
12315.794389,836038264.0,1
12321.798772,835993331.0,1
12327.823593,836043331.0,1
12333.822638,836026664.0,1
12339.822706,836038264.0,1
12345.838046,836029431.0,1
12351.850594,836071198.0,1
12357.858901,835963664.0,1
12363.868369,836003531.0,1
12369.876815,836079631.0,1
12375.88477,835993331.0,1
12381.89071,836113064.0,1
12387.906649,836071298.0,1
12393.920138,835986964.0,1
12399.938134,836138764.0,1
12405.9467,836030831.0,1
12411.960635,836128631.0,1
12417.96423,836044798.0,1
12423.969235,836044798.0,1
12429.990141,836062564.0,1
12436.002198,835980631.0,1
12442.019535,835996298.0,1
12448.039166,836037864.0,1
12454.044689,835954531.0,1
12460.058599,836043331.0,1
12466.066542,836021798.0,1
12472.080047,836004531.0,1
12478.086718,836020598.0,1
12484.092121,835984998.0,1
12490.105859,836005431.0,1
12496.106039,836062664.0,1
12502.10774,835997998.0,1
12508.138758,836059998.0,1
12514.15702,836055231.0,1
12520.168123,835953331.0,1
12526.164514,836012764.0,1
12532.184653,836003331.0,1
12538.187081,836062264.0,1
12544.20467,835962664.0,1
12550.220279,835934998.0,1
12556.231907,836004931.0,1
12562.247341,836020698.0,1
12568.265835,836046198.0,1
12574.285394,835980231.0,1
12580.31491,836014864.0,1
12586.342436,836011664.0,1
12592.342082,836009998.0,1
12598.348102,835986464.0,1
12604.357762,836045598.0,1
12610.377773,836046098.0,1
12616.388003,836054831.0,1
12622.386734,836054831.0,1
12628.386193,836105931.0,1
12634.388306,836034998.0,1
12640.386013,835961264.0,1
12646.403479,836096798.0,1
12652.404905,836001664.0,1
12658.402498,836039664.0,1
12664.406817,836051664.0,1
12670.41708,836079031.0,1
12676.419439,836137364.0,1
12682.418903,836081731.0,1
12688.414445,836103031.0,1
12694.423564,836114164.0,1
12700.439517,836068331.0,1
12706.434582,836046198.0,1
12712.43759,836045898.0,1
12718.436525,836034998.0,1
12724.445741,836029931.0,1
12730.470643,835909998.0,1
12736.487006,835984998.0,1
12742.500831,836036464.0,1
12748.492401,836068331.0,1
12754.496574,836026664.0,1
12760.505298,836070998.0,1
12766.513104,836096998.0,1
12772.532225,835968331.0,1
12778.550634,836097598.0,1
12784.562921,836001664.0,1
12790.574714,836005131.0,1
12796.576515,836079331.0,1
12802.580354,836081031.0,1
12808.597613,836079831.0,1
12814.612196,836079831.0,1
12820.620399,836055031.0,1
12826.639975,836096298.0,1
12832.654811,836088464.0,1
12838.654646,836089064.0,1
12844.676343,836104731.0,1
12850.685128,836097198.0,1
12856.694035,836059998.0,1
12862.709472,836084998.0,1
12868.712867,836118331.0,1
12874.717148,835951664.0,1
12880.726666,835993331.0,1
12886.72929,836109998.0,1
12892.727769,836018331.0,1
12898.736843,836063264.0,1
12904.750658,835978331.0,1
12910.763942,836081731.0,1
12916.769156,835976664.0,1
12922.782908,836063864.0,1
12928.796021,836056131.0,1
12934.805187,836069498.0,1
12940.815226,836039264.0,1
12946.82468,836038264.0,1
12952.840646,835968331.0,1
12958.842642,835984998.0,1
12964.857134,836059998.0,1
12970.861965,836071198.0,1
12976.856383,836093331.0,1
12982.860884,836088064.0,1
12988.871572,835997298.0,1
12994.893807,835987264.0,1
13000.966894,836046098.0,1
13006.992802,836058064.0,1
13012.997048,836061864.0,1
13019.006132,836072398.0,1
13025.014015,835993331.0,1
13031.034793,835988564.0,1
13037.045241,835978131.0,1
13043.057018,835995598.0,1
13049.061619,836084998.0,1
13055.078741,836026664.0,1
13061.095586,836059998.0,1
13067.112091,836139364.0,1
13073.130542,836046898.0,1
13079.138624,835993331.0,1
13085.134932,836020998.0,1
13091.139325,836046598.0,1
13097.155674,836080931.0,1
13103.156916,836038764.0,1
13109.171533,836030831.0,1
13115.184291,836111664.0,1
13121.186138,836073498.0,1
13127.209241,835996798.0,1
13133.218807,836129231.0,1
13139.23381,836130431.0,1
13145.22853,836063564.0,1
13151.239119,836120398.0,1
13157.245516,836121498.0,1
13163.256653,836170498.0,1
13169.262525,836028231.0,1
13175.264997,836093331.0,1
13181.283061,836054331.0,1
13187.291674,836020698.0,1
13193.308567,836055331.0,1
13199.387094,836096398.0,1
13205.390607,836143331.0,1
13211.407827,836143331.0,1
13217.416448,835996098.0,1
13223.420183,836129731.0,1
13229.439881,836129431.0,1
13235.452263,836039664.0,1
13241.465694,836059998.0,1
13247.462238,836021798.0,1
13253.465544,836063164.0,1
13259.46286,836001664.0,1
13265.462972,836046798.0,1
13271.479648,836029631.0,1
13277.49625,836153831.0,1
13283.69527,836153831.0,1
13289.697621,836153831.0,1
13295.706969,835987664.0,1
13301.730468,836079431.0,1
13307.754952,836096698.0,1
13313.760073,836030331.0,1
13319.763162,835995098.0,1
13325.762557,836063964.0,1
13331.765197,836079031.0,1
13337.771332,835959998.0,1
13343.78067,836186664.0,1
13349.780913,836112264.0,1
13355.796581,836144798.0,1
13361.805514,836106231.0,1
13367.807045,836122398.0,1
13373.817553,835980431.0,1
13379.82619,836011564.0,1
13385.829585,836080131.0,1
13391.851202,836021298.0,1
13397.853382,836079731.0,1
13403.86123,836148198.0,1
13409.874325,836045598.0,1
13415.895253,836086564.0,1
13421.902568,836129731.0,1
13427.909251,836013164.0,1
13433.918281,835996998.0,1
13439.923759,836096198.0,1
13445.933722,836009998.0,1
13451.943298,836045898.0,1
13457.94709,836038864.0,1
13463.945513,836095898.0,1
13470.017264,836112664.0,1
13476.031105,836102364.0,1
13482.043211,836111464.0,1
13488.041244,836087864.0,1
13494.041334,836097198.0,1
13500.048256,836095398.0,1
13506.060953,836063764.0,1
13512.078275,836063164.0,1
13518.093619,835953731.0,1
13524.105034,836062464.0,1
13530.109624,835986864.0,1
13536.122529,836056031.0,1
13542.129929,836099098.0,1
13548.139592,836088764.0,1
13554.155216,836105631.0,1
13560.156334,836026931.0,1
13566.173892,836063564.0,1
13572.174767,836131331.0,1
13578.185777,836038464.0,1
13584.187375,836056131.0,1
13590.201611,836030131.0,1
13596.20331,835997898.0,1
13602.223169,836047098.0,1
13608.229374,836086964.0,1
13614.230266,836080731.0,1
13620.238482,836072098.0,1
13626.244829,835979531.0,1
13632.264715,836063164.0,1
13638.274143,836045998.0,1
13644.280372,836053931.0,1
13650.275435,835988464.0,1
13656.281704,836059998.0,1
13662.305695,836018331.0,1
13668.436925,836062264.0,1
13674.431794,836063498.0,1
13680.444875,836095798.0,1
13686.449648,835943331.0,1
13692.457272,836037264.0,1
13698.467871,836020298.0,1
13704.477311,835987464.0,1
13710.479313,836096698.0,1
13716.478785,836029831.0,1
13722.504733,836076664.0,1
13728.513309,835979631.0,1
13734.514506,836018331.0,1
13740.513809,836004531.0,1
13746.529505,836112464.0,1
13752.549984,836101664.0,1
13758.555399,835987664.0,1
13764.560615,835979531.0,1
13770.575403,836068331.0,1
13776.581042,836155931.0,1
13782.579899,836055131.0,1
13788.592427,836119298.0,1
13794.609471,836034998.0,1
13800.626435,836078231.0,1
13806.637273,836129531.0,1
13812.641076,836055331.0,1
13818.639804,836089564.0,1
13824.644098,836072898.0,1
13830.648977,836071598.0,1
13836.652703,836012964.0,1
13842.658381,836112964.0,1
13848.654236,836103831.0,1
13854.650906,836055431.0,1
13860.655052,836138364.0,1
13866.680494,836101664.0,1
13872.686926,836101664.0,1
13878.693684,836104431.0,1
13884.702971,836071498.0,1
13890.714026,836010664.0,1
13896.729511,836095798.0,1
13902.729636,836078831.0,1
13908.738465,836079531.0,1
13914.745032,836055131.0,1
13920.744866,835988364.0,1
13926.761083,836034998.0,1
13932.789491,835994998.0,1
13938.794048,836037664.0,1
13944.808952,836085664.0,1
13950.812696,835978931.0,1
13956.813988,836064064.0,1
13962.824397,836089564.0,1
13968.824687,836078931.0,1
13974.84546,835976664.0,1
13980.861227,836079031.0,1
13986.859512,836021498.0,1
13992.853322,836053131.0,1
13998.855012,836070598.0,1
14004.861379,836030331.0,1
14010.871633,836063164.0,1
14016.881237,836034998.0,1
14022.884287,836097098.0,1
14028.890521,835968331.0,1
14034.90589,836018331.0,1
14040.906508,836051931.0,1
14046.916525,836021298.0,1
14052.923527,836038364.0,1
14058.944767,836012564.0,1
14064.951615,836012564.0,1
14070.974349,836004231.0,1
14076.978951,836054531.0,1
14082.991831,835980231.0,1
14088.99838,836029231.0,1
14095.000673,836079731.0,1
14101.005765,836054131.0,1
14107.017748,835955431.0,1
14113.019607,836138264.0,1
14119.039481,836062764.0,1
14125.04109,835984998.0,1
14131.040561,836053831.0,1
14137.038603,836072298.0,1
14143.04587,836001664.0,1
14149.040989,836087364.0,1
14155.054526,836145598.0,1
14161.068667,836098198.0,1
14167.076419,836071598.0,1
14173.073921,836096398.0,1
14179.076114,835996098.0,1
14185.102762,835979431.0,1
14191.117226,836014964.0,1
14197.125527,836003431.0,1
14203.142141,835996398.0,1
14209.161824,836022998.0,1
14215.179338,836098198.0,1
14221.185027,835981131.0,1
14227.200844,836082131.0,1
14233.196595,835955631.0,1
14239.196765,836055331.0,1
14245.19939,836034998.0,1
14251.296044,836034998.0,1
14257.29949,835925398.0,1
14263.309458,835947098.0,1
14269.312192,835993331.0,1
14275.307658,835988464.0,1
14281.311738,835989364.0,1
14287.330274,835930231.0,1
14293.341615,835961264.0,1
14299.34164,836097598.0,1
14305.348834,835954531.0,1
14311.358638,835918331.0,1
14317.358196,835997698.0,1
14323.358941,836121398.0,1
14329.356017,835986664.0,1
14335.355642,835988264.0,1
14341.357472,835979831.0,1
14347.358124,835893331.0,1
14353.380622,835943331.0,1
14359.392588,836039264.0,1
14365.411086,836088564.0,1
14371.418409,835943331.0,1
14377.436605,836012864.0,1
14383.43514,835955231.0,1
14389.434746,836113364.0,1
14395.432852,835996498.0,1
14401.441608,836088864.0,1
14407.45393,836038964.0,1
14413.449728,836021498.0,1
14419.449655,836079331.0,1
14425.447808,836079131.0,1
14431.445877,836053231.0,1
14437.459847,835993331.0,1
14443.514322,835993331.0,1
14449.528729,836013098.0,1
14455.549798,836021798.0,1
14461.558298,836045698.0,1
14467.556629,836094098.0,1
14473.565414,836001664.0,1
14479.57175,836104531.0,1
14485.572937,836045798.0,1
14491.581922,836034998.0,1
14497.590724,835995198.0,1
14503.609756,836038564.0,1
14509.606314,835996098.0,1
