Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
364,81990.8575,10967.9017,529303.6554,52655.1084,70272.6945,13697.3044,533514.3163,49932.3747,0.0017,0.0002,0.0057,0.0005,0.0017,0.0002,0.0060,0.0005,3.0869,0.0769,4.9914,0.0591,4.0018,0.4854,4.9809,0.2427,2.0130,0.1006,5.3298,0.1267,3.4172,0.7718,5.3129,0.5188,0.7994,0.0001,0.8038,0.0001,0.7991,0.0006,0.8036,0.0002,13.3965,0.9745,86.6035,0.9745,11.5878,1.5781,88.4122,1.5781
366,90282.1201,12290.0230,512265.3735,41872.1511,67066.0824,17348.2729,518045.9787,41974.5944,0.0019,0.0002,0.0055,0.0004,0.0019,0.0001,0.0058,0.0005,2.9997,0.1682,5.0065,0.0459,4.4169,0.4388,5.0554,0.2038,1.9051,0.2098,5.3631,0.0971,4.1415,0.8164,5.4722,0.4437,0.7996,0.0001,0.8039,0.0001,0.7988,0.0004,0.8038,0.0001,14.9340,0.8151,85.0660,0.8151,11.3187,2.0325,88.6813,2.0325
368,119156.1411,18774.2309,535054.1117,62854.3952,110831.2632,23935.7067,539787.7347,63156.4997,0.0022,0.0002,0.0056,0.0006,0.0022,0.0002,0.0060,0.0007,3.3144,0.1595,5.1337,0.0885,4.2572,0.6386,4.9809,0.1166,2.3235,0.2257,5.6376,0.1947,3.8881,1.0653,5.3067,0.2469,0.7994,0.0000,0.8038,0.0001,0.7989,0.0007,0.8037,0.0002,18.1749,1.0994,81.8251,1.0994,16.9209,1.7696,83.0791,1.7696
370,115154.3828,11388.9114,514855.2437,41096.4888,102807.9429,16337.9436,517807.9610,39580.6828,0.0022,0.0002,0.0054,0.0004,0.0021,0.0002,0.0057,0.0004,3.3002,0.0924,5.1635,0.0758,4.3424,0.4664,4.8958,0.2607,2.2999,0.1275,5.7013,0.1677,4.0095,0.8841,5.1367,0.5538,0.7992,0.0001,0.8037,0.0001,0.7988,0.0005,0.8037,0.0003,18.2844,1.2731,81.7156,1.2731,16.5304,1.9972,83.4696,1.9972
372,111494.1376,11587.5646,505462.6575,54133.5586,96117.1458,18016.6811,511026.5266,54374.3032,0.0020,0.0002,0.0054,0.0005,0.0020,0.0002,0.0058,0.0006,3.3868,0.1087,5.0111,0.0575,4.2146,0.5510,4.7681,0.2427,2.4240,0.1560,5.3707,0.1240,3.7980,0.9861,4.8684,0.4936,0.7994,0.0002,0.8038,0.0001,0.7992,0.0007,0.8035,0.0003,18.0851,0.6987,81.9149,0.6987,15.7687,1.6153,84.2313,1.6153
374,105514.9358,13102.1653,496532.2240,33435.3306,87942.9617,16120.3139,502822.2492,36734.3312,0.0019,0.0002,0.0054,0.0003,0.0018,0.0001,0.0059,0.0004,3.4240,0.1418,4.9616,0.1008,3.7038,0.7907,4.5126,0.4094,2.4793,0.2100,5.2666,0.2141,3.0044,1.3973,4.3823,0.8010,0.7995,0.0001,0.8038,0.0001,0.8000,0.0009,0.8037,0.0003,17.4828,1.0172,82.5172,1.0172,14.7943,1.4501,85.2057,1.4501
376,101354.8305,10549.4982,502540.2251,46437.7011,84734.0211,11593.5256,511258.1854,47934.2925,0.0018,0.0002,0.0055,0.0005,0.0017,0.0002,0.0060,0.0006,3.5356,0.0889,4.8935,0.0967,3.8315,0.2607,4.3849,0.1904,2.6421,0.1340,5.1236,0.2016,3.1178,0.4310,4.1189,0.3617,0.7996,0.0000,0.8038,0.0001,0.8002,0.0004,0.8038,0.0001,16.7781,0.5982,83.2219,0.5982,14.1971,1.0952,85.8029,1.0952
378,86507.0020,19869.2753,508846.2240,67154.6376,70586.0994,23762.9289,519464.3714,71530.2409,0.0015,0.0003,0.0057,0.0007,0.0015,0.0003,0.0062,0.0008,3.5805,0.1811,4.7733,0.0924,4.4169,1.3049,4.0443,0.0000,2.7136,0.2740,4.8741,0.1901,4.3831,2.4303,3.4980,0.0015,0.7996,0.0001,0.8038,0.0001,0.7996,0.0014,0.8038,0.0001,14.4115,1.3787,85.5885,1.3787,11.7403,2.2778,88.2597,2.2778
380,84883.0299,29334.2839,511393.9634,48074.2116,70118.6819,32969.8732,518934.6997,49232.7192,0.0015,0.0004,0.0057,0.0004,0.0014,0.0004,0.0061,0.0004,3.6481,0.1212,4.8182,0.1555,4.0976,1.5386,4.4169,0.4029,2.8133,0.1866,4.9685,0.3241,3.9172,2.3392,4.1963,0.7311,0.7995,0.0001,0.8038,0.0000,0.7999,0.0017,0.8036,0.0002,13.9678,2.8199,86.0322,2.8199,11.5382,3.5505,88.4618,3.5505
382,59527.6929,7697.9118,490030.4819,36485.0404,46140.6269,14822.8923,499866.8255,37680.3244,0.0011,0.0001,0.0056,0.0003,0.0011,0.0001,0.0060,0.0004,3.6514,0.2017,4.6857,0.0784,3.4483,0.2775,4.2572,0.1505,2.8244,0.3165,4.6968,0.1575,2.5339,0.4083,3.8782,0.2720,0.7997,0.0001,0.8038,0.0000,0.8008,0.0004,0.8036,0.0002,10.8067,0.7786,89.1933,0.7786,8.3203,1.8849,91.6797,1.8849
384,53298.4259,4919.2376,532596.3387,45157.5387,39576.5549,9315.8167,542798.9484,44829.7032,0.0011,0.0001,0.0061,0.0005,0.0010,0.0001,0.0065,0.0004,3.6284,0.2086,4.6778,0.0506,3.6612,0.7281,4.1295,0.3562,2.7908,0.3203,4.6803,0.0999,2.9301,1.0719,3.6672,0.6178,0.7999,0.0001,0.8038,0.0001,0.8008,0.0008,0.8037,0.0003,9.1215,0.8760,90.8785,0.8760,6.7977,1.5579,93.2023,1.5579
386,44402.3711,6385.6894,539277.8695,22828.1204,37581.1028,12036.4966,551443.6249,22496.7451,0.0009,0.0000,0.0062,0.0003,0.0009,0.0000,0.0066,0.0003,3.8259,0.2894,4.6926,0.0357,5.1938,1.3259,4.2998,0.2332,3.1083,0.4637,4.7090,0.0707,5.9799,2.7290,3.9614,0.4357,0.7998,0.0002,0.8037,0.0001,0.7992,0.0015,0.8036,0.0002,7.5793,0.7645,92.4207,0.7645,6.3042,1.7480,93.6958,1.7480
388,29008.2306,5118.2248,560186.7934,30804.3728,15195.3911,10576.9100,573877.4799,32010.2070,0.0008,0.0001,0.0065,0.0004,0.0008,0.0001,0.0069,0.0004,3.3351,0.3250,4.6176,0.0485,4.4701,0.7576,4.3104,0.1064,2.3692,0.4650,4.5612,0.0948,4.3136,1.5013,3.9751,0.1976,0.8000,0.0002,0.8038,0.0001,0.7999,0.0010,0.8038,0.0001,4.9143,0.7350,95.0857,0.7350,2.5329,1.6716,97.4671,1.6716
390,30365.8152,8418.4523,582433.7929,41307.9837,16026.3767,15919.9578,592020.2862,39799.0140,0.0008,0.0001,0.0067,0.0004,0.0008,0.0001,0.0071,0.0004,3.3711,0.4097,4.6876,0.0577,4.9809,0.6831,4.3849,0.2427,2.4312,0.5958,4.6999,0.1151,5.3171,1.4645,4.1214,0.4492,0.7999,0.0003,0.8038,0.0002,0.7995,0.0007,0.8037,0.0004,4.9426,1.2801,95.0574,1.2801,2.5789,2.5297,97.4211,2.5297
392,21216.4750,9382.1762,565991.0675,58951.3726,8023.4226,12550.1031,575158.3110,61108.2869,0.0007,0.0001,0.0065,0.0006,0.0007,0.0001,0.0068,0.0007,3.0779,0.2572,4.6960,0.0783,4.5765,0.5067,4.3104,0.2038,2.0127,0.3388,4.7164,0.1580,4.4586,0.9706,3.9792,0.3707,0.7997,0.0002,0.8037,0.0001,0.7992,0.0007,0.8037,0.0001,3.5186,1.0927,96.4814,1.0927,1.2107,1.8371,98.7893,1.8371
394,23133.1463,11880.7579,545507.5972,45867.2504,10394.6134,16245.3075,556284.4013,48652.8292,0.0007,0.0002,0.0063,0.0004,0.0008,0.0001,0.0065,0.0005,3.0686,0.3213,4.6533,0.0617,4.8532,0.4094,4.4275,0.2775,2.0076,0.4142,4.6323,0.1238,4.9976,0.8679,4.2053,0.5391,0.7998,0.0001,0.8038,0.0000,0.7992,0.0002,0.8038,0.0003,3.9564,1.6259,96.0436,1.6259,1.6354,2.5722,98.3646,2.5722
396,28230.0466,9872.6892,615425.5812,67713.1807,17040.8196,14577.7386,626593.5083,67136.6831,0.0008,0.0002,0.0070,0.0007,0.0009,0.0001,0.0073,0.0007,3.1159,0.3270,4.7225,0.0775,4.1721,0.3867,4.6829,0.2129,2.0710,0.4155,4.7710,0.1555,3.7008,0.6903,4.6942,0.4226,0.7999,0.0001,0.8038,0.0000,0.7995,0.0005,0.8035,0.0003,4.2983,1.2898,95.7017,1.2898,2.4442,2.3650,97.5558,2.3650
398,21538.0881,6058.2969,595186.1752,67759.6166,7225.4195,9509.7154,604366.7928,67053.3284,0.0008,0.0001,0.0068,0.0007,0.0008,0.0001,0.0071,0.0007,2.9402,0.1582,4.7304,0.0612,4.0869,0.7281,4.6404,0.1781,1.8313,0.1957,4.7864,0.1252,3.6192,1.2921,4.6078,0.3530,0.7997,0.0001,0.8038,0.0002,0.7998,0.0004,0.8036,0.0004,3.4545,0.7251,96.5455,0.7251,1.0449,1.4712,98.9551,1.4712
400,24647.4236,9330.1621,579685.7190,81391.8147,14568.9709,17853.0893,591471.4137,84054.0058,0.0007,0.0001,0.0066,0.0009,0.0008,0.0002,0.0069,0.0009,3.1834,0.4475,4.6923,0.0493,4.3424,0.8326,4.5126,0.4094,2.1768,0.5910,4.7102,0.1001,4.0950,1.5434,4.3839,0.7984,0.7999,0.0001,0.8039,0.0002,0.7994,0.0008,0.8038,0.0004,3.9827,1.0818,96.0173,1.0818,2.1083,2.7632,97.8917,2.7632
402,30171.1375,9059.0343,605994.7845,55899.7882,24082.3431,12874.0404,617276.5986,53626.3945,0.0008,0.0001,0.0069,0.0006,0.0008,0.0002,0.0072,0.0006,3.4870,0.2045,4.7062,0.0768,4.3424,0.9106,4.6404,0.2775,2.5788,0.3085,4.7399,0.1559,4.1226,1.6815,4.6168,0.5426,0.8000,0.0002,0.8039,0.0000,0.7997,0.0007,0.8037,0.0003,4.7066,1.0955,95.2934,1.0955,3.6755,1.6988,96.3245,1.6988
404,26911.5702,9456.1432,608046.1025,53421.9380,18592.4722,11081.8167,618276.3942,54826.6213,0.0007,0.0001,0.0070,0.0006,0.0008,0.0001,0.0073,0.0007,3.4290,0.2907,4.6978,0.0507,5.0235,0.9106,4.2146,0.2775,2.5007,0.4158,4.7204,0.1024,5.4588,1.8175,3.8128,0.4911,0.7999,0.0001,0.8038,0.0001,0.7990,0.0008,0.8039,0.0004,4.1874,1.2348,95.8126,1.2348,2.8681,1.6767,97.1319,1.6767
406,19583.4854,9201.4012,587908.9215,56820.8847,6413.0513,16237.0826,599836.6141,56986.9265,0.0006,0.0002,0.0067,0.0006,0.0007,0.0002,0.0071,0.0006,3.8264,0.8962,4.6879,0.0632,5.4067,0.8854,4.3424,0.1904,3.2376,1.6429,4.7013,0.1266,6.2956,1.9269,4.0399,0.3455,0.8003,0.0005,0.8038,0.0001,0.7991,0.0008,0.8039,0.0003,3.1533,1.2753,96.8467,1.2753,0.9027,2.6472,99.0973,2.6472
408,14754.7563,3689.7411,595098.8453,60354.3751,2510.9252,5430.4059,605210.8642,62836.6394,0.0006,0.0001,0.0069,0.0007,0.0006,0.0001,0.0072,0.0007,3.2434,0.1362,4.6500,0.0251,4.8958,0.7526,4.4701,0.2607,2.2294,0.1868,4.6258,0.0498,5.1571,1.5848,4.2836,0.5075,0.8002,0.0002,0.8039,0.0001,0.7997,0.0009,0.8037,0.0002,2.4044,0.4520,97.5956,0.4520,0.3840,0.9288,99.6160,0.9288
410,13041.7455,7398.9024,570406.4228,43950.2037,1639.0403,10957.7203,583455.5076,43283.8987,0.0005,0.0000,0.0066,0.0005,0.0006,0.0000,0.0069,0.0005,3.3026,0.3514,4.6654,0.0294,5.3747,0.5862,4.4701,0.1738,2.3265,0.4915,4.6554,0.0592,6.1477,1.3123,4.2763,0.3308,0.8000,0.0002,0.8038,0.0000,0.7991,0.0004,0.8036,0.0002,2.2835,1.3669,97.7165,1.3669,0.3473,1.8792,99.6527,1.8792
412,13240.9180,10001.8645,603853.7905,51359.1855,1859.4462,13056.3460,616098.9339,51669.9588,0.0005,0.0001,0.0070,0.0005,0.0006,0.0001,0.0074,0.0005,3.2968,0.3444,4.6501,0.0585,4.6829,0.7374,4.4275,0.1781,2.3195,0.4750,4.6252,0.1165,4.7278,1.5146,4.1965,0.3375,0.8001,0.0001,0.8038,0.0001,0.7998,0.0003,0.8037,0.0002,2.0503,1.4539,97.9497,1.4539,0.1372,2.1404,99.8628,2.1404
414,4428.9189,9294.1665,564265.4104,80496.7855,-9851.9011,10587.8381,576503.2313,81341.8138,0.0004,0.0001,0.0067,0.0008,0.0004,0.0001,0.0070,0.0009,1.5692,2.8365,4.5565,0.0746,4.8958,1.5052,4.4701,0.2458,1.7982,0.7297,4.4422,0.1449,5.4218,2.9617,4.2820,0.4689,0.8002,0.0002,0.8039,0.0001,0.8003,0.0017,0.8037,0.0001,0.6266,1.3558,99.3734,1.3558,-1.9663,1.9009,101.9663,1.9009
416,11478.6779,9432.3140,560039.6450,21141.2844,1917.5558,12367.5057,571328.1394,20516.1722,0.0005,0.0001,0.0065,0.0002,0.0005,0.0001,0.0068,0.0003,3.5097,0.4174,4.6050,0.0334,5.6195,1.1223,4.2998,0.3498,2.6381,0.6663,4.5372,0.0671,6.8704,2.8500,3.9769,0.6326,0.8004,0.0001,0.8039,0.0001,0.7992,0.0011,0.8040,0.0003,1.9635,1.5098,98.0365,1.5098,0.2585,2.0579,99.7415,2.0579
418,13973.5310,3653.2382,594201.6307,70417.8007,5346.1259,6363.5614,606731.2278,70891.0698,0.0005,0.0000,0.0069,0.0008,0.0006,0.0001,0.0072,0.0007,3.5222,0.3578,4.6418,0.0356,5.0235,0.5551,4.3424,0.2427,2.6491,0.5279,4.6092,0.0701,5.3892,1.1498,4.0437,0.4506,0.8004,0.0001,0.8038,0.0001,0.8001,0.0006,0.8039,0.0003,2.2822,0.4341,97.7178,0.4341,0.8106,1.0067,99.1894,1.0067
420,5351.6504,5641.9841,591949.1275,45487.8092,-6382.5382,10174.8001,604730.5245,46961.1191,0.0004,0.0001,0.0069,0.0005,0.0005,0.0001,0.0073,0.0006,2.1270,2.7445,4.6123,0.0297,6.4284,0.8021,4.3424,0.2856,2.2349,0.5031,4.5497,0.0605,8.8286,2.1765,4.0458,0.5255,0.8005,0.0002,0.8038,0.0002,0.7992,0.0007,0.8037,0.0003,0.8500,0.9107,99.1500,0.9107,-1.1252,1.7760,101.1252,1.7760
422,3210.5355,6177.5403,564911.0552,49498.2322,-11143.4531,9289.9450,577842.3950,53054.4752,0.0004,0.0001,0.0067,0.0006,0.0005,0.0001,0.0070,0.0006,2.9761,0.4205,4.5467,0.0276,4.5978,0.7616,4.2572,0.2607,1.9069,0.5413,4.4220,0.0534,4.5770,1.5411,3.8881,0.4609,0.8006,0.0002,0.8038,0.0001,0.8007,0.0008,0.8038,0.0003,0.5450,1.0549,99.4550,1.0549,-2.0008,1.6486,102.0008,1.6486
424,9838.0612,12096.1040,604045.8846,50426.8349,-4497.9356,18607.1235,616492.8762,50312.0916,0.0005,0.0001,0.0071,0.0004,0.0005,0.0001,0.0075,0.0005,1.9184,3.2351,4.5868,0.1127,5.6408,1.1594,4.3104,0.1064,2.4429,1.2366,4.5019,0.2241,6.9428,2.7738,3.9751,0.1976,0.8007,0.0005,0.8038,0.0001,0.8001,0.0008,0.8038,0.0001,1.4777,1.7003,98.5223,1.7003,-0.9717,2.9121,100.9717,2.9121
426,6289.1228,7629.2174,580921.5599,34165.3226,-3216.8491,9639.7879,593620.1265,34892.6513,0.0004,0.0001,0.0068,0.0004,0.0005,0.0001,0.0072,0.0004,2.2475,2.7033,4.5798,0.0506,4.8958,1.1756,4.2146,0.2332,2.3087,0.7481,4.4860,0.0990,5.3039,2.3684,3.8087,0.4097,0.8005,0.0002,0.8038,0.0001,0.8002,0.0006,0.8038,0.0002,1.0163,1.2368,98.9837,1.2368,-0.6406,1.6760,100.6406,1.6760
428,5234.8293,4462.9137,576635.8730,35730.8486,-9123.4531,8944.4632,586698.9342,36842.0864,0.0004,0.0000,0.0068,0.0004,0.0005,0.0001,0.0071,0.0004,3.1698,0.2213,4.5604,0.0372,5.8749,0.8594,4.4275,0.1781,2.1376,0.2974,4.4494,0.0723,7.4269,2.1202,4.1971,0.3368,0.8007,0.0004,0.8039,0.0001,0.8001,0.0009,0.8037,0.0002,0.9151,0.7823,99.0849,0.7823,-1.5827,1.5323,101.5827,1.5323
430,10826.8003,9689.1764,632171.5237,50094.6656,-1179.8157,17586.7571,644981.0450,50859.6951,0.0005,0.0001,0.0074,0.0005,0.0005,0.0001,0.0077,0.0006,2.3724,3.0280,4.6060,0.0964,5.2789,1.1403,4.4701,0.3010,2.7473,0.9096,4.5376,0.1891,6.1171,2.6213,4.2841,0.5612,0.8007,0.0004,0.8037,0.0001,0.8001,0.0009,0.8034,0.0003,1.6722,1.5046,98.3278,1.5046,-0.2445,2.7734,100.2445,2.7734
432,5178.3083,6039.2695,564275.3400,23101.5991,-5496.3841,7834.9416,575084.8008,23187.4278,0.0004,0.0000,0.0066,0.0003,0.0004,0.0001,0.0069,0.0003,3.4233,0.6094,4.6119,0.0327,5.3215,1.2503,4.3424,0.3562,2.5472,0.9619,4.5488,0.0654,6.2618,2.4836,4.0529,0.6767,0.8007,0.0004,0.8038,0.0001,0.8005,0.0012,0.8037,0.0002,0.9044,1.0673,99.0956,1.0673,-0.9692,1.3703,100.9692,1.3703
434,5513.6302,6337.1523,594633.4671,51867.5207,-6560.0850,6602.5458,607528.3607,56589.4416,0.0004,0.0001,0.0070,0.0006,0.0005,0.0001,0.0073,0.0007,3.3970,0.4388,4.5671,0.0239,6.2262,0.9579,4.4701,0.1738,2.4760,0.6013,4.4614,0.0465,8.3334,2.5345,4.2764,0.3322,0.8007,0.0002,0.8038,0.0001,0.7998,0.0010,0.8036,0.0002,0.8520,1.0020,99.1480,1.0020,-1.1801,1.2486,101.1801,1.2486
436,7685.1061,8734.8775,594925.6197,27303.7455,264.2216,10369.8601,606966.2937,28969.7272,0.0004,0.0000,0.0070,0.0003,0.0005,0.0000,0.0073,0.0004,3.4819,0.5816,4.6032,0.0236,4.4169,0.3635,4.3636,0.2748,2.6235,0.9195,4.5330,0.0464,4.1490,0.6786,4.0845,0.5088,0.8007,0.0003,0.8039,0.0001,0.8003,0.0010,0.8038,0.0004,1.2853,1.4695,98.7147,1.4695,0.0384,1.7218,99.9616,1.7218
438,7232.2008,5257.3759,598363.4311,50052.5536,-4320.1588,9034.8190,610287.6505,48850.6042,0.0004,0.0000,0.0070,0.0005,0.0005,0.0001,0.0073,0.0005,3.5077,0.3501,4.5818,0.0609,5.7472,1.0428,4.5126,0.3498,2.6307,0.5281,4.4904,0.1207,7.1747,2.5559,4.3732,0.6986,0.8009,0.0003,0.8038,0.0002,0.8003,0.0006,0.8036,0.0003,1.1941,0.8030,98.8059,0.8030,-0.7310,1.4104,100.7310,1.4104
440,5628.2961,4532.3633,584948.5560,60630.3316,-6934.1067,7317.0525,598862.9727,58642.3900,0.0004,0.0001,0.0069,0.0006,0.0004,0.0001,0.0072,0.0007,3.4161,0.3063,4.5691,0.0633,5.9175,0.1781,4.3424,0.1904,2.4906,0.4445,4.4661,0.1232,7.4110,0.4416,4.0383,0.3632,0.8009,0.0002,0.8038,0.0001,0.8000,0.0003,0.8037,0.0001,0.9449,0.8062,99.0551,0.8062,-1.1958,1.3527,101.1958,1.3527
442,3113.1747,8334.3903,576162.2397,36854.8246,-616.4895,8388.5309,589907.3968,38378.0887,0.0004,0.0001,0.0067,0.0004,0.0004,0.0001,0.0071,0.0005,3.3599,0.6457,4.5888,0.0732,4.9490,1.2457,4.2572,0.0000,2.4581,0.8657,4.5032,0.1419,5.4339,2.5093,3.8751,0.0027,0.8006,0.0001,0.8037,0.0001,0.8008,0.0013,0.8037,0.0002,0.4768,1.4896,99.5232,1.4896,-0.1721,1.4401,100.1721,1.4401
444,936.0961,8684.3770,573954.1480,64191.0515,-9283.0084,13828.1673,583622.5194,64830.8841,0.0003,0.0001,0.0067,0.0006,0.0004,0.0001,0.0070,0.0007,2.1877,2.5577,4.5731,0.0950,6.6412,1.5598,4.4701,0.2129,2.1233,1.0032,4.4740,0.1868,9.7308,4.1305,4.2779,0.4051,0.8007,0.0003,0.8038,0.0001,0.7997,0.0004,0.8035,0.0001,0.0418,1.3045,99.9582,1.3045,-1.8618,2.2636,101.8618,2.2636
446,4236.1235,8030.4052,585445.5348,49635.2687,-4565.7945,9288.0737,597968.1743,53471.0160,0.0004,0.0001,0.0069,0.0005,0.0004,0.0001,0.0072,0.0006,3.5217,0.4507,4.5880,0.0443,6.5561,1.6989,4.3424,0.2427,2.6651,0.6921,4.5027,0.0871,9.5661,4.3397,4.0418,0.4493,0.8009,0.0003,0.8038,0.0001,0.7999,0.0014,0.8037,0.0004,0.6468,1.2687,99.3532,1.2687,-0.8811,1.6023,100.8811,1.6023
448,3072.0737,5852.6129,600485.5060,66938.1098,-7238.6078,6811.9689,613206.9292,67388.1398,0.0004,0.0001,0.0070,0.0007,0.0004,0.0000,0.0074,0.0009,3.2551,0.4298,4.5841,0.0416,5.1512,0.9327,4.3849,0.2427,2.2791,0.5826,4.4947,0.0815,5.7690,2.1422,4.1203,0.4501,0.8010,0.0003,0.8038,0.0001,0.8008,0.0013,0.8036,0.0002,0.4327,0.9244,99.5673,0.9244,-1.2822,1.1718,101.2822,1.1718
450,5423.5204,8283.6269,614846.1955,59116.8386,-6037.3086,14961.5219,629934.4777,61610.9487,0.0004,0.0001,0.0072,0.0006,0.0005,0.0001,0.0076,0.0007,3.4720,0.6152,4.5773,0.0545,6.4284,1.2539,4.2572,0.2129,2.6215,0.9885,4.4817,0.1066,9.0009,3.2283,3.8837,0.3856,0.8010,0.0002,0.8038,0.0001,0.8000,0.0009,0.8038,0.0002,0.8333,1.1997,99.1667,1.1997,-1.0813,2.2180,101.0813,2.2180
452,3478.6928,7384.4017,589039.9932,53736.9202,-5543.7456,10012.1776,600787.7955,55229.0214,0.0004,0.0001,0.0069,0.0005,0.0004,0.0001,0.0072,0.0006,3.4186,0.8637,4.5868,0.0700,6.0452,1.0707,4.5552,0.1904,2.6074,1.2846,4.5018,0.1372,7.9441,2.8101,4.4405,0.3622,0.8011,0.0003,0.8039,0.0001,0.8012,0.0012,0.8035,0.0003,0.5083,1.2419,99.4917,1.2419,-1.0270,1.7265,101.0270,1.7265
454,2244.4777,4403.4751,572100.5239,23188.8535,-11714.7913,5832.8614,585725.8108,24042.1026,0.0004,0.0001,0.0068,0.0003,0.0004,0.0000,0.0071,0.0003,3.2351,0.5200,4.5510,0.0444,6.0027,1.6308,4.5126,0.2775,2.2673,0.7227,4.4306,0.0866,8.0641,3.8879,4.3655,0.5370,0.8011,0.0005,0.8038,0.0002,0.8001,0.0014,0.8036,0.0003,0.3722,0.7709,99.6278,0.7709,-2.0509,1.0493,102.0509,1.0493
456,5310.2642,7640.8223,569293.3742,26791.5248,-2925.8239,9690.0613,580955.6292,28090.6105,0.0004,0.0001,0.0067,0.0003,0.0004,0.0001,0.0070,0.0003,2.5279,2.9609,4.5686,0.0341,6.4284,1.8024,4.3424,0.2427,2.8463,1.0871,4.4653,0.0659,9.2832,5.2212,4.0432,0.4514,0.8013,0.0004,0.8039,0.0001,0.8003,0.0015,0.8038,0.0003,0.8875,1.3161,99.1125,1.3161,-0.5810,1.7658,100.5810,1.7658
458,1276.5835,5014.9558,585250.1423,65536.5247,-10635.5826,7031.6170,596846.3637,66945.7522,0.0003,0.0001,0.0069,0.0007,0.0004,0.0001,0.0072,0.0008,3.2005,0.4862,4.5435,0.0804,5.1087,0.9031,4.4169,0.2038,2.2100,0.6588,4.4163,0.1566,5.6607,1.8170,4.1777,0.3857,0.8009,0.0003,0.8038,0.0001,0.8010,0.0016,0.8037,0.0002,0.1772,0.8662,99.8228,0.8662,-1.8370,1.2301,101.8370,1.2301
460,729.7082,6129.4440,555664.6181,14890.2681,-9373.2630,5904.5259,566200.6063,15179.4332,0.0003,0.0001,0.0066,0.0002,0.0003,0.0001,0.0069,0.0002,-0.2260,3.4358,4.5417,0.0489,6.4710,0.8049,4.3424,0.1904,2.0129,0.6842,4.4119,0.0940,8.9617,2.1552,4.0381,0.3595,0.8008,0.0003,0.8038,0.0001,0.7999,0.0006,0.8037,0.0004,0.1151,1.0911,99.8849,1.0911,-1.7013,1.0953,101.7013,1.0953
462,3314.5873,6424.2325,626114.2507,52143.8655,-10792.3408,7756.6432,640731.2637,53008.2808,0.0004,0.0001,0.0074,0.0006,0.0004,0.0001,0.0078,0.0005,2.0285,2.8878,4.5742,0.0259,5.8749,1.2466,4.2998,0.1781,2.2877,0.1567,4.4749,0.0497,7.5729,3.0962,3.9582,0.3235,0.8009,0.0004,0.8038,0.0001,0.8004,0.0007,0.8037,0.0002,0.4509,1.0622,99.5491,1.0622,-1.7650,1.2651,101.7650,1.2651
464,5030.6831,8959.6998,593255.8624,67056.3461,774.7874,8195.6617,606402.7638,66466.6417,0.0004,0.0001,0.0070,0.0007,0.0004,0.0001,0.0074,0.0007,3.6204,0.7316,4.5664,0.0866,4.9809,0.9708,4.0018,0.1781,2.8701,1.0739,4.4597,0.1686,5.4153,1.8664,3.4317,0.3049,0.8009,0.0002,0.8037,0.0001,0.8009,0.0015,0.8039,0.0002,0.7215,1.5029,99.2785,1.5029,0.0345,1.3718,99.9655,1.3718
466,4980.4450,11163.4325,588688.1861,58681.8822,-6920.3776,14740.9743,600027.0825,59772.0820,0.0004,0.0001,0.0069,0.0006,0.0004,0.0001,0.0072,0.0006,3.5654,0.7851,4.5575,0.0620,5.4492,1.0275,4.3424,0.2856,2.8028,1.3154,4.4436,0.1222,6.4921,2.3265,4.0459,0.5272,0.8012,0.0001,0.8038,0.0001,0.8018,0.0008,0.8037,0.0001,0.6925,1.7271,99.3075,1.7271,-1.3442,2.3272,101.3442,2.3272
468,8161.2369,9743.7379,623197.6703,76840.4848,293.5544,15413.0612,638768.5106,78970.9897,0.0004,0.0001,0.0073,0.0008,0.0005,0.0001,0.0076,0.0009,3.8270,0.7224,4.5852,0.0671,6.3007,1.0275,4.1295,0.1904,3.1964,1.1614,4.4964,0.1316,8.5613,2.6684,3.6531,0.3282,0.8011,0.0003,0.8037,0.0000,0.7996,0.0012,0.8038,0.0003,1.1609,1.3967,98.8391,1.3967,-0.1918,2.3924,100.1918,2.3924
