Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
368,211249.9973,8680.5956,431756.0885,24161.5116,198148.1916,11135.9005,418446.3695,23529.1754,0.0043,0.0002,0.0037,0.0002,0.0042,0.0002,0.0035,0.0002,2.8392,0.0596,6.3463,0.0821,3.3206,0.4149,6.7264,0.1166,1.7008,0.0700,8.6220,0.2216,2.3532,0.6195,9.6857,0.3321,0.7990,0.0001,0.8041,0.0001,0.7989,0.0004,0.8040,0.0001,32.8797,1.4735,67.1203,1.4735,32.1513,1.4851,67.8487,1.4851
370,238197.3603,21571.9791,434492.7925,49819.0848,226343.9658,24136.0257,418605.3218,42610.0705,0.0046,0.0004,0.0036,0.0004,0.0045,0.0004,0.0034,0.0003,2.9405,0.0178,6.5354,0.0712,3.0865,0.2748,7.1840,0.2038,1.8235,0.0231,9.1426,0.2008,2.0224,0.3558,11.0416,0.6278,0.7990,0.0002,0.8041,0.0002,0.7993,0.0004,0.8037,0.0001,35.4544,0.5911,64.5456,0.5911,35.0894,0.4554,64.9106,0.4554
372,238867.2672,19517.3334,431348.1310,39581.7966,230420.0190,23783.5562,416742.4841,38331.8852,0.0046,0.0003,0.0036,0.0003,0.0044,0.0003,0.0034,0.0004,2.9871,0.0708,6.5153,0.0653,2.9800,0.7526,7.2798,0.1781,1.8824,0.0886,9.0854,0.1814,1.9684,1.0646,11.3278,0.5465,0.7990,0.0001,0.8040,0.0001,0.7993,0.0007,0.8034,0.0002,35.6586,0.6087,64.3414,0.6087,35.5899,0.9172,64.4101,0.9172
374,213695.0956,15372.4923,408018.1842,39519.9377,195797.1677,16406.6538,397790.2828,39279.8137,0.0041,0.0003,0.0035,0.0004,0.0039,0.0003,0.0035,0.0005,3.0148,0.0853,6.2778,0.1602,3.2781,0.6491,6.9818,0.3498,1.9185,0.1105,8.4396,0.4299,2.3379,0.9492,10.4382,1.0480,0.7991,0.0001,0.8041,0.0001,0.7993,0.0007,0.8035,0.0002,34.4228,1.3426,65.5772,1.3426,33.0220,1.2744,66.9780,1.2744
376,217438.1997,22090.2999,452006.9331,35492.9232,206024.8369,22380.0060,442035.1826,36519.4733,0.0040,0.0004,0.0040,0.0003,0.0038,0.0004,0.0043,0.0004,3.1712,0.0263,6.0804,0.2220,3.6186,0.5764,6.5455,0.4720,2.1212,0.0353,7.9190,0.5785,2.8136,0.9365,9.1908,1.3057,0.7990,0.0001,0.8040,0.0000,0.7991,0.0007,0.8035,0.0001,32.4675,2.0376,67.5325,2.0376,31.7752,2.1304,68.2248,2.1304
378,194894.9596,14103.4357,465380.8607,54081.9643,186202.7117,16628.5945,457765.3140,54512.9055,0.0035,0.0002,0.0043,0.0005,0.0033,0.0002,0.0046,0.0006,3.2742,0.1115,5.8273,0.1080,3.2355,0.3498,5.9601,0.3366,2.2639,0.1549,7.2688,0.2723,2.2326,0.4679,7.6152,0.8544,0.7992,0.0000,0.8040,0.0001,0.7997,0.0004,0.8037,0.0002,29.6005,1.4413,70.3995,1.4413,28.9854,1.5813,71.0146,1.5813
380,169171.1086,20952.3567,486002.2138,47640.1062,156399.9178,23137.4795,486961.5329,50291.2794,0.0029,0.0003,0.0048,0.0005,0.0028,0.0003,0.0053,0.0007,3.3952,0.0996,5.4754,0.1744,3.1929,0.7060,5.4918,0.3498,2.4342,0.1420,6.4195,0.4088,2.2394,0.9956,6.4676,0.8306,0.7992,0.0001,0.8039,0.0001,0.8001,0.0007,0.8036,0.0002,25.8309,2.5104,74.1691,2.5104,24.3103,2.9384,75.6897,2.9384
382,129634.1980,19682.3148,537876.7543,69726.2105,116999.8570,27893.5058,542136.8913,70180.6514,0.0022,0.0002,0.0056,0.0008,0.0021,0.0003,0.0062,0.0008,3.5260,0.1249,5.1489,0.1318,3.5122,0.3687,4.9490,0.1064,2.6266,0.1876,5.6743,0.2896,2.6298,0.5642,5.2359,0.2289,0.7993,0.0002,0.8039,0.0002,0.8000,0.0007,0.8035,0.0001,19.4727,2.4857,80.5273,2.4857,17.7489,3.5925,82.2511,3.5925
384,97558.0015,18416.3360,532745.4660,27593.2035,83617.3269,19792.6361,541342.7641,27618.5839,0.0018,0.0003,0.0058,0.0003,0.0017,0.0002,0.0064,0.0003,3.5307,0.1381,4.9418,0.1095,3.7889,0.6630,4.4701,0.3366,2.6355,0.2079,5.2256,0.2301,3.1086,1.1410,4.2925,0.6408,0.7994,0.0001,0.8038,0.0001,0.8000,0.0008,0.8038,0.0003,15.4528,2.7472,84.5472,2.7472,13.3385,2.9937,86.6615,2.9937
386,75213.8229,8145.8864,561124.4629,61850.5636,66867.2585,9310.7177,570292.4843,63886.3098,0.0014,0.0001,0.0063,0.0008,0.0013,0.0001,0.0068,0.0007,3.7363,0.1752,4.7941,0.0616,3.3632,0.7124,4.2146,0.0952,2.9545,0.2827,4.9180,0.1280,2.4825,1.0705,3.8011,0.1687,0.7996,0.0001,0.8039,0.0001,0.8008,0.0007,0.8038,0.0001,11.9318,1.9814,88.0682,1.9814,10.5665,1.7549,89.4335,1.7549
388,63741.6440,11597.5877,608021.4065,35562.3047,57992.6014,14561.8467,620819.7386,35841.8901,0.0012,0.0001,0.0069,0.0005,0.0012,0.0001,0.0075,0.0005,3.8388,0.1770,4.7411,0.0671,3.6186,0.5632,4.2572,0.2129,3.1203,0.2871,4.8085,0.1365,2.8287,0.8288,3.8826,0.3860,0.7998,0.0002,0.8038,0.0001,0.8008,0.0006,0.8037,0.0002,9.5279,1.9396,90.4721,1.9396,8.5757,2.2689,91.4243,2.2689
390,34036.4457,8934.6154,583361.7549,36206.0182,21787.7296,14866.5070,596532.0233,37176.1973,0.0008,0.0001,0.0067,0.0004,0.0009,0.0001,0.0071,0.0005,3.4354,0.3239,4.6693,0.0406,4.8106,0.6664,4.2572,0.3366,2.5125,0.4887,4.6637,0.0810,4.9602,1.3105,3.8956,0.6089,0.7998,0.0001,0.8038,0.0001,0.7994,0.0003,0.8038,0.0004,5.5457,1.5341,94.4543,1.5341,3.5545,2.3697,96.4455,2.3697
392,36730.7494,11255.4181,612909.3456,60088.3205,26557.0837,16976.3250,624246.5958,60498.3577,0.0008,0.0001,0.0070,0.0006,0.0009,0.0001,0.0074,0.0007,3.6568,0.3746,4.6781,0.0851,4.9809,0.6995,4.4701,0.3366,2.8524,0.6015,4.6825,0.1722,5.3215,1.4320,4.2907,0.6415,0.8000,0.0001,0.8038,0.0002,0.7996,0.0006,0.8036,0.0002,5.5677,1.0590,94.4323,1.0590,3.9133,1.9547,96.0867,1.9547
394,25117.4908,6405.6854,609916.1286,45427.4961,14827.7399,12583.2867,621710.1837,44037.0774,0.0008,0.0001,0.0070,0.0004,0.0009,0.0001,0.0073,0.0004,3.0775,0.2736,4.6697,0.0694,4.2572,0.4515,4.5552,0.2856,2.0148,0.3563,4.6652,0.1372,3.8626,0.7972,4.4509,0.5531,0.7998,0.0001,0.8038,0.0001,0.7996,0.0004,0.8037,0.0001,3.9302,0.8531,96.0698,0.8531,2.2552,1.9371,97.7448,1.9371
